tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
26702.731946	4	5	3	1	1	Epres	mean	3
26651.007719	4	5	4	1	1	Epres	mean	3
26636.757117	4	5	5	1	1	Epres	mean	3
26645.237961	4	5	6	1	1	Epres	mean	3
26664.914430	4	5	7	1	1	Epres	mean	3
26661.215188	4	5	8	1	1	Epres	mean	3
26666.898177	4	5	9	1	1	Epres	mean	3
26670.816739	4	5	10	1	1	Epres	mean	3
26832.547391	4	6	1	1	1	Epres	mean	3
26645.418369	4	6	2	1	1	Epres	mean	3
26563.994082	4	6	3	1	1	Epres	mean	3
26514.791631	4	6	4	1	1	Epres	mean	3
26511.342456	4	6	5	1	1	Epres	mean	3
26510.978348	4	6	6	1	1	Epres	mean	3
26532.949184	4	6	7	1	1	Epres	mean	3
26523.996022	4	6	8	1	1	Epres	mean	3
26526.085114	4	6	9	1	1	Epres	mean	3
26539.265687	4	6	10	1	1	Epres	mean	3
26880.367443	4	7	1	1	1	Epres	mean	3
26677.320105	4	7	2	1	1	Epres	mean	3
26516.170097	4	7	3	1	1	Epres	mean	3
26452.750533	4	7	4	1	1	Epres	mean	3
26407.889528	4	7	5	1	1	Epres	mean	3
26462.799620	4	7	6	1	1	Epres	mean	3
26517.570500	4	7	7	1	1	Epres	mean	3
26543.733553	4	7	8	1	1	Epres	mean	3
26526.267724	4	7	9	1	1	Epres	mean	3
26474.349602	4	7	10	1	1	Epres	mean	3
27660.656285	4	8	1	1	1	Epres	mean	3
27048.052930	4	8	2	1	1	Epres	mean	3
26723.727784	4	8	3	1	1	Epres	mean	3
26595.486754	4	8	4	1	1	Epres	mean	3
26607.603978	4	8	5	1	1	Epres	mean	3
26736.637514	4	8	6	1	1	Epres	mean	3
26909.930345	4	8	7	1	1	Epres	mean	3
27005.280676	4	8	8	1	1	Epres	mean	3
26965.655614	4	8	9	1	1	Epres	mean	3
26822.247765	4	8	10	1	1	Epres	mean	3
29275.371122	4	9	1	1	1	Epres	mean	3
28140.986378	4	9	2	1	1	Epres	mean	3
27716.340671	4	9	3	1	1	Epres	mean	3
27460.744615	4	9	4	1	1	Epres	mean	3
27580.025525	4	9	5	1	1	Epres	mean	3
27822.686000	4	9	6	1	1	Epres	mean	3
28158.932350	4	9	7	1	1	Epres	mean	3
28383.968824	4	9	8	1	1	Epres	mean	3
28336.618585	4	9	9	1	1	Epres	mean	3
28027.324432	4	9	10	1	1	Epres	mean	3
31794.726058	4	10	1	1	1	Epres	mean	3
30521.878794	4	10	2	1	1	Epres	mean	3
30179.702257	4	10	3	1	1	Epres	mean	3
30153.444757	4	10	4	1	1	Epres	mean	3
30337.124642	4	10	5	1	1	Epres	mean	3
30514.442201	4	10	6	1	1	Epres	mean	3
30893.433902	4	10	7	1	1	Epres	mean	3
31243.953444	4	10	8	1	1	Epres	mean	3
31244.622265	4	10	9	1	1	Epres	mean	3
30773.846042	4	10	10	1	1	Epres	mean	3
NaN	5	1	1	1	1	Epres	mean	3
18358.470265	5	1	2	1	1	Epres	mean	3
18726.879074	5	1	3	1	1	Epres	mean	3
18582.931714	5	1	4	1	1	Epres	mean	3
18449.368173	5	1	5	1	1	Epres	mean	3
18561.306664	5	1	6	1	1	Epres	mean	3
18681.150756	5	1	7	1	1	Epres	mean	3
18597.930459	5	1	8	1	1	Epres	mean	3
18627.453416	5	1	9	1	1	Epres	mean	3
18544.685294	5	1	10	1	1	Epres	mean	3
18285.092244	5	2	1	1	1	Epres	mean	3
18656.110253	5	2	2	1	1	Epres	mean	3
18540.629406	5	2	3	1	1	Epres	mean	3
18607.152137	5	2	4	1	1	Epres	mean	3
18603.150327	5	2	5	1	1	Epres	mean	3
18655.399271	5	2	6	1	1	Epres	mean	3
18679.713372	5	2	7	1	1	Epres	mean	3
18756.945762	5	2	8	1	1	Epres	mean	3
18776.310182	5	2	9	1	1	Epres	mean	3
18668.677083	5	2	10	1	1	Epres	mean	3
18588.238096	5	3	1	1	1	Epres	mean	3
18715.368712	5	3	2	1	1	Epres	mean	3
18725.511766	5	3	3	1	1	Epres	mean	3
18785.501129	5	3	4	1	1	Epres	mean	3
18791.723544	5	3	5	1	1	Epres	mean	3
18772.808845	5	3	6	1	1	Epres	mean	3
18792.003078	5	3	7	1	1	Epres	mean	3
18813.020121	5	3	8	1	1	Epres	mean	3
18803.184017	5	3	9	1	1	Epres	mean	3
18824.334238	5	3	10	1	1	Epres	mean	3
18880.043826	5	4	1	1	1	Epres	mean	3
19002.583883	5	4	2	1	1	Epres	mean	3
18968.126619	5	4	3	1	1	Epres	mean	3
18996.196078	5	4	4	1	1	Epres	mean	3
19044.214963	5	4	5	1	1	Epres	mean	3
19067.620545	5	4	6	1	1	Epres	mean	3
19049.286258	5	4	7	1	1	Epres	mean	3
19065.172162	5	4	8	1	1	Epres	mean	3
19040.239420	5	4	9	1	1	Epres	mean	3
19025.698800	5	4	10	1	1	Epres	mean	3
19252.066752	5	5	1	1	1	Epres	mean	3
19435.988133	5	5	2	1	1	Epres	mean	3
19441.390060	5	5	3	1	1	Epres	mean	3
19424.782069	5	5	4	1	1	Epres	mean	3
19422.061257	5	5	5	1	1	Epres	mean	3
19427.596856	5	5	6	1	1	Epres	mean	3
19441.658008	5	5	7	1	1	Epres	mean	3
19407.600886	5	5	8	1	1	Epres	mean	3
19401.806015	5	5	9	1	1	Epres	mean	3
19371.330608	5	5	10	1	1	Epres	mean	3
20125.602253	5	6	1	1	1	Epres	mean	3
20039.244135	5	6	2	1	1	Epres	mean	3
20006.064808	5	6	3	1	1	Epres	mean	3
19977.520169	5	6	4	1	1	Epres	mean	3
19939.085657	5	6	5	1	1	Epres	mean	3
19933.686666	5	6	6	1	1	Epres	mean	3
19936.304533	5	6	7	1	1	Epres	mean	3
19942.225444	5	6	8	1	1	Epres	mean	3
19900.562217	5	6	9	1	1	Epres	mean	3
19858.150536	5	6	10	1	1	Epres	mean	3
21156.463274	5	7	1	1	1	Epres	mean	3
20942.875134	5	7	2	1	1	Epres	mean	3
20862.520972	5	7	3	1	1	Epres	mean	3
20777.342431	5	7	4	1	1	Epres	mean	3
20767.425130	5	7	5	1	1	Epres	mean	3
20782.457613	5	7	6	1	1	Epres	mean	3
20809.708771	5	7	7	1	1	Epres	mean	3
20808.896251	5	7	8	1	1	Epres	mean	3
20775.493145	5	7	9	1	1	Epres	mean	3
20659.671875	5	7	10	1	1	Epres	mean	3
23018.721197	5	8	1	1	1	Epres	mean	3
22635.750286	5	8	2	1	1	Epres	mean	3
22365.089266	5	8	3	1	1	Epres	mean	3
22252.932041	5	8	4	1	1	Epres	mean	3
22249.832313	5	8	5	1	1	Epres	mean	3
22328.828891	5	8	6	1	1	Epres	mean	3
22432.333457	5	8	7	1	1	Epres	mean	3
22467.039382	5	8	8	1	1	Epres	mean	3
22417.603791	5	8	9	1	1	Epres	mean	3
22191.261741	5	8	10	1	1	Epres	mean	3
26340.896586	5	9	1	1	1	Epres	mean	3
25727.388066	5	9	2	1	1	Epres	mean	3
25204.535828	5	9	3	1	1	Epres	mean	3
25071.346415	5	9	4	1	1	Epres	mean	3
25166.457452	5	9	5	1	1	Epres	mean	3
25249.419872	5	9	6	1	1	Epres	mean	3
25379.295363	5	9	7	1	1	Epres	mean	3
25537.771648	5	9	8	1	1	Epres	mean	3
25474.345201	5	9	9	1	1	Epres	mean	3
25178.139590	5	9	10	1	1	Epres	mean	3
31155.249686	5	10	1	1	1	Epres	mean	3
30750.364933	5	10	2	1	1	Epres	mean	3
30309.034703	5	10	3	1	1	Epres	mean	3
30702.298047	5	10	4	1	1	Epres	mean	3
30717.819302	5	10	5	1	1	Epres	mean	3
30532.733036	5	10	6	1	1	Epres	mean	3
30431.399225	5	10	7	1	1	Epres	mean	3
30540.798821	5	10	8	1	1	Epres	mean	3
30606.626394	5	10	9	1	1	Epres	mean	3
30377.340926	5	10	10	1	1	Epres	mean	3
NaN	6	1	1	1	1	Epres	mean	3
15669.272550	6	1	2	1	1	Epres	mean	3
15686.736495	6	1	3	1	1	Epres	mean	3
15694.899407	6	1	4	1	1	Epres	mean	3
15702.689836	6	1	5	1	1	Epres	mean	3
15685.845747	6	1	6	1	1	Epres	mean	3
15697.810202	6	1	7	1	1	Epres	mean	3
15715.425457	6	1	8	1	1	Epres	mean	3
15708.271461	6	1	9	1	1	Epres	mean	3
15675.858423	6	1	10	1	1	Epres	mean	3
15704.045921	6	2	1	1	1	Epres	mean	3
15711.043628	6	2	2	1	1	Epres	mean	3
15709.972117	6	2	3	1	1	Epres	mean	3
15734.625061	6	2	4	1	1	Epres	mean	3
15713.348294	6	2	5	1	1	Epres	mean	3
15717.916339	6	2	6	1	1	Epres	mean	3
15714.429635	6	2	7	1	1	Epres	mean	3
15715.289268	6	2	8	1	1	Epres	mean	3
15691.528776	6	2	9	1	1	Epres	mean	3
15706.987547	6	2	10	1	1	Epres	mean	3
15726.550931	6	3	1	1	1	Epres	mean	3
15792.953429	6	3	2	1	1	Epres	mean	3
15705.474024	6	3	3	1	1	Epres	mean	3
15740.300658	6	3	4	1	1	Epres	mean	3
15752.568735	6	3	5	1	1	Epres	mean	3
15734.915535	6	3	6	1	1	Epres	mean	3
15731.113447	6	3	7	1	1	Epres	mean	3
15713.018044	6	3	8	1	1	Epres	mean	3
15699.074769	6	3	9	1	1	Epres	mean	3
15724.511498	6	3	10	1	1	Epres	mean	3
15836.843369	6	4	1	1	1	Epres	mean	3
15822.954311	6	4	2	1	1	Epres	mean	3
15855.029693	6	4	3	1	1	Epres	mean	3
15844.198610	6	4	4	1	1	Epres	mean	3
15848.103652	6	4	5	1	1	Epres	mean	3
15826.499057	6	4	6	1	1	Epres	mean	3
15811.137064	6	4	7	1	1	Epres	mean	3
15806.211785	6	4	8	1	1	Epres	mean	3
15782.497355	6	4	9	1	1	Epres	mean	3
15779.030914	6	4	10	1	1	Epres	mean	3
16149.104068	6	5	1	1	1	Epres	mean	3
16109.580647	6	5	2	1	1	Epres	mean	3
16099.819074	6	5	3	1	1	Epres	mean	3
16099.802516	6	5	4	1	1	Epres	mean	3
16080.598348	6	5	5	1	1	Epres	mean	3
16058.408913	6	5	6	1	1	Epres	mean	3
16031.357611	6	5	7	1	1	Epres	mean	3
16008.629578	6	5	8	1	1	Epres	mean	3
15981.151098	6	5	9	1	1	Epres	mean	3
15945.251261	6	5	10	1	1	Epres	mean	3
16764.844848	6	6	1	1	1	Epres	mean	3
16761.600648	6	6	2	1	1	Epres	mean	3
16747.938777	6	6	3	1	1	Epres	mean	3
16701.362501	6	6	4	1	1	Epres	mean	3
16679.134796	6	6	5	1	1	Epres	mean	3
16644.651767	6	6	6	1	1	Epres	mean	3
16611.176762	6	6	7	1	1	Epres	mean	3
16568.561095	6	6	8	1	1	Epres	mean	3
