tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
1053.811016	2	1	10	1	1	Epres	sigma	5
1080.577412	2	2	1	1	1	Epres	sigma	5
1101.422299	2	2	2	1	1	Epres	sigma	5
1080.882805	2	2	3	1	1	Epres	sigma	5
1069.789772	2	2	4	1	1	Epres	sigma	5
1066.694155	2	2	5	1	1	Epres	sigma	5
1062.186639	2	2	6	1	1	Epres	sigma	5
1060.065131	2	2	7	1	1	Epres	sigma	5
1068.505318	2	2	8	1	1	Epres	sigma	5
1060.285610	2	2	9	1	1	Epres	sigma	5
1056.147860	2	2	10	1	1	Epres	sigma	5
1153.607477	2	3	1	1	1	Epres	sigma	5
1151.909230	2	3	2	1	1	Epres	sigma	5
1114.558638	2	3	3	1	1	Epres	sigma	5
1086.690636	2	3	4	1	1	Epres	sigma	5
1076.984651	2	3	5	1	1	Epres	sigma	5
1080.764426	2	3	6	1	1	Epres	sigma	5
1085.015547	2	3	7	1	1	Epres	sigma	5
1085.205618	2	3	8	1	1	Epres	sigma	5
1083.067928	2	3	9	1	1	Epres	sigma	5
1076.358711	2	3	10	1	1	Epres	sigma	5
1207.423304	2	4	1	1	1	Epres	sigma	5
1208.759347	2	4	2	1	1	Epres	sigma	5
1156.114085	2	4	3	1	1	Epres	sigma	5
1112.225186	2	4	4	1	1	Epres	sigma	5
1103.857812	2	4	5	1	1	Epres	sigma	5
1110.377319	2	4	6	1	1	Epres	sigma	5
1117.998198	2	4	7	1	1	Epres	sigma	5
1120.739394	2	4	8	1	1	Epres	sigma	5
1119.636067	2	4	9	1	1	Epres	sigma	5
1109.046426	2	4	10	1	1	Epres	sigma	5
1283.066654	2	5	1	1	1	Epres	sigma	5
1287.447152	2	5	2	1	1	Epres	sigma	5
1227.810156	2	5	3	1	1	Epres	sigma	5
1153.229527	2	5	4	1	1	Epres	sigma	5
1147.476753	2	5	5	1	1	Epres	sigma	5
1157.919323	2	5	6	1	1	Epres	sigma	5
1181.737090	2	5	7	1	1	Epres	sigma	5
1188.961336	2	5	8	1	1	Epres	sigma	5
1182.454751	2	5	9	1	1	Epres	sigma	5
1160.079049	2	5	10	1	1	Epres	sigma	5
1346.109209	2	6	1	1	1	Epres	sigma	5
1369.290587	2	6	2	1	1	Epres	sigma	5
1305.116684	2	6	3	1	1	Epres	sigma	5
1213.725440	2	6	4	1	1	Epres	sigma	5
1210.570876	2	6	5	1	1	Epres	sigma	5
1237.640826	2	6	6	1	1	Epres	sigma	5
1271.627615	2	6	7	1	1	Epres	sigma	5
1275.054794	2	6	8	1	1	Epres	sigma	5
1268.898507	2	6	9	1	1	Epres	sigma	5
1237.938512	2	6	10	1	1	Epres	sigma	5
1461.259119	2	7	1	1	1	Epres	sigma	5
1445.938355	2	7	2	1	1	Epres	sigma	5
1409.733728	2	7	3	1	1	Epres	sigma	5
1307.835565	2	7	4	1	1	Epres	sigma	5
1313.230628	2	7	5	1	1	Epres	sigma	5
1348.598810	2	7	6	1	1	Epres	sigma	5
1382.510443	2	7	7	1	1	Epres	sigma	5
1392.868420	2	7	8	1	1	Epres	sigma	5
1388.611235	2	7	9	1	1	Epres	sigma	5
1358.638402	2	7	10	1	1	Epres	sigma	5
NaN	2	8	1	1	1	Epres	sigma	5
1629.407813	2	8	2	1	1	Epres	sigma	5
1529.743901	2	8	3	1	1	Epres	sigma	5
1442.884180	2	8	4	1	1	Epres	sigma	5
1442.127202	2	8	5	1	1	Epres	sigma	5
1482.976423	2	8	6	1	1	Epres	sigma	5
1532.192933	2	8	7	1	1	Epres	sigma	5
1532.219476	2	8	8	1	1	Epres	sigma	5
1544.452108	2	8	9	1	1	Epres	sigma	5
1492.489393	2	8	10	1	1	Epres	sigma	5
NaN	2	9	1	1	1	Epres	sigma	5
NaN	2	9	2	1	1	Epres	sigma	5
1572.492018	2	9	3	1	1	Epres	sigma	5
1517.198775	2	9	4	1	1	Epres	sigma	5
1549.606010	2	9	5	1	1	Epres	sigma	5
1607.498892	2	9	6	1	1	Epres	sigma	5
1634.034317	2	9	7	1	1	Epres	sigma	5
1664.416355	2	9	8	1	1	Epres	sigma	5
1702.115514	2	9	9	1	1	Epres	sigma	5
1677.553801	2	9	10	1	1	Epres	sigma	5
NaN	2	10	1	1	1	Epres	sigma	5
NaN	2	10	2	1	1	Epres	sigma	5
1461.444562	2	10	3	1	1	Epres	sigma	5
1422.712537	2	10	4	1	1	Epres	sigma	5
1547.005480	2	10	5	1	1	Epres	sigma	5
1785.963540	2	10	6	1	1	Epres	sigma	5
1840.818603	2	10	7	1	1	Epres	sigma	5
2004.043700	2	10	8	1	1	Epres	sigma	5
2171.628916	2	10	9	1	1	Epres	sigma	5
2202.458700	2	10	10	1	1	Epres	sigma	5
1488.125574	3	1	1	1	1	Epres	sigma	5
1483.299125	3	1	2	1	1	Epres	sigma	5
1471.047446	3	1	3	1	1	Epres	sigma	5
1459.455982	3	1	4	1	1	Epres	sigma	5
1469.469311	3	1	5	1	1	Epres	sigma	5
1468.209977	3	1	6	1	1	Epres	sigma	5
1473.200674	3	1	7	1	1	Epres	sigma	5
1467.964247	3	1	8	1	1	Epres	sigma	5
1469.367082	3	1	9	1	1	Epres	sigma	5
1467.972924	3	1	10	1	1	Epres	sigma	5
1506.559316	3	2	1	1	1	Epres	sigma	5
1521.140384	3	2	2	1	1	Epres	sigma	5
1501.012165	3	2	3	1	1	Epres	sigma	5
1483.111532	3	2	4	1	1	Epres	sigma	5
1479.039325	3	2	5	1	1	Epres	sigma	5
1480.176342	3	2	6	1	1	Epres	sigma	5
1486.819204	3	2	7	1	1	Epres	sigma	5
1483.919380	3	2	8	1	1	Epres	sigma	5
1484.360538	3	2	9	1	1	Epres	sigma	5
1478.884356	3	2	10	1	1	Epres	sigma	5
1587.526739	3	3	1	1	1	Epres	sigma	5
1590.801950	3	3	2	1	1	Epres	sigma	5
1563.442455	3	3	3	1	1	Epres	sigma	5
1511.233969	3	3	4	1	1	Epres	sigma	5
1502.458957	3	3	5	1	1	Epres	sigma	5
1506.894081	3	3	6	1	1	Epres	sigma	5
1510.825319	3	3	7	1	1	Epres	sigma	5
1510.577263	3	3	8	1	1	Epres	sigma	5
1514.091161	3	3	9	1	1	Epres	sigma	5
1504.380370	3	3	10	1	1	Epres	sigma	5
1721.000811	3	4	1	1	1	Epres	sigma	5
1714.530124	3	4	2	1	1	Epres	sigma	5
1627.742189	3	4	3	1	1	Epres	sigma	5
1544.184058	3	4	4	1	1	Epres	sigma	5
1539.447301	3	4	5	1	1	Epres	sigma	5
1550.554573	3	4	6	1	1	Epres	sigma	5
1564.036268	3	4	7	1	1	Epres	sigma	5
1571.173526	3	4	8	1	1	Epres	sigma	5
1570.132986	3	4	9	1	1	Epres	sigma	5
1550.893787	3	4	10	1	1	Epres	sigma	5
1872.145791	3	5	1	1	1	Epres	sigma	5
1862.685765	3	5	2	1	1	Epres	sigma	5
1709.879074	3	5	3	1	1	Epres	sigma	5
1612.086325	3	5	4	1	1	Epres	sigma	5
1599.016174	3	5	5	1	1	Epres	sigma	5
1619.605053	3	5	6	1	1	Epres	sigma	5
1645.379016	3	5	7	1	1	Epres	sigma	5
1650.600081	3	5	8	1	1	Epres	sigma	5
1655.262216	3	5	9	1	1	Epres	sigma	5
1621.974023	3	5	10	1	1	Epres	sigma	5
1836.444999	3	6	1	1	1	Epres	sigma	5
1921.397914	3	6	2	1	1	Epres	sigma	5
1834.285086	3	6	3	1	1	Epres	sigma	5
1695.266526	3	6	4	1	1	Epres	sigma	5
1694.262861	3	6	5	1	1	Epres	sigma	5
1725.841596	3	6	6	1	1	Epres	sigma	5
1763.174202	3	6	7	1	1	Epres	sigma	5
1776.630514	3	6	8	1	1	Epres	sigma	5
1773.366761	3	6	9	1	1	Epres	sigma	5
1734.161367	3	6	10	1	1	Epres	sigma	5
1917.203997	3	7	1	1	1	Epres	sigma	5
1874.381029	3	7	2	1	1	Epres	sigma	5
1897.285782	3	7	3	1	1	Epres	sigma	5
1780.985261	3	7	4	1	1	Epres	sigma	5
1812.628795	3	7	5	1	1	Epres	sigma	5
1857.639393	3	7	6	1	1	Epres	sigma	5
1906.529328	3	7	7	1	1	Epres	sigma	5
1927.861960	3	7	8	1	1	Epres	sigma	5
1919.727947	3	7	9	1	1	Epres	sigma	5
1879.676716	3	7	10	1	1	Epres	sigma	5
NaN	3	8	1	1	1	Epres	sigma	5
1898.159602	3	8	2	1	1	Epres	sigma	5
1884.455789	3	8	3	1	1	Epres	sigma	5
1830.405222	3	8	4	1	1	Epres	sigma	5
1866.089483	3	8	5	1	1	Epres	sigma	5
1935.359289	3	8	6	1	1	Epres	sigma	5
2014.088816	3	8	7	1	1	Epres	sigma	5
2023.587570	3	8	8	1	1	Epres	sigma	5
2029.274042	3	8	9	1	1	Epres	sigma	5
2015.519801	3	8	10	1	1	Epres	sigma	5
NaN	3	9	1	1	1	Epres	sigma	5
NaN	3	9	2	1	1	Epres	sigma	5
1636.167580	3	9	3	1	1	Epres	sigma	5
1670.139741	3	9	4	1	1	Epres	sigma	5
1813.689744	3	9	5	1	1	Epres	sigma	5
1974.898119	3	9	6	1	1	Epres	sigma	5
2124.783168	3	9	7	1	1	Epres	sigma	5
2233.756441	3	9	8	1	1	Epres	sigma	5
2311.053284	3	9	9	1	1	Epres	sigma	5
2379.245265	3	9	10	1	1	Epres	sigma	5
NaN	3	10	1	1	1	Epres	sigma	5
NaN	3	10	2	1	1	Epres	sigma	5
1480.185714	3	10	3	1	1	Epres	sigma	5
1664.707148	3	10	4	1	1	Epres	sigma	5
2197.370692	3	10	5	1	1	Epres	sigma	5
2655.488493	3	10	6	1	1	Epres	sigma	5
3261.249759	3	10	7	1	1	Epres	sigma	5
3448.768135	3	10	8	1	1	Epres	sigma	5
3673.728187	3	10	9	1	1	Epres	sigma	5
3963.690461	3	10	10	1	1	Epres	sigma	5
2075.361366	4	1	1	1	1	Epres	sigma	5
2112.064347	4	1	2	1	1	Epres	sigma	5
2079.932356	4	1	3	1	1	Epres	sigma	5
2082.941148	4	1	4	1	1	Epres	sigma	5
2058.132653	4	1	5	1	1	Epres	sigma	5
2061.433988	4	1	6	1	1	Epres	sigma	5
2065.830122	4	1	7	1	1	Epres	sigma	5
2072.284668	4	1	8	1	1	Epres	sigma	5
2060.249318	4	1	9	1	1	Epres	sigma	5
2063.550934	4	1	10	1	1	Epres	sigma	5
2165.548577	4	2	1	1	1	Epres	sigma	5
2148.039458	4	2	2	1	1	Epres	sigma	5
2130.420933	4	2	3	1	1	Epres	sigma	5
2086.077237	4	2	4	1	1	Epres	sigma	5
2084.894684	4	2	5	1	1	Epres	sigma	5
2080.482194	4	2	6	1	1	Epres	sigma	5
2082.311404	4	2	7	1	1	Epres	sigma	5
2082.331794	4	2	8	1	1	Epres	sigma	5
2080.542142	4	2	9	1	1	Epres	sigma	5
2073.298470	4	2	10	1	1	Epres	sigma	5
2222.891623	4	3	1	1	1	Epres	sigma	5
2236.641803	4	3	2	1	1	Epres	sigma	5
2170.157377	4	3	3	1	1	Epres	sigma	5
2130.515332	4	3	4	1	1	Epres	sigma	5
2111.668391	4	3	5	1	1	Epres	sigma	5
2110.262630	4	3	6	1	1	Epres	sigma	5
2122.491065	4	3	7	1	1	Epres	sigma	5
2117.548493	4	3	8	1	1	Epres	sigma	5
2122.093379	4	3	9	1	1	Epres	sigma	5
2102.442694	4	3	10	1	1	Epres	sigma	5
2417.292859	4	4	1	1	1	Epres	sigma	5
2415.112363	4	4	2	1	1	Epres	sigma	5
2266.344017	4	4	3	1	1	Epres	sigma	5
2170.558067	4	4	4	1	1	Epres	sigma	5
2160.337577	4	4	5	1	1	Epres	sigma	5
2165.152148	4	4	6	1	1	Epres	sigma	5
2184.174618	4	4	7	1	1	Epres	sigma	5
2195.820443	4	4	8	1	1	Epres	sigma	5
2195.112781	4	4	9	1	1	Epres	sigma	5
2172.580621	4	4	10	1	1	Epres	sigma	5
2633.073631	4	5	1	1	1	Epres	sigma	5
2565.364768	4	5	2	1	1	Epres	sigma	5
2390.663161	4	5	3	1	1	Epres	sigma	5
2236.569001	4	5	4	1	1	Epres	sigma	5
2227.648624	4	5	5	1	1	Epres	sigma	5
2254.694574	4	5	6	1	1	Epres	sigma	5
2290.259450	4	5	7	1	1	Epres	sigma	5
2299.035223	4	5	8	1	1	Epres	sigma	5
2303.970337	4	5	9	1	1	Epres	sigma	5
2257.355435	4	5	10	1	1	Epres	sigma	5
2402.098902	4	6	1	1	1	Epres	sigma	5
2513.187793	4	6	2	1	1	Epres	sigma	5
2383.001171	4	6	3	1	1	Epres	sigma	5
2241.559347	4	6	4	1	1	Epres	sigma	5
2253.929208	4	6	5	1	1	Epres	sigma	5
2302.493052	4	6	6	1	1	Epres	sigma	5
2371.421829	4	6	7	1	1	Epres	sigma	5
2393.591180	4	6	8	1	1	Epres	sigma	5
2384.722139	4	6	9	1	1	Epres	sigma	5
2352.005700	4	6	10	1	1	Epres	sigma	5
2055.047518	4	7	1	1	1	Epres	sigma	5
2209.342764	4	7	2	1	1	Epres	sigma	5
2162.663071	4	7	3	1	1	Epres	sigma	5
2091.002654	4	7	4	1	1	Epres	sigma	5
2169.123935	4	7	5	1	1	Epres	sigma	5
2279.641488	4	7	6	1	1	Epres	sigma	5
2373.430559	4	7	7	1	1	Epres	sigma	5
2408.811265	4	7	8	1	1	Epres	sigma	5
2434.837587	4	7	9	1	1	Epres	sigma	5
2435.944167	4	7	10	1	1	Epres	sigma	5
NaN	4	8	1	1	1	Epres	sigma	5
1998.544131	4	8	2	1	1	Epres	sigma	5
1839.490953	4	8	3	1	1	Epres	sigma	5
1854.782064	4	8	4	1	1	Epres	sigma	5
2078.005591	4	8	5	1	1	Epres	sigma	5
2336.307511	4	8	6	1	1	Epres	sigma	5
2556.437228	4	8	7	1	1	Epres	sigma	5
2722.381169	4	8	8	1	1	Epres	sigma	5
2852.824788	4	8	9	1	1	Epres	sigma	5
2950.173457	4	8	10	1	1	Epres	sigma	5
NaN	4	9	1	1	1	Epres	sigma	5
NaN	4	9	2	1	1	Epres	sigma	5
1589.662842	4	9	3	1	1	Epres	sigma	5
1815.923317	4	9	4	1	1	Epres	sigma	5
2354.720114	4	9	5	1	1	Epres	sigma	5
2931.530157	4	9	6	1	1	Epres	sigma	5
3518.008503	4	9	7	1	1	Epres	sigma	5
3999.641141	4	9	8	1	1	Epres	sigma	5
4307.578871	4	9	9	1	1	Epres	sigma	5
4548.636515	4	9	10	1	1	Epres	sigma	5
NaN	4	10	1	1	1	Epres	sigma	5
NaN	4	10	2	1	1	Epres	sigma	5
2233.953350	4	10	3	1	1	Epres	sigma	5
2315.102403	4	10	4	1	1	Epres	sigma	5
3076.916478	4	10	5	1	1	Epres	sigma	5
4155.833102	4	10	6	1	1	Epres	sigma	5
4928.165942	4	10	7	1	1	Epres	sigma	5
5748.705111	4	10	8	1	1	Epres	sigma	5
6229.571421	4	10	9	1	1	Epres	sigma	5
6769.801120	4	10	10	1	1	Epres	sigma	5
2342.484649	5	1	1	1	1	Epres	sigma	5
2317.215755	5	1	2	1	1	Epres	sigma	5
2290.253326	5	1	3	1	1	Epres	sigma	5
2300.733767	5	1	4	1	1	Epres	sigma	5
2292.003094	5	1	5	1	1	Epres	sigma	5
2316.537620	5	1	6	1	1	Epres	sigma	5
2313.645055	5	1	7	1	1	Epres	sigma	5
2315.638255	5	1	8	1	1	Epres	sigma	5
2322.009395	5	1	9	1	1	Epres	sigma	5
2335.502818	5	1	10	1	1	Epres	sigma	5
2363.074143	5	2	1	1	1	Epres	sigma	5
2337.858728	5	2	2	1	1	Epres	sigma	5
2307.213182	5	2	3	1	1	Epres	sigma	5
2267.450344	5	2	4	1	1	Epres	sigma	5
2281.276276	5	2	5	1	1	Epres	sigma	5
2292.473535	5	2	6	1	1	Epres	sigma	5
2307.165724	5	2	7	1	1	Epres	sigma	5
2314.327875	5	2	8	1	1	Epres	sigma	5
2323.956976	5	2	9	1	1	Epres	sigma	5
2343.507613	5	2	10	1	1	Epres	sigma	5
2366.820741	5	3	1	1	1	Epres	sigma	5
2320.158422	5	3	2	1	1	Epres	sigma	5
2284.612561	5	3	3	1	1	Epres	sigma	5
2229.990297	5	3	4	1	1	Epres	sigma	5
2239.169637	5	3	5	1	1	Epres	sigma	5
2253.845950	5	3	6	1	1	Epres	sigma	5
2270.263239	5	3	7	1	1	Epres	sigma	5
2291.957303	5	3	8	1	1	Epres	sigma	5
2317.378258	5	3	9	1	1	Epres	sigma	5
2344.170469	5	3	10	1	1	Epres	sigma	5
2401.107267	5	4	1	1	1	Epres	sigma	5
2332.021250	5	4	2	1	1	Epres	sigma	5
2235.823409	5	4	3	1	1	Epres	sigma	5
2145.231802	5	4	4	1	1	Epres	sigma	5
2149.219446	5	4	5	1	1	Epres	sigma	5
2194.971889	5	4	6	1	1	Epres	sigma	5
2238.537821	5	4	7	1	1	Epres	sigma	5
2284.962452	5	4	8	1	1	Epres	sigma	5
2336.386692	5	4	9	1	1	Epres	sigma	5
2389.262410	5	4	10	1	1	Epres	sigma	5
2338.070071	5	5	1	1	1	Epres	sigma	5
2359.993479	5	5	2	1	1	Epres	sigma	5
2158.316290	5	5	3	1	1	Epres	sigma	5
2017.854518	5	5	4	1	1	Epres	sigma	5
2070.051777	5	5	5	1	1	Epres	sigma	5
2168.942694	5	5	6	1	1	Epres	sigma	5
2276.781519	5	5	7	1	1	Epres	sigma	5
2378.107308	5	5	8	1	1	Epres	sigma	5
2481.623563	5	5	9	1	1	Epres	sigma	5
2592.677632	5	5	10	1	1	Epres	sigma	5
2187.493788	5	6	1	1	1	Epres	sigma	5
2183.996207	5	6	2	1	1	Epres	sigma	5
2011.342778	5	6	3	1	1	Epres	sigma	5
1910.426673	5	6	4	1	1	Epres	sigma	5
2060.439954	5	6	5	1	1	Epres	sigma	5
2271.708550	5	6	6	1	1	Epres	sigma	5
2496.531187	5	6	7	1	1	Epres	sigma	5
2710.670087	5	6	8	1	1	Epres	sigma	5
2948.668376	5	6	9	1	1	Epres	sigma	5
3147.423008	5	6	10	1	1	Epres	sigma	5
1666.917759	5	7	1	1	1	Epres	sigma	5
1860.843752	5	7	2	1	1	Epres	sigma	5
1886.144261	5	7	3	1	1	Epres	sigma	5
1898.348980	5	7	4	1	1	Epres	sigma	5
2214.852803	5	7	5	1	1	Epres	sigma	5
2643.988665	5	7	6	1	1	Epres	sigma	5
3082.737808	5	7	7	1	1	Epres	sigma	5
3515.266749	5	7	8	1	1	Epres	sigma	5
3889.267275	5	7	9	1	1	Epres	sigma	5
4264.187731	5	7	10	1	1	Epres	sigma	5
NaN	5	8	1	1	1	Epres	sigma	5
1811.496726	5	8	2	1	1	Epres	sigma	5
1874.304249	5	8	3	1	1	Epres	sigma	5
2008.912425	5	8	4	1	1	Epres	sigma	5
2600.486635	5	8	5	1	1	Epres	sigma	5
3344.526122	5	8	6	1	1	Epres	sigma	5
4133.333056	5	8	7	1	1	Epres	sigma	5
4853.420175	5	8	8	1	1	Epres	sigma	5
5467.701032	5	8	9	1	1	Epres	sigma	5
5998.345156	5	8	10	1	1	Epres	sigma	5
NaN	5	9	1	1	1	Epres	sigma	5
NaN	5	9	2	1	1	Epres	sigma	5
2185.426403	5	9	3	1	1	Epres	sigma	5
2454.391127	5	9	4	1	1	Epres	sigma	5
3203.302252	5	9	5	1	1	Epres	sigma	5
4259.100118	5	9	6	1	1	Epres	sigma	5
5387.891269	5	9	7	1	1	Epres	sigma	5
6375.344543	5	9	8	1	1	Epres	sigma	5
7224.317065	5	9	9	1	1	Epres	sigma	5
7971.073209	5	9	10	1	1	Epres	sigma	5
NaN	5	10	1	1	1	Epres	sigma	5
NaN	5	10	2	1	1	Epres	sigma	5
3083.499072	5	10	3	1	1	Epres	sigma	5
3182.437554	5	10	4	1	1	Epres	sigma	5
3931.255099	5	10	5	1	1	Epres	sigma	5
4891.501451	5	10	6	1	1	Epres	sigma	5
6236.988023	5	10	7	1	1	Epres	sigma	5
7348.043245	5	10	8	1	1	Epres	sigma	5
8459.252320	5	10	9	1	1	Epres	sigma	5
9370.264316	5	10	10	1	1	Epres	sigma	5
306.841668	6	1	1	1	1	Epres	sigma	5
328.067592	6	1	2	1	1	Epres	sigma	5
326.566203	6	1	3	1	1	Epres	sigma	5
323.572456	6	1	4	1	1	Epres	sigma	5
387.686201	6	1	5	1	1	Epres	sigma	5
468.271288	6	1	6	1	1	Epres	sigma	5
545.156356	6	1	7	1	1	Epres	sigma	5
632.479215	6	1	8	1	1	Epres	sigma	5
733.138937	6	1	9	1	1	Epres	sigma	5
872.998901	6	1	10	1	1	Epres	sigma	5
417.419580	6	2	1	1	1	Epres	sigma	5
436.883235	6	2	2	1	1	Epres	sigma	5
422.101056	6	2	3	1	1	Epres	sigma	5
425.697314	6	2	4	1	1	Epres	sigma	5
527.639725	6	2	5	1	1	Epres	sigma	5
650.208447	6	2	6	1	1	Epres	sigma	5
775.889514	6	2	7	1	1	Epres	sigma	5
920.031383	6	2	8	1	1	Epres	sigma	5
1078.157528	6	2	9	1	1	Epres	sigma	5
1288.802028	6	2	10	1	1	Epres	sigma	5
564.456045	6	3	1	1	1	Epres	sigma	5
597.854820	6	3	2	1	1	Epres	sigma	5
558.580336	6	3	3	1	1	Epres	sigma	5
559.438765	6	3	4	1	1	Epres	sigma	5
725.669457	6	3	5	1	1	Epres	sigma	5
922.075066	6	3	6	1	1	Epres	sigma	5
1131.737301	6	3	7	1	1	Epres	sigma	5
1364.168010	6	3	8	1	1	Epres	sigma	5
1609.788512	6	3	9	1	1	Epres	sigma	5
1914.844861	6	3	10	1	1	Epres	sigma	5
772.989095	6	4	1	1	1	Epres	sigma	5
818.855308	6	4	2	1	1	Epres	sigma	5
746.312262	6	4	3	1	1	Epres	sigma	5
749.492849	6	4	4	1	1	Epres	sigma	5
1015.917779	6	4	5	1	1	Epres	sigma	5
1331.465329	6	4	6	1	1	Epres	sigma	5
1668.855844	6	4	7	1	1	Epres	sigma	5
2026.376848	6	4	8	1	1	Epres	sigma	5
2399.096077	6	4	9	1	1	Epres	sigma	5
2835.977207	6	4	10	1	1	Epres	sigma	5
