tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.057739	3	1	6	1	1	L	mean	5
0.057782	3	1	7	1	1	L	mean	5
0.057687	3	1	8	1	1	L	mean	5
0.057754	3	1	9	1	1	L	mean	5
0.057668	3	1	10	1	1	L	mean	5
0.057879	3	2	1	1	1	L	mean	5
0.057900	3	2	2	1	1	L	mean	5
0.057767	3	2	3	1	1	L	mean	5
0.057858	3	2	4	1	1	L	mean	5
0.057756	3	2	5	1	1	L	mean	5
0.057735	3	2	6	1	1	L	mean	5
0.057710	3	2	7	1	1	L	mean	5
0.057747	3	2	8	1	1	L	mean	5
0.057690	3	2	9	1	1	L	mean	5
0.057652	3	2	10	1	1	L	mean	5
0.057773	3	3	1	1	1	L	mean	5
0.057846	3	3	2	1	1	L	mean	5
0.057834	3	3	3	1	1	L	mean	5
0.057787	3	3	4	1	1	L	mean	5
0.057766	3	3	5	1	1	L	mean	5
0.057781	3	3	6	1	1	L	mean	5
0.057767	3	3	7	1	1	L	mean	5
0.057758	3	3	8	1	1	L	mean	5
0.057743	3	3	9	1	1	L	mean	5
0.057733	3	3	10	1	1	L	mean	5
0.057859	3	4	1	1	1	L	mean	5
0.057944	3	4	2	1	1	L	mean	5
0.057848	3	4	3	1	1	L	mean	5
0.057794	3	4	4	1	1	L	mean	5
0.057835	3	4	5	1	1	L	mean	5
0.057836	3	4	6	1	1	L	mean	5
0.057845	3	4	7	1	1	L	mean	5
0.057839	3	4	8	1	1	L	mean	5
0.057790	3	4	9	1	1	L	mean	5
0.057780	3	4	10	1	1	L	mean	5
0.057933	3	5	1	1	1	L	mean	5
0.057929	3	5	2	1	1	L	mean	5
0.057873	3	5	3	1	1	L	mean	5
0.057846	3	5	4	1	1	L	mean	5
0.057874	3	5	5	1	1	L	mean	5
0.057924	3	5	6	1	1	L	mean	5
0.057912	3	5	7	1	1	L	mean	5
0.057907	3	5	8	1	1	L	mean	5
0.057859	3	5	9	1	1	L	mean	5
0.057856	3	5	10	1	1	L	mean	5
0.057825	3	6	1	1	1	L	mean	5
0.057950	3	6	2	1	1	L	mean	5
0.057912	3	6	3	1	1	L	mean	5
0.057938	3	6	4	1	1	L	mean	5
0.057979	3	6	5	1	1	L	mean	5
0.057983	3	6	6	1	1	L	mean	5
0.057954	3	6	7	1	1	L	mean	5
0.057988	3	6	8	1	1	L	mean	5
0.057955	3	6	9	1	1	L	mean	5
0.057957	3	6	10	1	1	L	mean	5
0.057563	3	7	1	1	1	L	mean	5
0.057698	3	7	2	1	1	L	mean	5
0.058002	3	7	3	1	1	L	mean	5
0.058030	3	7	4	1	1	L	mean	5
0.058046	3	7	5	1	1	L	mean	5
0.058073	3	7	6	1	1	L	mean	5
0.058053	3	7	7	1	1	L	mean	5
0.058018	3	7	8	1	1	L	mean	5
0.057984	3	7	9	1	1	L	mean	5
0.057996	3	7	10	1	1	L	mean	5
NaN	3	8	1	1	1	L	mean	5
0.057993	3	8	2	1	1	L	mean	5
0.057940	3	8	3	1	1	L	mean	5
0.058040	3	8	4	1	1	L	mean	5
0.058141	3	8	5	1	1	L	mean	5
0.058077	3	8	6	1	1	L	mean	5
0.058123	3	8	7	1	1	L	mean	5
0.058007	3	8	8	1	1	L	mean	5
0.057980	3	8	9	1	1	L	mean	5
0.057965	3	8	10	1	1	L	mean	5
NaN	3	9	1	1	1	L	mean	5
NaN	3	9	2	1	1	L	mean	5
0.058020	3	9	3	1	1	L	mean	5
0.058042	3	9	4	1	1	L	mean	5
0.058070	3	9	5	1	1	L	mean	5
0.058058	3	9	6	1	1	L	mean	5
0.057895	3	9	7	1	1	L	mean	5
0.057968	3	9	8	1	1	L	mean	5
0.057889	3	9	9	1	1	L	mean	5
0.057872	3	9	10	1	1	L	mean	5
NaN	3	10	1	1	1	L	mean	5
NaN	3	10	2	1	1	L	mean	5
0.057385	3	10	3	1	1	L	mean	5
0.057738	3	10	4	1	1	L	mean	5
0.057693	3	10	5	1	1	L	mean	5
0.057797	3	10	6	1	1	L	mean	5
0.058018	3	10	7	1	1	L	mean	5
0.057593	3	10	8	1	1	L	mean	5
0.057643	3	10	9	1	1	L	mean	5
0.057523	3	10	10	1	1	L	mean	5
0.080713	4	1	1	1	1	L	mean	5
0.080786	4	1	2	1	1	L	mean	5
0.080891	4	1	3	1	1	L	mean	5
0.080800	4	1	4	1	1	L	mean	5
0.080774	4	1	5	1	1	L	mean	5
0.080584	4	1	6	1	1	L	mean	5
0.080592	4	1	7	1	1	L	mean	5
0.080584	4	1	8	1	1	L	mean	5
0.080601	4	1	9	1	1	L	mean	5
0.080495	4	1	10	1	1	L	mean	5
0.080970	4	2	1	1	1	L	mean	5
0.080601	4	2	2	1	1	L	mean	5
0.080808	4	2	3	1	1	L	mean	5
0.080777	4	2	4	1	1	L	mean	5
0.080638	4	2	5	1	1	L	mean	5
0.080656	4	2	6	1	1	L	mean	5
0.080629	4	2	7	1	1	L	mean	5
0.080602	4	2	8	1	1	L	mean	5
0.080537	4	2	9	1	1	L	mean	5
0.080535	4	2	10	1	1	L	mean	5
0.080930	4	3	1	1	1	L	mean	5
0.080638	4	3	2	1	1	L	mean	5
0.080767	4	3	3	1	1	L	mean	5
0.080650	4	3	4	1	1	L	mean	5
0.080628	4	3	5	1	1	L	mean	5
0.080590	4	3	6	1	1	L	mean	5
0.080636	4	3	7	1	1	L	mean	5
0.080636	4	3	8	1	1	L	mean	5
0.080634	4	3	9	1	1	L	mean	5
0.080646	4	3	10	1	1	L	mean	5
0.080681	4	4	1	1	1	L	mean	5
0.080784	4	4	2	1	1	L	mean	5
0.080735	4	4	3	1	1	L	mean	5
0.080700	4	4	4	1	1	L	mean	5
0.080716	4	4	5	1	1	L	mean	5
0.080723	4	4	6	1	1	L	mean	5
0.080681	4	4	7	1	1	L	mean	5
0.080698	4	4	8	1	1	L	mean	5
0.080707	4	4	9	1	1	L	mean	5
0.080639	4	4	10	1	1	L	mean	5
0.081066	4	5	1	1	1	L	mean	5
0.080794	4	5	2	1	1	L	mean	5
0.080795	4	5	3	1	1	L	mean	5
0.080783	4	5	4	1	1	L	mean	5
0.080784	4	5	5	1	1	L	mean	5
0.080762	4	5	6	1	1	L	mean	5
0.080770	4	5	7	1	1	L	mean	5
0.080751	4	5	8	1	1	L	mean	5
0.080768	4	5	9	1	1	L	mean	5
0.080723	4	5	10	1	1	L	mean	5
0.081031	4	6	1	1	1	L	mean	5
0.080547	4	6	2	1	1	L	mean	5
0.080836	4	6	3	1	1	L	mean	5
0.080806	4	6	4	1	1	L	mean	5
0.080868	4	6	5	1	1	L	mean	5
0.080862	4	6	6	1	1	L	mean	5
0.080866	4	6	7	1	1	L	mean	5
0.080857	4	6	8	1	1	L	mean	5
0.080847	4	6	9	1	1	L	mean	5
0.080880	4	6	10	1	1	L	mean	5
0.080771	4	7	1	1	1	L	mean	5
0.080820	4	7	2	1	1	L	mean	5
0.080704	4	7	3	1	1	L	mean	5
0.080903	4	7	4	1	1	L	mean	5
0.080919	4	7	5	1	1	L	mean	5
0.080908	4	7	6	1	1	L	mean	5
0.080942	4	7	7	1	1	L	mean	5
0.080936	4	7	8	1	1	L	mean	5
0.080882	4	7	9	1	1	L	mean	5
0.080852	4	7	10	1	1	L	mean	5
NaN	4	8	1	1	1	L	mean	5
0.080209	4	8	2	1	1	L	mean	5
0.080890	4	8	3	1	1	L	mean	5
0.080926	4	8	4	1	1	L	mean	5
0.080960	4	8	5	1	1	L	mean	5
0.080932	4	8	6	1	1	L	mean	5
0.080926	4	8	7	1	1	L	mean	5
0.080852	4	8	8	1	1	L	mean	5
0.080861	4	8	9	1	1	L	mean	5
0.080835	4	8	10	1	1	L	mean	5
NaN	4	9	1	1	1	L	mean	5
NaN	4	9	2	1	1	L	mean	5
0.081019	4	9	3	1	1	L	mean	5
0.080901	4	9	4	1	1	L	mean	5
0.080894	4	9	5	1	1	L	mean	5
0.080748	4	9	6	1	1	L	mean	5
0.080740	4	9	7	1	1	L	mean	5
0.080735	4	9	8	1	1	L	mean	5
0.080734	4	9	9	1	1	L	mean	5
0.080621	4	9	10	1	1	L	mean	5
NaN	4	10	1	1	1	L	mean	5
NaN	4	10	2	1	1	L	mean	5
0.080324	4	10	3	1	1	L	mean	5
0.080600	4	10	4	1	1	L	mean	5
0.080295	4	10	5	1	1	L	mean	5
0.080600	4	10	6	1	1	L	mean	5
0.080211	4	10	7	1	1	L	mean	5
0.080497	4	10	8	1	1	L	mean	5
0.080172	4	10	9	1	1	L	mean	5
0.079976	4	10	10	1	1	L	mean	5
0.113204	5	1	1	1	1	L	mean	5
0.113077	5	1	2	1	1	L	mean	5
0.113361	5	1	3	1	1	L	mean	5
0.113634	5	1	4	1	1	L	mean	5
0.113430	5	1	5	1	1	L	mean	5
0.113189	5	1	6	1	1	L	mean	5
0.113287	5	1	7	1	1	L	mean	5
0.113079	5	1	8	1	1	L	mean	5
0.113196	5	1	9	1	1	L	mean	5
0.113156	5	1	10	1	1	L	mean	5
0.112793	5	2	1	1	1	L	mean	5
0.112775	5	2	2	1	1	L	mean	5
0.112961	5	2	3	1	1	L	mean	5
0.113339	5	2	4	1	1	L	mean	5
0.113160	5	2	5	1	1	L	mean	5
0.113026	5	2	6	1	1	L	mean	5
0.112981	5	2	7	1	1	L	mean	5
0.112887	5	2	8	1	1	L	mean	5
0.112964	5	2	9	1	1	L	mean	5
0.113020	5	2	10	1	1	L	mean	5
0.112853	5	3	1	1	1	L	mean	5
0.112945	5	3	2	1	1	L	mean	5
0.113085	5	3	3	1	1	L	mean	5
0.113028	5	3	4	1	1	L	mean	5
0.112889	5	3	5	1	1	L	mean	5
0.112895	5	3	6	1	1	L	mean	5
0.112880	5	3	7	1	1	L	mean	5
0.112893	5	3	8	1	1	L	mean	5
0.112885	5	3	9	1	1	L	mean	5
0.112893	5	3	10	1	1	L	mean	5
0.113007	5	4	1	1	1	L	mean	5
0.113100	5	4	2	1	1	L	mean	5
0.113105	5	4	3	1	1	L	mean	5
0.112984	5	4	4	1	1	L	mean	5
0.112919	5	4	5	1	1	L	mean	5
0.112839	5	4	6	1	1	L	mean	5
0.112901	5	4	7	1	1	L	mean	5
0.112842	5	4	8	1	1	L	mean	5
0.112893	5	4	9	1	1	L	mean	5
0.112885	5	4	10	1	1	L	mean	5
0.113209	5	5	1	1	1	L	mean	5
0.112869	5	5	2	1	1	L	mean	5
0.112998	5	5	3	1	1	L	mean	5
0.112943	5	5	4	1	1	L	mean	5
0.112893	5	5	5	1	1	L	mean	5
0.112905	5	5	6	1	1	L	mean	5
0.112857	5	5	7	1	1	L	mean	5
0.112872	5	5	8	1	1	L	mean	5
0.112890	5	5	9	1	1	L	mean	5
0.112880	5	5	10	1	1	L	mean	5
0.112581	5	6	1	1	1	L	mean	5
0.112988	5	6	2	1	1	L	mean	5
0.112795	5	6	3	1	1	L	mean	5
0.112908	5	6	4	1	1	L	mean	5
0.112941	5	6	5	1	1	L	mean	5
0.112856	5	6	6	1	1	L	mean	5
0.112857	5	6	7	1	1	L	mean	5
0.112851	5	6	8	1	1	L	mean	5
0.112818	5	6	9	1	1	L	mean	5
0.112856	5	6	10	1	1	L	mean	5
0.111000	5	7	1	1	1	L	mean	5
0.112325	5	7	2	1	1	L	mean	5
0.112808	5	7	3	1	1	L	mean	5
0.112969	5	7	4	1	1	L	mean	5
0.112865	5	7	5	1	1	L	mean	5
0.112901	5	7	6	1	1	L	mean	5
0.112813	5	7	7	1	1	L	mean	5
0.112833	5	7	8	1	1	L	mean	5
0.112744	5	7	9	1	1	L	mean	5
0.112765	5	7	10	1	1	L	mean	5
NaN	5	8	1	1	1	L	mean	5
0.113140	5	8	2	1	1	L	mean	5
0.112859	5	8	3	1	1	L	mean	5
0.112771	5	8	4	1	1	L	mean	5
0.112783	5	8	5	1	1	L	mean	5
0.112749	5	8	6	1	1	L	mean	5
0.112742	5	8	7	1	1	L	mean	5
0.112769	5	8	8	1	1	L	mean	5
0.112615	5	8	9	1	1	L	mean	5
0.112623	5	8	10	1	1	L	mean	5
NaN	5	9	1	1	1	L	mean	5
NaN	5	9	2	1	1	L	mean	5
0.112575	5	9	3	1	1	L	mean	5
0.112384	5	9	4	1	1	L	mean	5
0.112518	5	9	5	1	1	L	mean	5
0.112396	5	9	6	1	1	L	mean	5
0.112527	5	9	7	1	1	L	mean	5
0.112370	5	9	8	1	1	L	mean	5
0.112359	5	9	9	1	1	L	mean	5
0.112339	5	9	10	1	1	L	mean	5
NaN	5	10	1	1	1	L	mean	5
NaN	5	10	2	1	1	L	mean	5
0.110864	5	10	3	1	1	L	mean	5
0.111194	5	10	4	1	1	L	mean	5
0.111831	5	10	5	1	1	L	mean	5
0.111469	5	10	6	1	1	L	mean	5
0.111225	5	10	7	1	1	L	mean	5
0.111878	5	10	8	1	1	L	mean	5
0.111624	5	10	9	1	1	L	mean	5
0.110884	5	10	10	1	1	L	mean	5
0.157842	6	1	1	1	1	L	mean	5
0.158122	6	1	2	1	1	L	mean	5
0.158220	6	1	3	1	1	L	mean	5
0.158217	6	1	4	1	1	L	mean	5
0.158112	6	1	5	1	1	L	mean	5
0.158196	6	1	6	1	1	L	mean	5
0.158177	6	1	7	1	1	L	mean	5
0.158333	6	1	8	1	1	L	mean	5
0.158164	6	1	9	1	1	L	mean	5
0.158456	6	1	10	1	1	L	mean	5
0.158568	6	2	1	1	1	L	mean	5
0.158286	6	2	2	1	1	L	mean	5
0.158239	6	2	3	1	1	L	mean	5
0.158157	6	2	4	1	1	L	mean	5
0.158091	6	2	5	1	1	L	mean	5
0.158195	6	2	6	1	1	L	mean	5
0.158206	6	2	7	1	1	L	mean	5
0.158212	6	2	8	1	1	L	mean	5
0.158221	6	2	9	1	1	L	mean	5
0.158276	6	2	10	1	1	L	mean	5
0.158451	6	3	1	1	1	L	mean	5
0.157880	6	3	2	1	1	L	mean	5
0.158220	6	3	3	1	1	L	mean	5
0.158090	6	3	4	1	1	L	mean	5
0.158096	6	3	5	1	1	L	mean	5
0.158240	6	3	6	1	1	L	mean	5
0.158181	6	3	7	1	1	L	mean	5
0.158231	6	3	8	1	1	L	mean	5
0.158268	6	3	9	1	1	L	mean	5
0.158282	6	3	10	1	1	L	mean	5
0.158085	6	4	1	1	1	L	mean	5
0.157751	6	4	2	1	1	L	mean	5
0.157937	6	4	3	1	1	L	mean	5
0.158127	6	4	4	1	1	L	mean	5
0.158147	6	4	5	1	1	L	mean	5
0.158123	6	4	6	1	1	L	mean	5
0.158136	6	4	7	1	1	L	mean	5
0.158081	6	4	8	1	1	L	mean	5
0.158139	6	4	9	1	1	L	mean	5
0.158237	6	4	10	1	1	L	mean	5
0.157584	6	5	1	1	1	L	mean	5
0.157766	6	5	2	1	1	L	mean	5
0.157940	6	5	3	1	1	L	mean	5
0.158110	6	5	4	1	1	L	mean	5
0.158104	6	5	5	1	1	L	mean	5
0.157962	6	5	6	1	1	L	mean	5
0.157914	6	5	7	1	1	L	mean	5
0.157920	6	5	8	1	1	L	mean	5
0.157950	6	5	9	1	1	L	mean	5
0.157927	6	5	10	1	1	L	mean	5
0.157201	6	6	1	1	1	L	mean	5
0.157674	6	6	2	1	1	L	mean	5
0.157899	6	6	3	1	1	L	mean	5
0.157986	6	6	4	1	1	L	mean	5
0.157832	6	6	5	1	1	L	mean	5
0.157695	6	6	6	1	1	L	mean	5
0.157647	6	6	7	1	1	L	mean	5
0.157618	6	6	8	1	1	L	mean	5
0.157648	6	6	9	1	1	L	mean	5
0.157607	6	6	10	1	1	L	mean	5
0.155858	6	7	1	1	1	L	mean	5
0.156341	6	7	2	1	1	L	mean	5
0.157650	6	7	3	1	1	L	mean	5
0.157683	6	7	4	1	1	L	mean	5
0.157472	6	7	5	1	1	L	mean	5
0.157407	6	7	6	1	1	L	mean	5
0.157311	6	7	7	1	1	L	mean	5
0.157253	6	7	8	1	1	L	mean	5
0.157279	6	7	9	1	1	L	mean	5
0.157184	6	7	10	1	1	L	mean	5
NaN	6	8	1	1	1	L	mean	5
0.153968	6	8	2	1	1	L	mean	5
0.157122	6	8	3	1	1	L	mean	5
0.157099	6	8	4	1	1	L	mean	5
0.156950	6	8	5	1	1	L	mean	5
0.156948	6	8	6	1	1	L	mean	5
0.156842	6	8	7	1	1	L	mean	5
0.156899	6	8	8	1	1	L	mean	5
0.156864	6	8	9	1	1	L	mean	5
0.156830	6	8	10	1	1	L	mean	5
NaN	6	9	1	1	1	L	mean	5
NaN	6	9	2	1	1	L	mean	5
0.156013	6	9	3	1	1	L	mean	5
0.156299	6	9	4	1	1	L	mean	5
0.156515	6	9	5	1	1	L	mean	5
0.156173	6	9	6	1	1	L	mean	5
0.156257	6	9	7	1	1	L	mean	5
0.156133	6	9	8	1	1	L	mean	5
0.156017	6	9	9	1	1	L	mean	5
0.155951	6	9	10	1	1	L	mean	5
NaN	6	10	1	1	1	L	mean	5
NaN	6	10	2	1	1	L	mean	5
NaN	6	10	3	1	1	L	mean	5
0.153752	6	10	4	1	1	L	mean	5
0.153737	6	10	5	1	1	L	mean	5
0.153892	6	10	6	1	1	L	mean	5
0.153038	6	10	7	1	1	L	mean	5
0.153321	6	10	8	1	1	L	mean	5
0.153607	6	10	9	1	1	L	mean	5
0.153276	6	10	10	1	1	L	mean	5
0.221670	7	1	1	1	1	L	mean	5
0.222083	7	1	2	1	1	L	mean	5
0.221794	7	1	3	1	1	L	mean	5
0.222063	7	1	4	1	1	L	mean	5
0.222026	7	1	5	1	1	L	mean	5
0.221898	7	1	6	1	1	L	mean	5
0.221778	7	1	7	1	1	L	mean	5
0.221939	7	1	8	1	1	L	mean	5
0.222111	7	1	9	1	1	L	mean	5
0.221956	7	1	10	1	1	L	mean	5
0.221491	7	2	1	1	1	L	mean	5
0.222236	7	2	2	1	1	L	mean	5
0.221684	7	2	3	1	1	L	mean	5
0.222059	7	2	4	1	1	L	mean	5
0.221938	7	2	5	1	1	L	mean	5
0.221859	7	2	6	1	1	L	mean	5
0.221937	7	2	7	1	1	L	mean	5
0.221857	7	2	8	1	1	L	mean	5
0.221903	7	2	9	1	1	L	mean	5
0.221973	7	2	10	1	1	L	mean	5
0.221932	7	3	1	1	1	L	mean	5
0.221557	7	3	2	1	1	L	mean	5
0.221942	7	3	3	1	1	L	mean	5
0.221763	7	3	4	1	1	L	mean	5
0.221819	7	3	5	1	1	L	mean	5
0.221773	7	3	6	1	1	L	mean	5
0.221576	7	3	7	1	1	L	mean	5
0.221618	7	3	8	1	1	L	mean	5
0.221564	7	3	9	1	1	L	mean	5
0.221630	7	3	10	1	1	L	mean	5
0.221196	7	4	1	1	1	L	mean	5
0.220815	7	4	2	1	1	L	mean	5
0.221529	7	4	3	1	1	L	mean	5
0.221552	7	4	4	1	1	L	mean	5
