tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
NaN	1	1	1	1	1	Epres	sigma	1
NaN	1	1	2	1	1	Epres	sigma	1
NaN	1	1	3	1	1	Epres	sigma	1
NaN	1	1	4	1	1	Epres	sigma	1
NaN	1	1	5	1	1	Epres	sigma	1
NaN	1	1	6	1	1	Epres	sigma	1
NaN	1	1	7	1	1	Epres	sigma	1
NaN	1	1	8	1	1	Epres	sigma	1
NaN	1	1	9	1	1	Epres	sigma	1
NaN	1	1	10	1	1	Epres	sigma	1
NaN	1	2	1	1	1	Epres	sigma	1
NaN	1	2	2	1	1	Epres	sigma	1
NaN	1	2	3	1	1	Epres	sigma	1
NaN	1	2	4	1	1	Epres	sigma	1
NaN	1	2	5	1	1	Epres	sigma	1
NaN	1	2	6	1	1	Epres	sigma	1
NaN	1	2	7	1	1	Epres	sigma	1
NaN	1	2	8	1	1	Epres	sigma	1
NaN	1	2	9	1	1	Epres	sigma	1
NaN	1	2	10	1	1	Epres	sigma	1
NaN	1	3	1	1	1	Epres	sigma	1
723.396402	1	3	2	1	1	Epres	sigma	1
796.446637	1	3	3	1	1	Epres	sigma	1
764.705755	1	3	4	1	1	Epres	sigma	1
759.245827	1	3	5	1	1	Epres	sigma	1
774.174967	1	3	6	1	1	Epres	sigma	1
773.277235	1	3	7	1	1	Epres	sigma	1
784.748062	1	3	8	1	1	Epres	sigma	1
765.446262	1	3	9	1	1	Epres	sigma	1
752.615646	1	3	10	1	1	Epres	sigma	1
813.432293	1	4	1	1	1	Epres	sigma	1
802.044280	1	4	2	1	1	Epres	sigma	1
801.659198	1	4	3	1	1	Epres	sigma	1
813.335096	1	4	4	1	1	Epres	sigma	1
811.717312	1	4	5	1	1	Epres	sigma	1
824.628282	1	4	6	1	1	Epres	sigma	1
830.839190	1	4	7	1	1	Epres	sigma	1
827.045512	1	4	8	1	1	Epres	sigma	1
837.012877	1	4	9	1	1	Epres	sigma	1
828.833652	1	4	10	1	1	Epres	sigma	1
882.065551	1	5	1	1	1	Epres	sigma	1
842.041754	1	5	2	1	1	Epres	sigma	1
866.124919	1	5	3	1	1	Epres	sigma	1
855.368314	1	5	4	1	1	Epres	sigma	1
857.454852	1	5	5	1	1	Epres	sigma	1
863.898206	1	5	6	1	1	Epres	sigma	1
860.549519	1	5	7	1	1	Epres	sigma	1
878.318300	1	5	8	1	1	Epres	sigma	1
898.209481	1	5	9	1	1	Epres	sigma	1
917.804176	1	5	10	1	1	Epres	sigma	1
981.643366	1	6	1	1	1	Epres	sigma	1
979.430636	1	6	2	1	1	Epres	sigma	1
970.323808	1	6	3	1	1	Epres	sigma	1
971.805578	1	6	4	1	1	Epres	sigma	1
961.795225	1	6	5	1	1	Epres	sigma	1
967.914218	1	6	6	1	1	Epres	sigma	1
973.323092	1	6	7	1	1	Epres	sigma	1
988.368856	1	6	8	1	1	Epres	sigma	1
997.265517	1	6	9	1	1	Epres	sigma	1
999.230911	1	6	10	1	1	Epres	sigma	1
1147.970706	1	7	1	1	1	Epres	sigma	1
1163.807245	1	7	2	1	1	Epres	sigma	1
1182.607891	1	7	3	1	1	Epres	sigma	1
1172.391815	1	7	4	1	1	Epres	sigma	1
1165.045102	1	7	5	1	1	Epres	sigma	1
1156.248702	1	7	6	1	1	Epres	sigma	1
1162.338422	1	7	7	1	1	Epres	sigma	1
1178.799951	1	7	8	1	1	Epres	sigma	1
1188.200586	1	7	9	1	1	Epres	sigma	1
1180.894926	1	7	10	1	1	Epres	sigma	1
1446.791336	1	8	1	1	1	Epres	sigma	1
1490.899648	1	8	2	1	1	Epres	sigma	1
1500.474113	1	8	3	1	1	Epres	sigma	1
1496.960860	1	8	4	1	1	Epres	sigma	1
1483.735748	1	8	5	1	1	Epres	sigma	1
1473.226128	1	8	6	1	1	Epres	sigma	1
1481.169483	1	8	7	1	1	Epres	sigma	1
1499.917604	1	8	8	1	1	Epres	sigma	1
1515.601544	1	8	9	1	1	Epres	sigma	1
1472.326010	1	8	10	1	1	Epres	sigma	1
1869.840339	1	9	1	1	1	Epres	sigma	1
1952.171813	1	9	2	1	1	Epres	sigma	1
1961.902269	1	9	3	1	1	Epres	sigma	1
1931.171586	1	9	4	1	1	Epres	sigma	1
1904.093758	1	9	5	1	1	Epres	sigma	1
1897.044400	1	9	6	1	1	Epres	sigma	1
1918.190082	1	9	7	1	1	Epres	sigma	1
1964.062743	1	9	8	1	1	Epres	sigma	1
1977.068688	1	9	9	1	1	Epres	sigma	1
1919.701213	1	9	10	1	1	Epres	sigma	1
2366.306116	1	10	1	1	1	Epres	sigma	1
2482.312564	1	10	2	1	1	Epres	sigma	1
2461.020961	1	10	3	1	1	Epres	sigma	1
2416.366584	1	10	4	1	1	Epres	sigma	1
2336.750186	1	10	5	1	1	Epres	sigma	1
2330.576182	1	10	6	1	1	Epres	sigma	1
2372.096377	1	10	7	1	1	Epres	sigma	1
2438.226300	1	10	8	1	1	Epres	sigma	1
2507.233299	1	10	9	1	1	Epres	sigma	1
2430.591011	1	10	10	1	1	Epres	sigma	1
NaN	2	1	1	1	1	Epres	sigma	1
NaN	2	1	2	1	1	Epres	sigma	1
NaN	2	1	3	1	1	Epres	sigma	1
NaN	2	1	4	1	1	Epres	sigma	1
NaN	2	1	5	1	1	Epres	sigma	1
NaN	2	1	6	1	1	Epres	sigma	1
NaN	2	1	7	1	1	Epres	sigma	1
NaN	2	1	8	1	1	Epres	sigma	1
NaN	2	1	9	1	1	Epres	sigma	1
NaN	2	1	10	1	1	Epres	sigma	1
NaN	2	2	1	1	1	Epres	sigma	1
NaN	2	2	2	1	1	Epres	sigma	1
1029.047816	2	2	3	1	1	Epres	sigma	1
1032.692827	2	2	4	1	1	Epres	sigma	1
1022.606823	2	2	5	1	1	Epres	sigma	1
1035.629427	2	2	6	1	1	Epres	sigma	1
1049.506162	2	2	7	1	1	Epres	sigma	1
1037.279062	2	2	8	1	1	Epres	sigma	1
NaN	2	2	9	1	1	Epres	sigma	1
NaN	2	2	10	1	1	Epres	sigma	1
1055.757840	2	3	1	1	1	Epres	sigma	1
1054.347367	2	3	2	1	1	Epres	sigma	1
1096.928324	2	3	3	1	1	Epres	sigma	1
1070.835348	2	3	4	1	1	Epres	sigma	1
1084.245212	2	3	5	1	1	Epres	sigma	1
1077.717859	2	3	6	1	1	Epres	sigma	1
1076.501068	2	3	7	1	1	Epres	sigma	1
1077.885090	2	3	8	1	1	Epres	sigma	1
1082.582387	2	3	9	1	1	Epres	sigma	1
1056.360135	2	3	10	1	1	Epres	sigma	1
1196.015679	2	4	1	1	1	Epres	sigma	1
1182.837897	2	4	2	1	1	Epres	sigma	1
1174.044537	2	4	3	1	1	Epres	sigma	1
1167.932266	2	4	4	1	1	Epres	sigma	1
1152.136303	2	4	5	1	1	Epres	sigma	1
1158.967613	2	4	6	1	1	Epres	sigma	1
1178.094814	2	4	7	1	1	Epres	sigma	1
1161.439495	2	4	8	1	1	Epres	sigma	1
1144.492665	2	4	9	1	1	Epres	sigma	1
1141.380611	2	4	10	1	1	Epres	sigma	1
1242.183645	2	5	1	1	1	Epres	sigma	1
1234.407569	2	5	2	1	1	Epres	sigma	1
1243.503606	2	5	3	1	1	Epres	sigma	1
1234.870884	2	5	4	1	1	Epres	sigma	1
1239.585395	2	5	5	1	1	Epres	sigma	1
1224.693631	2	5	6	1	1	Epres	sigma	1
1244.711564	2	5	7	1	1	Epres	sigma	1
1256.191150	2	5	8	1	1	Epres	sigma	1
1265.317215	2	5	9	1	1	Epres	sigma	1
1238.987624	2	5	10	1	1	Epres	sigma	1
1318.897572	2	6	1	1	1	Epres	sigma	1
1341.658592	2	6	2	1	1	Epres	sigma	1
1348.467611	2	6	3	1	1	Epres	sigma	1
1343.347906	2	6	4	1	1	Epres	sigma	1
1340.539183	2	6	5	1	1	Epres	sigma	1
1344.028213	2	6	6	1	1	Epres	sigma	1
1352.221295	2	6	7	1	1	Epres	sigma	1
1369.548278	2	6	8	1	1	Epres	sigma	1
1393.948765	2	6	9	1	1	Epres	sigma	1
1384.980852	2	6	10	1	1	Epres	sigma	1
1575.811412	2	7	1	1	1	Epres	sigma	1
1586.836797	2	7	2	1	1	Epres	sigma	1
1595.329096	2	7	3	1	1	Epres	sigma	1
1586.683476	2	7	4	1	1	Epres	sigma	1
1580.898385	2	7	5	1	1	Epres	sigma	1
1580.904530	2	7	6	1	1	Epres	sigma	1
1589.404294	2	7	7	1	1	Epres	sigma	1
1611.371833	2	7	8	1	1	Epres	sigma	1
1635.799368	2	7	9	1	1	Epres	sigma	1
1628.759894	2	7	10	1	1	Epres	sigma	1
1946.919465	2	8	1	1	1	Epres	sigma	1
1977.433474	2	8	2	1	1	Epres	sigma	1
1980.200516	2	8	3	1	1	Epres	sigma	1
1967.038102	2	8	4	1	1	Epres	sigma	1
1956.942305	2	8	5	1	1	Epres	sigma	1
1954.916069	2	8	6	1	1	Epres	sigma	1
1983.155929	2	8	7	1	1	Epres	sigma	1
2008.378493	2	8	8	1	1	Epres	sigma	1
2022.660364	2	8	9	1	1	Epres	sigma	1
2004.457751	2	8	10	1	1	Epres	sigma	1
2361.156782	2	9	1	1	1	Epres	sigma	1
2449.444011	2	9	2	1	1	Epres	sigma	1
2464.899766	2	9	3	1	1	Epres	sigma	1
2414.630261	2	9	4	1	1	Epres	sigma	1
2384.079932	2	9	5	1	1	Epres	sigma	1
2388.066700	2	9	6	1	1	Epres	sigma	1
2421.220008	2	9	7	1	1	Epres	sigma	1
2482.370539	2	9	8	1	1	Epres	sigma	1
2539.688311	2	9	9	1	1	Epres	sigma	1
2503.968538	2	9	10	1	1	Epres	sigma	1
2775.938174	2	10	1	1	1	Epres	sigma	1
2900.406424	2	10	2	1	1	Epres	sigma	1
2960.743962	2	10	3	1	1	Epres	sigma	1
2882.973616	2	10	4	1	1	Epres	sigma	1
2821.886962	2	10	5	1	1	Epres	sigma	1
2801.209318	2	10	6	1	1	Epres	sigma	1
2849.657694	2	10	7	1	1	Epres	sigma	1
2956.172399	2	10	8	1	1	Epres	sigma	1
3059.204131	2	10	9	1	1	Epres	sigma	1
3084.767885	2	10	10	1	1	Epres	sigma	1
NaN	3	1	1	1	1	Epres	sigma	1
NaN	3	1	2	1	1	Epres	sigma	1
NaN	3	1	3	1	1	Epres	sigma	1
NaN	3	1	4	1	1	Epres	sigma	1
NaN	3	1	5	1	1	Epres	sigma	1
NaN	3	1	6	1	1	Epres	sigma	1
NaN	3	1	7	1	1	Epres	sigma	1
NaN	3	1	8	1	1	Epres	sigma	1
NaN	3	1	9	1	1	Epres	sigma	1
NaN	3	1	10	1	1	Epres	sigma	1
1382.955895	3	2	1	1	1	Epres	sigma	1
1456.629450	3	2	2	1	1	Epres	sigma	1
1479.855474	3	2	3	1	1	Epres	sigma	1
1400.242574	3	2	4	1	1	Epres	sigma	1
1414.578691	3	2	5	1	1	Epres	sigma	1
1399.091271	3	2	6	1	1	Epres	sigma	1
1429.195951	3	2	7	1	1	Epres	sigma	1
1455.316113	3	2	8	1	1	Epres	sigma	1
1436.427140	3	2	9	1	1	Epres	sigma	1
NaN	3	2	10	1	1	Epres	sigma	1
1390.735423	3	3	1	1	1	Epres	sigma	1
1454.966958	3	3	2	1	1	Epres	sigma	1
1476.726926	3	3	3	1	1	Epres	sigma	1
1496.532145	3	3	4	1	1	Epres	sigma	1
1512.146090	3	3	5	1	1	Epres	sigma	1
1498.576745	3	3	6	1	1	Epres	sigma	1
1531.833163	3	3	7	1	1	Epres	sigma	1
1525.584048	3	3	8	1	1	Epres	sigma	1
1536.972217	3	3	9	1	1	Epres	sigma	1
1544.150106	3	3	10	1	1	Epres	sigma	1
1626.619875	3	4	1	1	1	Epres	sigma	1
1606.805577	3	4	2	1	1	Epres	sigma	1
1609.143761	3	4	3	1	1	Epres	sigma	1
1594.687581	3	4	4	1	1	Epres	sigma	1
1604.121947	3	4	5	1	1	Epres	sigma	1
1634.695154	3	4	6	1	1	Epres	sigma	1
1613.998563	3	4	7	1	1	Epres	sigma	1
1624.725940	3	4	8	1	1	Epres	sigma	1
1633.938101	3	4	9	1	1	Epres	sigma	1
1640.571574	3	4	10	1	1	Epres	sigma	1
1666.725142	3	5	1	1	1	Epres	sigma	1
1680.523580	3	5	2	1	1	Epres	sigma	1
1685.750252	3	5	3	1	1	Epres	sigma	1
1693.618217	3	5	4	1	1	Epres	sigma	1
1694.792853	3	5	5	1	1	Epres	sigma	1
1709.152416	3	5	6	1	1	Epres	sigma	1
1743.845558	3	5	7	1	1	Epres	sigma	1
1741.184350	3	5	8	1	1	Epres	sigma	1
1760.464811	3	5	9	1	1	Epres	sigma	1
1765.140237	3	5	10	1	1	Epres	sigma	1
1825.082730	3	6	1	1	1	Epres	sigma	1
1838.825232	3	6	2	1	1	Epres	sigma	1
1854.848464	3	6	3	1	1	Epres	sigma	1
1844.977844	3	6	4	1	1	Epres	sigma	1
1848.496824	3	6	5	1	1	Epres	sigma	1
1857.575402	3	6	6	1	1	Epres	sigma	1
1870.893022	3	6	7	1	1	Epres	sigma	1
1908.762379	3	6	8	1	1	Epres	sigma	1
1932.042246	3	6	9	1	1	Epres	sigma	1
1959.018535	3	6	10	1	1	Epres	sigma	1
2112.198155	3	7	1	1	1	Epres	sigma	1
