tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
2374.120547	5	8	7	1	1	Eabs	sigma	1	382107
2346.939583	5	8	8	1	1	Eabs	sigma	1	327292
2275.752004	5	8	9	1	1	Eabs	sigma	1	248452
2168.157851	5	8	10	1	1	Eabs	sigma	1	163447
3609.817408	5	9	1	1	1	Eabs	sigma	1	20914
3711.101336	5	9	2	1	1	Eabs	sigma	1	49708
3675.423007	5	9	3	1	1	Eabs	sigma	1	109635
3636.270549	5	9	4	1	1	Eabs	sigma	1	206957
3548.379146	5	9	5	1	1	Eabs	sigma	1	320637
3469.371360	5	9	6	1	1	Eabs	sigma	1	396135
3431.588049	5	9	7	1	1	Eabs	sigma	1	397277
3361.261110	5	9	8	1	1	Eabs	sigma	1	345435
3265.286997	5	9	9	1	1	Eabs	sigma	1	259939
3071.972644	5	9	10	1	1	Eabs	sigma	1	166988
5127.750168	5	10	1	1	1	Eabs	sigma	1	13435
5256.033679	5	10	2	1	1	Eabs	sigma	1	30920
5245.404521	5	10	3	1	1	Eabs	sigma	1	70574
5054.760569	5	10	4	1	1	Eabs	sigma	1	140176
4893.470770	5	10	5	1	1	Eabs	sigma	1	224332
4757.758927	5	10	6	1	1	Eabs	sigma	1	285146
4677.075199	5	10	7	1	1	Eabs	sigma	1	300035
4613.409282	5	10	8	1	1	Eabs	sigma	1	267334
4487.984569	5	10	9	1	1	Eabs	sigma	1	201200
4180.801542	5	10	10	1	1	Eabs	sigma	1	124859
131.287950	6	1	1	1	1	Eabs	sigma	1	2478
121.354405	6	1	2	1	1	Eabs	sigma	1	3452
155.989389	6	1	3	1	1	Eabs	sigma	1	3891
158.350120	6	1	4	1	1	Eabs	sigma	1	4598
171.992571	6	1	5	1	1	Eabs	sigma	1	4599
169.722738	6	1	6	1	1	Eabs	sigma	1	3926
160.498658	6	1	7	1	1	Eabs	sigma	1	3301
153.196890	6	1	8	1	1	Eabs	sigma	1	2749
130.675366	6	1	9	1	1	Eabs	sigma	1	2114
116.452460	6	1	10	1	1	Eabs	sigma	1	1159
528.051352	6	2	1	1	1	Eabs	sigma	1	252
446.808841	6	2	2	1	1	Eabs	sigma	1	583
449.329562	6	2	3	1	1	Eabs	sigma	1	1190
429.742727	6	2	4	1	1	Eabs	sigma	1	2640
372.083662	6	2	5	1	1	Eabs	sigma	1	5199
339.398759	6	2	6	1	1	Eabs	sigma	1	5701
339.922658	6	2	7	1	1	Eabs	sigma	1	5247
334.262713	6	2	8	1	1	Eabs	sigma	1	4947
286.413359	6	2	9	1	1	Eabs	sigma	1	4738
237.215221	6	2	10	1	1	Eabs	sigma	1	4411
589.213471	6	3	1	1	1	Eabs	sigma	1	874
633.645956	6	3	2	1	1	Eabs	sigma	1	1591
706.750414	6	3	3	1	1	Eabs	sigma	1	2548
623.696611	6	3	4	1	1	Eabs	sigma	1	4259
680.027636	6	3	5	1	1	Eabs	sigma	1	7912
665.481007	6	3	6	1	1	Eabs	sigma	1	9318
627.580754	6	3	7	1	1	Eabs	sigma	1	8968
621.857474	6	3	8	1	1	Eabs	sigma	1	8351
543.080111	6	3	9	1	1	Eabs	sigma	1	7627
496.272676	6	3	10	1	1	Eabs	sigma	1	7188
722.925340	6	4	1	1	1	Eabs	sigma	1	2466
820.399859	6	4	2	1	1	Eabs	sigma	1	4315
849.788745	6	4	3	1	1	Eabs	sigma	1	7219
941.511148	6	4	4	1	1	Eabs	sigma	1	11343
966.319080	6	4	5	1	1	Eabs	sigma	1	16828
928.197292	6	4	6	1	1	Eabs	sigma	1	19586
919.346826	6	4	7	1	1	Eabs	sigma	1	19433
905.470171	6	4	8	1	1	Eabs	sigma	1	18093
843.377212	6	4	9	1	1	Eabs	sigma	1	15657
765.997502	6	4	10	1	1	Eabs	sigma	1	13337
1156.536061	6	5	1	1	1	Eabs	sigma	1	4842
1144.104313	6	5	2	1	1	Eabs	sigma	1	9149
1219.176382	6	5	3	1	1	Eabs	sigma	1	16651
1208.132786	6	5	4	1	1	Eabs	sigma	1	27716
1248.719835	6	5	5	1	1	Eabs	sigma	1	41364
1257.072668	6	5	6	1	1	Eabs	sigma	1	49411
1246.987807	6	5	7	1	1	Eabs	sigma	1	49281
1209.114351	6	5	8	1	1	Eabs	sigma	1	44044
1167.921099	6	5	9	1	1	Eabs	sigma	1	36869
1091.899654	6	5	10	1	1	Eabs	sigma	1	28522
1651.480776	6	6	1	1	1	Eabs	sigma	1	9267
1628.588542	6	6	2	1	1	Eabs	sigma	1	20935
1649.271396	6	6	3	1	1	Eabs	sigma	1	42941
1661.338399	6	6	4	1	1	Eabs	sigma	1	76667
1655.210870	6	6	5	1	1	Eabs	sigma	1	115458
1658.367386	6	6	6	1	1	Eabs	sigma	1	139977
1646.029449	6	6	7	1	1	Eabs	sigma	1	138074
1621.072021	6	6	8	1	1	Eabs	sigma	1	118570
1593.174495	6	6	9	1	1	Eabs	sigma	1	93656
1511.262213	6	6	10	1	1	Eabs	sigma	1	65651
2333.580695	6	7	1	1	1	Eabs	sigma	1	17235
2275.381456	6	7	2	1	1	Eabs	sigma	1	42423
2292.346920	6	7	3	1	1	Eabs	sigma	1	90806
2285.814975	6	7	4	1	1	Eabs	sigma	1	167624
2276.136036	6	7	5	1	1	Eabs	sigma	1	255217
2259.023145	6	7	6	1	1	Eabs	sigma	1	313191
2226.870134	6	7	7	1	1	Eabs	sigma	1	311057
2212.283302	6	7	8	1	1	Eabs	sigma	1	265767
2158.763981	6	7	9	1	1	Eabs	sigma	1	202871
2055.238624	6	7	10	1	1	Eabs	sigma	1	135816
3253.863970	6	8	1	1	1	Eabs	sigma	1	25321
3295.158778	6	8	2	1	1	Eabs	sigma	1	59966
3320.074382	6	8	3	1	1	Eabs	sigma	1	126416
3310.742629	6	8	4	1	1	Eabs	sigma	1	233606
3258.065051	6	8	5	1	1	Eabs	sigma	1	357876
3191.021056	6	8	6	1	1	Eabs	sigma	1	440327
3146.535046	6	8	7	1	1	Eabs	sigma	1	439983
3102.004701	6	8	8	1	1	Eabs	sigma	1	384185
3019.633284	6	8	9	1	1	Eabs	sigma	1	297613
2867.384238	6	8	10	1	1	Eabs	sigma	1	201583
4638.430179	6	9	1	1	1	Eabs	sigma	1	24889
4721.531152	6	9	2	1	1	Eabs	sigma	1	57377
4734.575407	6	9	3	1	1	Eabs	sigma	1	121750
4676.550120	6	9	4	1	1	Eabs	sigma	1	229335
4611.112902	6	9	5	1	1	Eabs	sigma	1	353229
4520.411080	6	9	6	1	1	Eabs	sigma	1	435680
4440.282902	6	9	7	1	1	Eabs	sigma	1	442528
4367.676324	6	9	8	1	1	Eabs	sigma	1	387402
4244.778738	6	9	9	1	1	Eabs	sigma	1	300422
4027.203421	6	9	10	1	1	Eabs	sigma	1	200034
6318.596167	6	10	1	1	1	Eabs	sigma	1	15077
6503.419161	6	10	2	1	1	Eabs	sigma	1	34284
6424.224350	6	10	3	1	1	Eabs	sigma	1	74937
6273.219920	6	10	4	1	1	Eabs	sigma	1	147000
6136.660832	6	10	5	1	1	Eabs	sigma	1	235121
5966.795271	6	10	6	1	1	Eabs	sigma	1	300877
5878.777921	6	10	7	1	1	Eabs	sigma	1	321681
5805.514832	6	10	8	1	1	Eabs	sigma	1	292436
5691.576922	6	10	9	1	1	Eabs	sigma	1	227534
5411.327663	6	10	10	1	1	Eabs	sigma	1	148053
440.855852	7	1	1	1	1	Eabs	sigma	1	959
394.148048	7	1	2	1	1	Eabs	sigma	1	1492
432.811415	7	1	3	1	1	Eabs	sigma	1	2364
380.731367	7	1	4	1	1	Eabs	sigma	1	4244
329.954356	7	1	5	1	1	Eabs	sigma	1	6072
317.678537	7	1	6	1	1	Eabs	sigma	1	6134
298.659004	7	1	7	1	1	Eabs	sigma	1	5530
240.996473	7	1	8	1	1	Eabs	sigma	1	5043
225.299448	7	1	9	1	1	Eabs	sigma	1	4241
179.222308	7	1	10	1	1	Eabs	sigma	1	3065
648.461182	7	2	1	1	1	Eabs	sigma	1	493
680.897945	7	2	2	1	1	Eabs	sigma	1	1080
717.832423	7	2	3	1	1	Eabs	sigma	1	1949
648.130198	7	2	4	1	1	Eabs	sigma	1	3567
584.231413	7	2	5	1	1	Eabs	sigma	1	6919
563.722721	7	2	6	1	1	Eabs	sigma	1	8166
542.744538	7	2	7	1	1	Eabs	sigma	1	8012
505.571679	7	2	8	1	1	Eabs	sigma	1	7345
425.910525	7	2	9	1	1	Eabs	sigma	1	6543
381.915708	7	2	10	1	1	Eabs	sigma	1	6035
892.404314	7	3	1	1	1	Eabs	sigma	1	899
955.604542	7	3	2	1	1	Eabs	sigma	1	1748
969.682629	7	3	3	1	1	Eabs	sigma	1	3126
1008.948911	7	3	4	1	1	Eabs	sigma	1	5470
985.558259	7	3	5	1	1	Eabs	sigma	1	10126
932.370597	7	3	6	1	1	Eabs	sigma	1	12668
901.243434	7	3	7	1	1	Eabs	sigma	1	12937
848.925517	7	3	8	1	1	Eabs	sigma	1	12181
784.778962	7	3	9	1	1	Eabs	sigma	1	11108
679.277247	7	3	10	1	1	Eabs	sigma	1	9913
1116.128812	7	4	1	1	1	Eabs	sigma	1	2924
1213.700880	7	4	2	1	1	Eabs	sigma	1	5130
1222.634671	7	4	3	1	1	Eabs	sigma	1	8289
1259.441648	7	4	4	1	1	Eabs	sigma	1	13396
1317.556267	7	4	5	1	1	Eabs	sigma	1	21164
1287.268723	7	4	6	1	1	Eabs	sigma	1	26250
1254.574899	7	4	7	1	1	Eabs	sigma	1	27439
1225.890276	7	4	8	1	1	Eabs	sigma	1	25682
1139.028317	7	4	9	1	1	Eabs	sigma	1	22692
1049.263077	7	4	10	1	1	Eabs	sigma	1	19237
1499.058665	7	5	1	1	1	Eabs	sigma	1	7523
1539.081898	7	5	2	1	1	Eabs	sigma	1	13475
1582.171592	7	5	3	1	1	Eabs	sigma	1	23471
1648.651982	7	5	4	1	1	Eabs	sigma	1	37816
1700.324351	7	5	5	1	1	Eabs	sigma	1	56319
1687.270203	7	5	6	1	1	Eabs	sigma	1	67707
1655.709015	7	5	7	1	1	Eabs	sigma	1	69541
1641.324023	7	5	8	1	1	Eabs	sigma	1	63390
1557.790175	7	5	9	1	1	Eabs	sigma	1	53168
1473.824166	7	5	10	1	1	Eabs	sigma	1	40952
2187.996974	7	6	1	1	1	Eabs	sigma	1	12446
2229.188233	7	6	2	1	1	Eabs	sigma	1	27213
2254.237922	7	6	3	1	1	Eabs	sigma	1	54119
2256.430469	7	6	4	1	1	Eabs	sigma	1	97051
2274.388627	7	6	5	1	1	Eabs	sigma	1	148221
2234.494809	7	6	6	1	1	Eabs	sigma	1	182080
2203.175755	7	6	7	1	1	Eabs	sigma	1	184108
2165.437940	7	6	8	1	1	Eabs	sigma	1	161110
2098.796793	7	6	9	1	1	Eabs	sigma	1	128871
1986.903025	7	6	10	1	1	Eabs	sigma	1	91328
3134.326358	7	7	1	1	1	Eabs	sigma	1	22239
3131.677815	7	7	2	1	1	Eabs	sigma	1	52168
3105.705478	7	7	3	1	1	Eabs	sigma	1	110107
3126.912393	7	7	4	1	1	Eabs	sigma	1	202859
3100.744909	7	7	5	1	1	Eabs	sigma	1	310614
3057.907889	7	7	6	1	1	Eabs	sigma	1	383645
3008.377145	7	7	7	1	1	Eabs	sigma	1	385088
2954.707966	7	7	8	1	1	Eabs	sigma	1	333972
2863.891193	7	7	9	1	1	Eabs	sigma	1	262422
2742.671439	7	7	10	1	1	Eabs	sigma	1	178938
4358.105674	7	8	1	1	1	Eabs	sigma	1	31562
4353.769188	7	8	2	1	1	Eabs	sigma	1	73304
4364.489980	7	8	3	1	1	Eabs	sigma	1	151918
4360.237327	7	8	4	1	1	Eabs	sigma	1	278107
4324.456416	7	8	5	1	1	Eabs	sigma	1	425006
4235.609335	7	8	6	1	1	Eabs	sigma	1	521414
4168.790732	7	8	7	1	1	Eabs	sigma	1	523795
4088.974920	7	8	8	1	1	Eabs	sigma	1	461076
3984.213568	7	8	9	1	1	Eabs	sigma	1	363643
3784.874742	7	8	10	1	1	Eabs	sigma	1	250895
5989.524644	7	9	1	1	1	Eabs	sigma	1	28446
5986.829290	7	9	2	1	1	Eabs	sigma	1	62999
6040.003652	7	9	3	1	1	Eabs	sigma	1	131714
6040.385077	7	9	4	1	1	Eabs	sigma	1	245437
5922.351919	7	9	5	1	1	Eabs	sigma	1	377638
5791.918192	7	9	6	1	1	Eabs	sigma	1	466618
5706.040129	7	9	7	1	1	Eabs	sigma	1	477662
5639.916700	7	9	8	1	1	Eabs	sigma	1	424120
5495.218491	7	9	9	1	1	Eabs	sigma	1	336780
5198.944329	7	9	10	1	1	Eabs	sigma	1	230478
7835.081938	7	10	1	1	1	Eabs	sigma	1	15407
7958.845292	7	10	2	1	1	Eabs	sigma	1	32648
7930.014958	7	10	3	1	1	Eabs	sigma	1	69797
7795.787083	7	10	4	1	1	Eabs	sigma	1	134918
7589.676471	7	10	5	1	1	Eabs	sigma	1	214214
7433.968323	7	10	6	1	1	Eabs	sigma	1	281194
7293.474278	7	10	7	1	1	Eabs	sigma	1	304474
7250.625338	7	10	8	1	1	Eabs	sigma	1	288391
7114.306820	7	10	9	1	1	Eabs	sigma	1	234979
6877.079490	7	10	10	1	1	Eabs	sigma	1	161087
700.451767	8	1	1	1	1	Eabs	sigma	1	395
823.454924	8	1	2	1	1	Eabs	sigma	1	766
808.725258	8	1	3	1	1	Eabs	sigma	1	1484
610.336246	8	1	4	1	1	Eabs	sigma	1	3637
508.367638	8	1	5	1	1	Eabs	sigma	1	7881
434.893827	8	1	6	1	1	Eabs	sigma	1	9510
383.138804	8	1	7	1	1	Eabs	sigma	1	9410
369.265010	8	1	8	1	1	Eabs	sigma	1	8687
325.758155	8	1	9	1	1	Eabs	sigma	1	7804
299.542566	8	1	10	1	1	Eabs	sigma	1	6371
796.320067	8	2	1	1	1	Eabs	sigma	1	415
987.835465	8	2	2	1	1	Eabs	sigma	1	881
1035.218438	8	2	3	1	1	Eabs	sigma	1	1783
982.573260	8	2	4	1	1	Eabs	sigma	1	3748
853.413976	8	2	5	1	1	Eabs	sigma	1	9173
772.922347	8	2	6	1	1	Eabs	sigma	1	12709
755.228918	8	2	7	1	1	Eabs	sigma	1	12977
688.241891	8	2	8	1	1	Eabs	sigma	1	12414
616.350539	8	2	9	1	1	Eabs	sigma	1	11375
526.603645	8	2	10	1	1	Eabs	sigma	1	10772
1099.797414	8	3	1	1	1	Eabs	sigma	1	1462
1258.571538	8	3	2	1	1	Eabs	sigma	1	2452
1325.923489	8	3	3	1	1	Eabs	sigma	1	4222
1315.244797	8	3	4	1	1	Eabs	sigma	1	7456
1368.846098	8	3	5	1	1	Eabs	sigma	1	14039
1274.168160	8	3	6	1	1	Eabs	sigma	1	19302
1266.481412	8	3	7	1	1	Eabs	sigma	1	20443
1182.005891	8	3	8	1	1	Eabs	sigma	1	20027
1051.025114	8	3	9	1	1	Eabs	sigma	1	18659
952.708400	8	3	10	1	1	Eabs	sigma	1	17107
1443.242679	8	4	1	1	1	Eabs	sigma	1	5076
1481.714699	8	4	2	1	1	Eabs	sigma	1	8014
1593.647074	8	4	3	1	1	Eabs	sigma	1	12140
1721.965149	8	4	4	1	1	Eabs	sigma	1	18321
1815.690099	8	4	5	1	1	Eabs	sigma	1	28928
1792.078910	8	4	6	1	1	Eabs	sigma	1	36949
1704.979222	8	4	7	1	1	Eabs	sigma	1	39204
1649.763205	8	4	8	1	1	Eabs	sigma	1	38025
1519.372157	8	4	9	1	1	Eabs	sigma	1	34413
1404.504052	8	4	10	1	1	Eabs	sigma	1	30119
1972.338224	8	5	1	1	1	Eabs	sigma	1	11933
2047.650134	8	5	2	1	1	Eabs	sigma	1	19574
2173.467758	8	5	3	1	1	Eabs	sigma	1	31630
2238.446939	8	5	4	1	1	Eabs	sigma	1	49311
2333.136515	8	5	5	1	1	Eabs	sigma	1	72156
2302.399332	8	5	6	1	1	Eabs	sigma	1	89145
2270.465680	8	5	7	1	1	Eabs	sigma	1	92710
2185.911340	8	5	8	1	1	Eabs	sigma	1	85339
2099.310813	8	5	9	1	1	Eabs	sigma	1	73392
1949.832020	8	5	10	1	1	Eabs	sigma	1	57040
2858.914765	8	6	1	1	1	Eabs	sigma	1	19387
2936.042982	8	6	2	1	1	Eabs	sigma	1	39517
2965.781417	8	6	3	1	1	Eabs	sigma	1	74933
3020.271191	8	6	4	1	1	Eabs	sigma	1	130011
3057.990440	8	6	5	1	1	Eabs	sigma	1	193242
3018.451346	8	6	6	1	1	Eabs	sigma	1	235209
2961.832069	8	6	7	1	1	Eabs	sigma	1	236528
2908.530767	8	6	8	1	1	Eabs	sigma	1	208146
2806.549184	8	6	9	1	1	Eabs	sigma	1	167261
2651.560363	8	6	10	1	1	Eabs	sigma	1	118227
4072.168993	8	7	1	1	1	Eabs	sigma	1	30225
4084.540799	8	7	2	1	1	Eabs	sigma	1	68909
4100.456267	8	7	3	1	1	Eabs	sigma	1	142185
4121.189798	8	7	4	1	1	Eabs	sigma	1	258052
4126.151103	8	7	5	1	1	Eabs	sigma	1	391393
4053.651370	8	7	6	1	1	Eabs	sigma	1	479427
3988.723367	8	7	7	1	1	Eabs	sigma	1	480687
3932.024531	8	7	8	1	1	Eabs	sigma	1	418745
3827.267366	8	7	9	1	1	Eabs	sigma	1	325963
3640.678613	8	7	10	1	1	Eabs	sigma	1	221068
5634.619742	8	8	1	1	1	Eabs	sigma	1	37232
5607.017055	8	8	2	1	1	Eabs	sigma	1	84191
5655.634377	8	8	3	1	1	Eabs	sigma	1	172797
5696.672214	8	8	4	1	1	Eabs	sigma	1	314399
5624.961079	8	8	5	1	1	Eabs	sigma	1	479189
5511.025060	8	8	6	1	1	Eabs	sigma	1	589394
5413.164314	8	8	7	1	1	Eabs	sigma	1	594871
5334.042221	8	8	8	1	1	Eabs	sigma	1	525336
5188.648748	8	8	9	1	1	Eabs	sigma	1	417590
4962.625002	8	8	10	1	1	Eabs	sigma	1	289238
7339.391415	8	9	1	1	1	Eabs	sigma	1	28638
7439.385694	8	9	2	1	1	Eabs	sigma	1	61441
7586.563126	8	9	3	1	1	Eabs	sigma	1	125282
7623.266080	8	9	4	1	1	Eabs	sigma	1	231781
7469.909327	8	9	5	1	1	Eabs	sigma	1	356569
7313.354346	8	9	6	1	1	Eabs	sigma	1	442647
7187.379718	8	9	7	1	1	Eabs	sigma	1	459977
7092.018664	8	9	8	1	1	Eabs	sigma	1	418417
6962.636376	8	9	9	1	1	Eabs	sigma	1	341956
6702.843278	8	9	10	1	1	Eabs	sigma	1	241057
9199.100515	8	10	1	1	1	Eabs	sigma	1	12834
9353.141221	8	10	2	1	1	Eabs	sigma	1	25608
9587.799743	8	10	3	1	1	Eabs	sigma	1	52262
9610.990396	8	10	4	1	1	Eabs	sigma	1	98450
9357.768410	8	10	5	1	1	Eabs	sigma	1	154693
9132.224065	8	10	6	1	1	Eabs	sigma	1	202017
8978.043259	8	10	7	1	1	Eabs	sigma	1	225282
8857.575762	8	10	8	1	1	Eabs	sigma	1	222574
8738.685970	8	10	9	1	1	Eabs	sigma	1	195528
8596.576354	8	10	10	1	1	Eabs	sigma	1	147820
1355.690420	9	1	1	1	1	Eabs	sigma	1	516
1432.872405	9	1	2	1	1	Eabs	sigma	1	946
1494.374318	9	1	3	1	1	Eabs	sigma	1	1738
1265.730116	9	1	4	1	1	Eabs	sigma	1	4512
830.394542	9	1	5	1	1	Eabs	sigma	1	12018
774.017465	9	1	6	1	1	Eabs	sigma	1	13355
687.271047	9	1	7	1	1	Eabs	sigma	1	11728
647.847528	9	1	8	1	1	Eabs	sigma	1	10395
555.404514	9	1	9	1	1	Eabs	sigma	1	9405
424.165901	9	1	10	1	1	Eabs	sigma	1	8506
1728.481747	9	2	1	1	1	Eabs	sigma	1	471
1844.900302	9	2	2	1	1	Eabs	sigma	1	964
1857.401866	9	2	3	1	1	Eabs	sigma	1	1937
1680.926777	9	2	4	1	1	Eabs	sigma	1	4613
1294.873037	9	2	5	1	1	Eabs	sigma	1	12237
1200.059498	9	2	6	1	1	Eabs	sigma	1	16069
1164.085707	9	2	7	1	1	Eabs	sigma	1	15704
1088.851624	9	2	8	1	1	Eabs	sigma	1	15088
957.701118	9	2	9	1	1	Eabs	sigma	1	13554
826.564119	9	2	10	1	1	Eabs	sigma	1	12326
1904.407023	9	3	1	1	1	Eabs	sigma	1	1200
1972.626361	9	3	2	1	1	Eabs	sigma	1	2200
2056.692749	9	3	3	1	1	Eabs	sigma	1	4053
2086.845329	9	3	4	1	1	Eabs	sigma	1	8123
1940.677647	9	3	5	1	1	Eabs	sigma	1	17399
1830.951627	9	3	6	1	1	Eabs	sigma	1	23772
1737.649470	9	3	7	1	1	Eabs	sigma	1	25867
1599.336967	9	3	8	1	1	Eabs	sigma	1	25547
1461.598715	9	3	9	1	1	Eabs	sigma	1	23631
1302.307665	9	3	10	1	1	Eabs	sigma	1	20983
2177.804736	9	4	1	1	1	Eabs	sigma	1	3959
2346.376478	9	4	2	1	1	Eabs	sigma	1	6836
2415.495548	9	4	3	1	1	Eabs	sigma	1	11515
2538.690747	9	4	4	1	1	Eabs	sigma	1	19553
2588.216704	9	4	5	1	1	Eabs	sigma	1	33326
2488.123541	9	4	6	1	1	Eabs	sigma	1	44627
2339.811847	9	4	7	1	1	Eabs	sigma	1	49370
2204.416450	9	4	8	1	1	Eabs	sigma	1	49216
2052.792233	9	4	9	1	1	Eabs	sigma	1	44370
1866.401875	9	4	10	1	1	Eabs	sigma	1	38248
2770.750529	9	5	1	1	1	Eabs	sigma	1	12244
2835.196566	9	5	2	1	1	Eabs	sigma	1	22120
2916.713964	9	5	3	1	1	Eabs	sigma	1	38085
3066.382105	9	5	4	1	1	Eabs	sigma	1	61501
3183.670247	9	5	5	1	1	Eabs	sigma	1	89279
3136.937933	9	5	6	1	1	Eabs	sigma	1	110108
3032.689523	9	5	7	1	1	Eabs	sigma	1	114512
2951.378228	9	5	8	1	1	Eabs	sigma	1	105572
2822.381275	9	5	9	1	1	Eabs	sigma	1	90380
2596.888919	9	5	10	1	1	Eabs	sigma	1	70113
3763.041545	9	6	1	1	1	Eabs	sigma	1	25260
3822.351550	9	6	2	1	1	Eabs	sigma	1	51561
3847.942855	9	6	3	1	1	Eabs	sigma	1	96563
3971.004408	9	6	4	1	1	Eabs	sigma	1	162169
4013.742777	9	6	5	1	1	Eabs	sigma	1	233899
3975.966229	9	6	6	1	1	Eabs	sigma	1	278710
3921.715296	9	6	7	1	1	Eabs	sigma	1	276993
3844.118658	9	6	8	1	1	Eabs	sigma	1	241460
3723.885512	9	6	9	1	1	Eabs	sigma	1	190981
3533.389248	9	6	10	1	1	Eabs	sigma	1	133369
5307.087497	9	7	1	1	1	Eabs	sigma	1	36775
5288.714428	9	7	2	1	1	Eabs	sigma	1	81873
5325.622763	9	7	3	1	1	Eabs	sigma	1	163380
5363.942322	9	7	4	1	1	Eabs	sigma	1	287996
5360.326830	9	7	5	1	1	Eabs	sigma	1	426563
5264.963287	9	7	6	1	1	Eabs	sigma	1	513388
5194.082877	9	7	7	1	1	Eabs	sigma	1	509357
5105.037901	9	7	8	1	1	Eabs	sigma	1	440914
4980.101651	9	7	9	1	1	Eabs	sigma	1	342214
4745.614726	9	7	10	1	1	Eabs	sigma	1	231303
6976.919123	9	8	1	1	1	Eabs	sigma	1	37644
7013.731691	9	8	2	1	1	Eabs	sigma	1	81550
7071.382226	9	8	3	1	1	Eabs	sigma	1	164377
7165.309040	9	8	4	1	1	Eabs	sigma	1	296406
7101.808625	9	8	5	1	1	Eabs	sigma	1	444448
6971.351119	9	8	6	1	1	Eabs	sigma	1	541068
6850.867154	9	8	7	1	1	Eabs	sigma	1	549266
6751.361945	9	8	8	1	1	Eabs	sigma	1	488640
6626.900837	9	8	9	1	1	Eabs	sigma	1	392580
6407.618598	9	8	10	1	1	Eabs	sigma	1	273212
8875.782333	9	9	1	1	1	Eabs	sigma	1	22111
9011.355503	9	9	2	1	1	Eabs	sigma	1	44702
9292.149838	9	9	3	1	1	Eabs	sigma	1	89393
9455.578919	9	9	4	1	1	Eabs	sigma	1	163584
9332.528296	9	9	5	1	1	Eabs	sigma	1	245925
9146.312319	9	9	6	1	1	Eabs	sigma	1	306385
8991.992051	9	9	7	1	1	Eabs	sigma	1	324078
8849.206374	9	9	8	1	1	Eabs	sigma	1	306101
8657.646720	9	9	9	1	1	Eabs	sigma	1	264314
8510.719697	9	9	10	1	1	Eabs	sigma	1	201350
10261.502437	9	10	1	1	1	Eabs	sigma	1	5882
10516.847258	9	10	2	1	1	Eabs	sigma	1	11113
11208.948448	9	10	3	1	1	Eabs	sigma	1	22719
11511.929629	9	10	4	1	1	Eabs	sigma	1	41917
11332.044915	9	10	5	1	1	Eabs	sigma	1	62509
11147.449760	9	10	6	1	1	Eabs	sigma	1	79733
10860.680274	9	10	7	1	1	Eabs	sigma	1	89259
10686.445179	9	10	8	1	1	Eabs	sigma	1	90180
10438.509981	9	10	9	1	1	Eabs	sigma	1	85752
10258.458246	9	10	10	1	1	Eabs	sigma	1	73998
1893.768544	10	1	1	1	1	Eabs	sigma	1	858
2138.214625	10	1	2	1	1	Eabs	sigma	1	1571
2311.692636	10	1	3	1	1	Eabs	sigma	1	2938
1870.150601	10	1	4	1	1	Eabs	sigma	1	8220
1172.882508	10	1	5	1	1	Eabs	sigma	1	25518
1232.105651	10	1	6	1	1	Eabs	sigma	1	22070
1286.350904	10	1	7	1	1	Eabs	sigma	1	15954
1165.507265	10	1	8	1	1	Eabs	sigma	1	12876
978.933038	10	1	9	1	1	Eabs	sigma	1	10656
718.346046	10	1	10	1	1	Eabs	sigma	1	9686
2465.294444	10	2	1	1	1	Eabs	sigma	1	831
2603.326024	10	2	2	1	1	Eabs	sigma	1	1724
2633.350726	10	2	3	1	1	Eabs	sigma	1	3585
2481.664052	10	2	4	1	1	Eabs	sigma	1	8152
1969.266799	10	2	5	1	1	Eabs	sigma	1	19681
1835.591776	10	2	6	1	1	Eabs	sigma	1	21149
1879.779525	10	2	7	1	1	Eabs	sigma	1	18939
1708.225459	10	2	8	1	1	Eabs	sigma	1	16985
1457.581471	10	2	9	1	1	Eabs	sigma	1	14476
1174.022018	10	2	10	1	1	Eabs	sigma	1	12193
2484.668560	10	3	1	1	1	Eabs	sigma	1	1903
2730.087321	10	3	2	1	1	Eabs	sigma	1	3602
3005.213556	10	3	3	1	1	Eabs	sigma	1	6623
2918.336038	10	3	4	1	1	Eabs	sigma	1	12912
2741.587578	10	3	5	1	1	Eabs	sigma	1	23955
2577.464181	10	3	6	1	1	Eabs	sigma	1	29198
2416.322462	10	3	7	1	1	Eabs	sigma	1	30287
2281.850878	10	3	8	1	1	Eabs	sigma	1	28508
2025.135556	10	3	9	1	1	Eabs	sigma	1	25816
1749.910551	10	3	10	1	1	Eabs	sigma	1	21618
2874.634497	10	4	1	1	1	Eabs	sigma	1	5601
3025.961505	10	4	2	1	1	Eabs	sigma	1	10329
3219.418394	10	4	3	1	1	Eabs	sigma	1	17902
3436.887774	10	4	4	1	1	Eabs	sigma	1	29544
3480.037834	10	4	5	1	1	Eabs	sigma	1	44724
3361.623338	10	4	6	1	1	Eabs	sigma	1	53470
3211.849760	10	4	7	1	1	Eabs	sigma	1	55566
3083.682071	10	4	8	1	1	Eabs	sigma	1	51418
2839.411971	10	4	9	1	1	Eabs	sigma	1	43643
2492.444585	10	4	10	1	1	Eabs	sigma	1	34436
3631.924873	10	5	1	1	1	Eabs	sigma	1	16040
3728.893762	10	5	2	1	1	Eabs	sigma	1	29280
3774.412907	10	5	3	1	1	Eabs	sigma	1	50079
3933.708263	10	5	4	1	1	Eabs	sigma	1	77666
4052.561230	10	5	5	1	1	Eabs	sigma	1	105569
