tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
-0.000001	4	2	4	1	1	tMatch	mean	5
0.000001	4	2	5	1	1	tMatch	mean	5
-0.000000	4	2	6	1	1	tMatch	mean	5
-0.000001	4	2	7	1	1	tMatch	mean	5
0.000001	4	2	8	1	1	tMatch	mean	5
0.000002	4	2	9	1	1	tMatch	mean	5
0.000002	4	2	10	1	1	tMatch	mean	5
-0.000001	4	3	1	1	1	tMatch	mean	5
0.000004	4	3	2	1	1	tMatch	mean	5
0.000002	4	3	3	1	1	tMatch	mean	5
0.000001	4	3	4	1	1	tMatch	mean	5
-0.000000	4	3	5	1	1	tMatch	mean	5
0.000001	4	3	6	1	1	tMatch	mean	5
0.000000	4	3	7	1	1	tMatch	mean	5
-0.000000	4	3	8	1	1	tMatch	mean	5
-0.000003	4	3	9	1	1	tMatch	mean	5
-0.000003	4	3	10	1	1	tMatch	mean	5
0.000002	4	4	1	1	1	tMatch	mean	5
0.000009	4	4	2	1	1	tMatch	mean	5
0.000006	4	4	3	1	1	tMatch	mean	5
0.000003	4	4	4	1	1	tMatch	mean	5
0.000001	4	4	5	1	1	tMatch	mean	5
0.000003	4	4	6	1	1	tMatch	mean	5
0.000000	4	4	7	1	1	tMatch	mean	5
0.000002	4	4	8	1	1	tMatch	mean	5
-0.000003	4	4	9	1	1	tMatch	mean	5
-0.000006	4	4	10	1	1	tMatch	mean	5
0.000011	4	5	1	1	1	tMatch	mean	5
0.000019	4	5	2	1	1	tMatch	mean	5
0.000007	4	5	3	1	1	tMatch	mean	5
0.000005	4	5	4	1	1	tMatch	mean	5
0.000001	4	5	5	1	1	tMatch	mean	5
-0.000002	4	5	6	1	1	tMatch	mean	5
0.000001	4	5	7	1	1	tMatch	mean	5
0.000005	4	5	8	1	1	tMatch	mean	5
-0.000002	4	5	9	1	1	tMatch	mean	5
-0.000008	4	5	10	1	1	tMatch	mean	5
0.000042	4	6	1	1	1	tMatch	mean	5
0.000031	4	6	2	1	1	tMatch	mean	5
0.000015	4	6	3	1	1	tMatch	mean	5
0.000009	4	6	4	1	1	tMatch	mean	5
-0.000000	4	6	5	1	1	tMatch	mean	5
-0.000001	4	6	6	1	1	tMatch	mean	5
0.000003	4	6	7	1	1	tMatch	mean	5
0.000004	4	6	8	1	1	tMatch	mean	5
0.000002	4	6	9	1	1	tMatch	mean	5
-0.000012	4	6	10	1	1	tMatch	mean	5
0.000010	4	7	1	1	1	tMatch	mean	5
0.000056	4	7	2	1	1	tMatch	mean	5
0.000031	4	7	3	1	1	tMatch	mean	5
0.000015	4	7	4	1	1	tMatch	mean	5
-0.000001	4	7	5	1	1	tMatch	mean	5
-0.000013	4	7	6	1	1	tMatch	mean	5
0.000002	4	7	7	1	1	tMatch	mean	5
0.000010	4	7	8	1	1	tMatch	mean	5
0.000028	4	7	9	1	1	tMatch	mean	5
-0.000014	4	7	10	1	1	tMatch	mean	5
NaN	4	8	1	1	1	tMatch	mean	5
0.000019	4	8	2	1	1	tMatch	mean	5
0.000025	4	8	3	1	1	tMatch	mean	5
-0.000001	4	8	4	1	1	tMatch	mean	5
-0.000013	4	8	5	1	1	tMatch	mean	5
-0.000026	4	8	6	1	1	tMatch	mean	5
-0.000007	4	8	7	1	1	tMatch	mean	5
0.000042	4	8	8	1	1	tMatch	mean	5
0.000022	4	8	9	1	1	tMatch	mean	5
0.000009	4	8	10	1	1	tMatch	mean	5
NaN	4	9	1	1	1	tMatch	mean	5
NaN	4	9	2	1	1	tMatch	mean	5
0.000029	4	9	3	1	1	tMatch	mean	5
0.000001	4	9	4	1	1	tMatch	mean	5
-0.000042	4	9	5	1	1	tMatch	mean	5
-0.000069	4	9	6	1	1	tMatch	mean	5
-0.000031	4	9	7	1	1	tMatch	mean	5
0.000025	4	9	8	1	1	tMatch	mean	5
0.000089	4	9	9	1	1	tMatch	mean	5
0.000101	4	9	10	1	1	tMatch	mean	5
NaN	4	10	1	1	1	tMatch	mean	5
NaN	4	10	2	1	1	tMatch	mean	5
0.000042	4	10	3	1	1	tMatch	mean	5
0.000019	4	10	4	1	1	tMatch	mean	5
-0.000011	4	10	5	1	1	tMatch	mean	5
0.000095	4	10	6	1	1	tMatch	mean	5
-0.000239	4	10	7	1	1	tMatch	mean	5
0.000179	4	10	8	1	1	tMatch	mean	5
0.000686	4	10	9	1	1	tMatch	mean	5
0.000566	4	10	10	1	1	tMatch	mean	5
0.000002	5	1	1	1	1	tMatch	mean	5
0.000001	5	1	2	1	1	tMatch	mean	5
-0.000000	5	1	3	1	1	tMatch	mean	5
0.000001	5	1	4	1	1	tMatch	mean	5
0.000000	5	1	5	1	1	tMatch	mean	5
-0.000001	5	1	6	1	1	tMatch	mean	5
0.000000	5	1	7	1	1	tMatch	mean	5
0.000002	5	1	8	1	1	tMatch	mean	5
0.000005	5	1	9	1	1	tMatch	mean	5
0.000004	5	1	10	1	1	tMatch	mean	5
0.000001	5	2	1	1	1	tMatch	mean	5
0.000001	5	2	2	1	1	tMatch	mean	5
0.000001	5	2	3	1	1	tMatch	mean	5
0.000002	5	2	4	1	1	tMatch	mean	5
0.000001	5	2	5	1	1	tMatch	mean	5
0.000001	5	2	6	1	1	tMatch	mean	5
0.000000	5	2	7	1	1	tMatch	mean	5
0.000001	5	2	8	1	1	tMatch	mean	5
0.000000	5	2	9	1	1	tMatch	mean	5
-0.000000	5	2	10	1	1	tMatch	mean	5
0.000001	5	3	1	1	1	tMatch	mean	5
0.000002	5	3	2	1	1	tMatch	mean	5
0.000002	5	3	3	1	1	tMatch	mean	5
0.000000	5	3	4	1	1	tMatch	mean	5
-0.000000	5	3	5	1	1	tMatch	mean	5
0.000001	5	3	6	1	1	tMatch	mean	5
0.000000	5	3	7	1	1	tMatch	mean	5
0.000003	5	3	8	1	1	tMatch	mean	5
-0.000002	5	3	9	1	1	tMatch	mean	5
-0.000002	5	3	10	1	1	tMatch	mean	5
0.000010	5	4	1	1	1	tMatch	mean	5
0.000004	5	4	2	1	1	tMatch	mean	5
0.000004	5	4	3	1	1	tMatch	mean	5
0.000002	5	4	4	1	1	tMatch	mean	5
0.000000	5	4	5	1	1	tMatch	mean	5
0.000000	5	4	6	1	1	tMatch	mean	5
0.000004	5	4	7	1	1	tMatch	mean	5
0.000003	5	4	8	1	1	tMatch	mean	5
0.000002	5	4	9	1	1	tMatch	mean	5
-0.000001	5	4	10	1	1	tMatch	mean	5
0.000012	5	5	1	1	1	tMatch	mean	5
0.000007	5	5	2	1	1	tMatch	mean	5
0.000008	5	5	3	1	1	tMatch	mean	5
0.000004	5	5	4	1	1	tMatch	mean	5
0.000002	5	5	5	1	1	tMatch	mean	5
-0.000004	5	5	6	1	1	tMatch	mean	5
-0.000001	5	5	7	1	1	tMatch	mean	5
0.000004	5	5	8	1	1	tMatch	mean	5
0.000006	5	5	9	1	1	tMatch	mean	5
-0.000013	5	5	10	1	1	tMatch	mean	5
0.000059	5	6	1	1	1	tMatch	mean	5
0.000044	5	6	2	1	1	tMatch	mean	5
0.000019	5	6	3	1	1	tMatch	mean	5
0.000010	5	6	4	1	1	tMatch	mean	5
-0.000001	5	6	5	1	1	tMatch	mean	5
-0.000006	5	6	6	1	1	tMatch	mean	5
-0.000003	5	6	7	1	1	tMatch	mean	5
0.000004	5	6	8	1	1	tMatch	mean	5
-0.000004	5	6	9	1	1	tMatch	mean	5
-0.000022	5	6	10	1	1	tMatch	mean	5
0.000042	5	7	1	1	1	tMatch	mean	5
0.000020	5	7	2	1	1	tMatch	mean	5
0.000026	5	7	3	1	1	tMatch	mean	5
0.000010	5	7	4	1	1	tMatch	mean	5
-0.000003	5	7	5	1	1	tMatch	mean	5
-0.000016	5	7	6	1	1	tMatch	mean	5
-0.000009	5	7	7	1	1	tMatch	mean	5
0.000017	5	7	8	1	1	tMatch	mean	5
0.000026	5	7	9	1	1	tMatch	mean	5
-0.000029	5	7	10	1	1	tMatch	mean	5
NaN	5	8	1	1	1	tMatch	mean	5
0.000088	5	8	2	1	1	tMatch	mean	5
0.000030	5	8	3	1	1	tMatch	mean	5
0.000004	5	8	4	1	1	tMatch	mean	5
-0.000018	5	8	5	1	1	tMatch	mean	5
-0.000041	5	8	6	1	1	tMatch	mean	5
-0.000025	5	8	7	1	1	tMatch	mean	5
0.000006	5	8	8	1	1	tMatch	mean	5
0.000065	5	8	9	1	1	tMatch	mean	5
0.000062	5	8	10	1	1	tMatch	mean	5
NaN	5	9	1	1	1	tMatch	mean	5
NaN	5	9	2	1	1	tMatch	mean	5
0.000058	5	9	3	1	1	tMatch	mean	5
-0.000035	5	9	4	1	1	tMatch	mean	5
-0.000087	5	9	5	1	1	tMatch	mean	5
-0.000031	5	9	6	1	1	tMatch	mean	5
-0.000058	5	9	7	1	1	tMatch	mean	5
-0.000099	5	9	8	1	1	tMatch	mean	5
0.000138	5	9	9	1	1	tMatch	mean	5
0.000211	5	9	10	1	1	tMatch	mean	5
NaN	5	10	1	1	1	tMatch	mean	5
NaN	5	10	2	1	1	tMatch	mean	5
0.000057	5	10	3	1	1	tMatch	mean	5
-0.000014	5	10	4	1	1	tMatch	mean	5
0.000033	5	10	5	1	1	tMatch	mean	5
-0.000147	5	10	6	1	1	tMatch	mean	5
0.000133	5	10	7	1	1	tMatch	mean	5
-0.000239	5	10	8	1	1	tMatch	mean	5
0.000083	5	10	9	1	1	tMatch	mean	5
0.001101	5	10	10	1	1	tMatch	mean	5
-0.000000	6	1	1	1	1	tMatch	mean	5
0.000001	6	1	2	1	1	tMatch	mean	5
0.000000	6	1	3	1	1	tMatch	mean	5
-0.000000	6	1	4	1	1	tMatch	mean	5
-0.000001	6	1	5	1	1	tMatch	mean	5
-0.000002	6	1	6	1	1	tMatch	mean	5
0.000000	6	1	7	1	1	tMatch	mean	5
0.000002	6	1	8	1	1	tMatch	mean	5
-0.000005	6	1	9	1	1	tMatch	mean	5
0.000002	6	1	10	1	1	tMatch	mean	5
-0.000003	6	2	1	1	1	tMatch	mean	5
0.000000	6	2	2	1	1	tMatch	mean	5
-0.000003	6	2	3	1	1	tMatch	mean	5
-0.000003	6	2	4	1	1	tMatch	mean	5
-0.000000	6	2	5	1	1	tMatch	mean	5
-0.000002	6	2	6	1	1	tMatch	mean	5
-0.000001	6	2	7	1	1	tMatch	mean	5
0.000001	6	2	8	1	1	tMatch	mean	5
-0.000000	6	2	9	1	1	tMatch	mean	5
0.000003	6	2	10	1	1	tMatch	mean	5
-0.000001	6	3	1	1	1	tMatch	mean	5
0.000001	6	3	2	1	1	tMatch	mean	5
-0.000000	6	3	3	1	1	tMatch	mean	5
0.000000	6	3	4	1	1	tMatch	mean	5
0.000003	6	3	5	1	1	tMatch	mean	5
-0.000000	6	3	6	1	1	tMatch	mean	5
-0.000001	6	3	7	1	1	tMatch	mean	5
-0.000002	6	3	8	1	1	tMatch	mean	5
-0.000003	6	3	9	1	1	tMatch	mean	5
0.000001	6	3	10	1	1	tMatch	mean	5
0.000012	6	4	1	1	1	tMatch	mean	5
0.000008	6	4	2	1	1	tMatch	mean	5
0.000003	6	4	3	1	1	tMatch	mean	5
0.000002	6	4	4	1	1	tMatch	mean	5
0.000002	6	4	5	1	1	tMatch	mean	5
0.000002	6	4	6	1	1	tMatch	mean	5
-0.000001	6	4	7	1	1	tMatch	mean	5
0.000004	6	4	8	1	1	tMatch	mean	5
0.000000	6	4	9	1	1	tMatch	mean	5
-0.000005	6	4	10	1	1	tMatch	mean	5
-0.000001	6	5	1	1	1	tMatch	mean	5
0.000012	6	5	2	1	1	tMatch	mean	5
0.000011	6	5	3	1	1	tMatch	mean	5
0.000005	6	5	4	1	1	tMatch	mean	5
0.000003	6	5	5	1	1	tMatch	mean	5
-0.000003	6	5	6	1	1	tMatch	mean	5
-0.000003	6	5	7	1	1	tMatch	mean	5
0.000006	6	5	8	1	1	tMatch	mean	5
-0.000000	6	5	9	1	1	tMatch	mean	5
-0.000012	6	5	10	1	1	tMatch	mean	5
0.000037	6	6	1	1	1	tMatch	mean	5
