tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
7811.559395	5	9	8	1	1	Eabs	mean	1	345435
7490.273750	5	9	9	1	1	Eabs	mean	1	259939
6999.175596	5	9	10	1	1	Eabs	mean	1	166988
10236.822547	5	10	1	1	1	Eabs	mean	1	13435
11127.357447	5	10	2	1	1	Eabs	mean	1	30920
11493.635290	5	10	3	1	1	Eabs	mean	1	70574
11385.052990	5	10	4	1	1	Eabs	mean	1	140176
11144.384393	5	10	5	1	1	Eabs	mean	1	224332
10826.577325	5	10	6	1	1	Eabs	mean	1	285146
10433.992888	5	10	7	1	1	Eabs	mean	1	300035
10066.997719	5	10	8	1	1	Eabs	mean	1	267334
9758.132372	5	10	9	1	1	Eabs	mean	1	201200
9302.964814	5	10	10	1	1	Eabs	mean	1	124859
585.606427	6	1	1	1	1	Eabs	mean	1	2478
591.183500	6	1	2	1	1	Eabs	mean	1	3452
605.924743	6	1	3	1	1	Eabs	mean	1	3891
597.448481	6	1	4	1	1	Eabs	mean	1	4598
596.106149	6	1	5	1	1	Eabs	mean	1	4599
591.382046	6	1	6	1	1	Eabs	mean	1	3926
581.367684	6	1	7	1	1	Eabs	mean	1	3301
572.531345	6	1	8	1	1	Eabs	mean	1	2749
555.342206	6	1	9	1	1	Eabs	mean	1	2114
534.745407	6	1	10	1	1	Eabs	mean	1	1159
1187.054794	6	2	1	1	1	Eabs	mean	1	252
1124.005798	6	2	2	1	1	Eabs	mean	1	583
1069.836846	6	2	3	1	1	Eabs	mean	1	1190
933.662355	6	2	4	1	1	Eabs	mean	1	2640
816.529019	6	2	5	1	1	Eabs	mean	1	5199
817.217416	6	2	6	1	1	Eabs	mean	1	5701
826.201303	6	2	7	1	1	Eabs	mean	1	5247
806.946162	6	2	8	1	1	Eabs	mean	1	4947
764.525064	6	2	9	1	1	Eabs	mean	1	4738
695.016316	6	2	10	1	1	Eabs	mean	1	4411
1632.735981	6	3	1	1	1	Eabs	mean	1	874
1658.191746	6	3	2	1	1	Eabs	mean	1	1591
1622.379436	6	3	3	1	1	Eabs	mean	1	2548
1518.781171	6	3	4	1	1	Eabs	mean	1	4259
1316.089960	6	3	5	1	1	Eabs	mean	1	7912
1296.415203	6	3	6	1	1	Eabs	mean	1	9318
1285.272424	6	3	7	1	1	Eabs	mean	1	8968
1265.089198	6	3	8	1	1	Eabs	mean	1	8351
1192.206861	6	3	9	1	1	Eabs	mean	1	7627
1073.731576	6	3	10	1	1	Eabs	mean	1	7188
2202.643178	6	4	1	1	1	Eabs	mean	1	2466
2234.692315	6	4	2	1	1	Eabs	mean	1	4315
2225.991948	6	4	3	1	1	Eabs	mean	1	7219
2178.421085	6	4	4	1	1	Eabs	mean	1	11343
2041.348248	6	4	5	1	1	Eabs	mean	1	16828
1985.460546	6	4	6	1	1	Eabs	mean	1	19586
1969.462616	6	4	7	1	1	Eabs	mean	1	19433
1921.066178	6	4	8	1	1	Eabs	mean	1	18093
1829.394190	6	4	9	1	1	Eabs	mean	1	15657
1664.605290	6	4	10	1	1	Eabs	mean	1	13337
3162.143128	6	5	1	1	1	Eabs	mean	1	4842
3218.389909	6	5	2	1	1	Eabs	mean	1	9149
3240.250208	6	5	3	1	1	Eabs	mean	1	16651
3157.604405	6	5	4	1	1	Eabs	mean	1	27716
3042.480391	6	5	5	1	1	Eabs	mean	1	41364
2969.666304	6	5	6	1	1	Eabs	mean	1	49411
2905.865813	6	5	7	1	1	Eabs	mean	1	49281
2807.516797	6	5	8	1	1	Eabs	mean	1	44044
2658.980897	6	5	9	1	1	Eabs	mean	1	36869
2438.702568	6	5	10	1	1	Eabs	mean	1	28522
4648.436259	6	6	1	1	1	Eabs	mean	1	9267
4722.310728	6	6	2	1	1	Eabs	mean	1	20935
4720.618631	6	6	3	1	1	Eabs	mean	1	42941
4639.553566	6	6	4	1	1	Eabs	mean	1	76667
4486.030564	6	6	5	1	1	Eabs	mean	1	115458
4363.110860	6	6	6	1	1	Eabs	mean	1	139977
4237.348226	6	6	7	1	1	Eabs	mean	1	138074
4080.236144	6	6	8	1	1	Eabs	mean	1	118570
3874.532979	6	6	9	1	1	Eabs	mean	1	93656
3533.463579	6	6	10	1	1	Eabs	mean	1	65651
6479.787443	6	7	1	1	1	Eabs	mean	1	17235
6541.244892	6	7	2	1	1	Eabs	mean	1	42423
6531.543632	6	7	3	1	1	Eabs	mean	1	90806
6397.419896	6	7	4	1	1	Eabs	mean	1	167624
6233.906292	6	7	5	1	1	Eabs	mean	1	255217
6085.074836	6	7	6	1	1	Eabs	mean	1	313191
5932.152073	6	7	7	1	1	Eabs	mean	1	311057
5735.495923	6	7	8	1	1	Eabs	mean	1	265767
5452.769075	6	7	9	1	1	Eabs	mean	1	202871
5008.077592	6	7	10	1	1	Eabs	mean	1	135816
8597.151304	6	8	1	1	1	Eabs	mean	1	25321
8821.147385	6	8	2	1	1	Eabs	mean	1	59966
8862.271562	6	8	3	1	1	Eabs	mean	1	126416
8705.091797	6	8	4	1	1	Eabs	mean	1	233606
8509.946175	6	8	5	1	1	Eabs	mean	1	357876
8321.134170	6	8	6	1	1	Eabs	mean	1	440327
8119.306266	6	8	7	1	1	Eabs	mean	1	439983
7857.785837	6	8	8	1	1	Eabs	mean	1	384185
7517.709288	6	8	9	1	1	Eabs	mean	1	297613
6949.146606	6	8	10	1	1	Eabs	mean	1	201583
11184.451218	6	9	1	1	1	Eabs	mean	1	24889
11679.721340	6	9	2	1	1	Eabs	mean	1	57377
11834.026805	6	9	3	1	1	Eabs	mean	1	121750
11709.422303	6	9	4	1	1	Eabs	mean	1	229335
11526.182915	6	9	5	1	1	Eabs	mean	1	353229
11304.032659	6	9	6	1	1	Eabs	mean	1	435680
11004.944366	6	9	7	1	1	Eabs	mean	1	442528
10638.497942	6	9	8	1	1	Eabs	mean	1	387402
10171.584561	6	9	9	1	1	Eabs	mean	1	300422
9488.746244	6	9	10	1	1	Eabs	mean	1	200034
13666.053844	6	10	1	1	1	Eabs	mean	1	15077
14778.721596	6	10	2	1	1	Eabs	mean	1	34284
15172.121497	6	10	3	1	1	Eabs	mean	1	74937
15033.827951	6	10	4	1	1	Eabs	mean	1	147000
14861.309846	6	10	5	1	1	Eabs	mean	1	235121
14532.752644	6	10	6	1	1	Eabs	mean	1	300877
14054.713843	6	10	7	1	1	Eabs	mean	1	321681
13602.514971	6	10	8	1	1	Eabs	mean	1	292436
13142.514970	6	10	9	1	1	Eabs	mean	1	227534
12554.844614	6	10	10	1	1	Eabs	mean	1	148053
1012.998808	7	1	1	1	1	Eabs	mean	1	959
985.081859	7	1	2	1	1	Eabs	mean	1	1492
957.750264	7	1	3	1	1	Eabs	mean	1	2364
868.037163	7	1	4	1	1	Eabs	mean	1	4244
810.698030	7	1	5	1	1	Eabs	mean	1	6072
805.452377	7	1	6	1	1	Eabs	mean	1	6134
794.659102	7	1	7	1	1	Eabs	mean	1	5530
767.028412	7	1	8	1	1	Eabs	mean	1	5043
731.607877	7	1	9	1	1	Eabs	mean	1	4241
689.071184	7	1	10	1	1	Eabs	mean	1	3065
1567.964451	7	2	1	1	1	Eabs	mean	1	493
1558.587292	7	2	2	1	1	Eabs	mean	1	1080
1531.763220	7	2	3	1	1	Eabs	mean	1	1949
1392.806604	7	2	4	1	1	Eabs	mean	1	3567
1177.050158	7	2	5	1	1	Eabs	mean	1	6919
1161.832466	7	2	6	1	1	Eabs	mean	1	8166
1162.984259	7	2	7	1	1	Eabs	mean	1	8012
1132.256044	7	2	8	1	1	Eabs	mean	1	7345
1063.155855	7	2	9	1	1	Eabs	mean	1	6543
987.360739	7	2	10	1	1	Eabs	mean	1	6035
2243.311090	7	3	1	1	1	Eabs	mean	1	899
2293.848171	7	3	2	1	1	Eabs	mean	1	1748
2247.931114	7	3	3	1	1	Eabs	mean	1	3126
2130.950200	7	3	4	1	1	Eabs	mean	1	5470
1865.309362	7	3	5	1	1	Eabs	mean	1	10126
1797.600650	7	3	6	1	1	Eabs	mean	1	12668
1787.146386	7	3	7	1	1	Eabs	mean	1	12937
1745.554481	7	3	8	1	1	Eabs	mean	1	12181
1669.188341	7	3	9	1	1	Eabs	mean	1	11108
1515.212563	7	3	10	1	1	Eabs	mean	1	9913
3217.529186	7	4	1	1	1	Eabs	mean	1	2924
3239.444868	7	4	2	1	1	Eabs	mean	1	5130
3213.047853	7	4	3	1	1	Eabs	mean	1	8289
3098.026865	7	4	4	1	1	Eabs	mean	1	13396
2841.463731	7	4	5	1	1	Eabs	mean	1	21164
2752.242176	7	4	6	1	1	Eabs	mean	1	26250
2710.972432	7	4	7	1	1	Eabs	mean	1	27439
2620.571048	7	4	8	1	1	Eabs	mean	1	25682
2502.656988	7	4	9	1	1	Eabs	mean	1	22692
2297.044555	7	4	10	1	1	Eabs	mean	1	19237
4421.485688	7	5	1	1	1	Eabs	mean	1	7523
4449.992859	7	5	2	1	1	Eabs	mean	1	13475
4491.846379	7	5	3	1	1	Eabs	mean	1	23471
4413.257436	7	5	4	1	1	Eabs	mean	1	37816
4205.675578	7	5	5	1	1	Eabs	mean	1	56319
4091.098940	7	5	6	1	1	Eabs	mean	1	67707
3987.508151	7	5	7	1	1	Eabs	mean	1	69541
3859.795017	7	5	8	1	1	Eabs	mean	1	63390
3661.926705	7	5	9	1	1	Eabs	mean	1	53168
3356.290621	7	5	10	1	1	Eabs	mean	1	40952
6244.457317	7	6	1	1	1	Eabs	mean	1	12446
6416.026901	7	6	2	1	1	Eabs	mean	1	27213
6440.513702	7	6	3	1	1	Eabs	mean	1	54119
6304.795992	7	6	4	1	1	Eabs	mean	1	97051
6105.428674	7	6	5	1	1	Eabs	mean	1	148221
5933.658325	7	6	6	1	1	Eabs	mean	1	182080
5767.055368	7	6	7	1	1	Eabs	mean	1	184108
5553.317854	7	6	8	1	1	Eabs	mean	1	161110
5266.424287	7	6	9	1	1	Eabs	mean	1	128871
4815.586492	7	6	10	1	1	Eabs	mean	1	91328
8835.752337	7	7	1	1	1	Eabs	mean	1	22239
9002.423716	7	7	2	1	1	Eabs	mean	1	52168
8955.429323	7	7	3	1	1	Eabs	mean	1	110107
8749.737534	7	7	4	1	1	Eabs	mean	1	202859
8513.615995	7	7	5	1	1	Eabs	mean	1	310614
8293.152133	7	7	6	1	1	Eabs	mean	1	383645
8078.005281	7	7	7	1	1	Eabs	mean	1	385088
7790.461780	7	7	8	1	1	Eabs	mean	1	333972
7402.998707	7	7	9	1	1	Eabs	mean	1	262422
6807.968275	7	7	10	1	1	Eabs	mean	1	178938
11754.224508	7	8	1	1	1	Eabs	mean	1	31562
11986.380693	7	8	2	1	1	Eabs	mean	1	73304
12001.939614	7	8	3	1	1	Eabs	mean	1	151918
11749.597401	7	8	4	1	1	Eabs	mean	1	278107
11500.516195	7	8	5	1	1	Eabs	mean	1	425006
11269.884556	7	8	6	1	1	Eabs	mean	1	521414
11003.368369	7	8	7	1	1	Eabs	mean	1	523795
10640.761958	7	8	8	1	1	Eabs	mean	1	461076
10138.444643	7	8	9	1	1	Eabs	mean	1	363643
9376.246213	7	8	10	1	1	Eabs	mean	1	250895
14983.592618	7	9	1	1	1	Eabs	mean	1	28446
15527.114892	7	9	2	1	1	Eabs	mean	1	62999
15698.547687	7	9	3	1	1	Eabs	mean	1	131714
15506.435722	7	9	4	1	1	Eabs	mean	1	245437
15316.748410	7	9	5	1	1	Eabs	mean	1	377638
15087.417282	7	9	6	1	1	Eabs	mean	1	466618
14745.494504	7	9	7	1	1	Eabs	mean	1	477662
14312.224898	7	9	8	1	1	Eabs	mean	1	424120
13694.289438	7	9	9	1	1	Eabs	mean	1	336780
12727.717967	7	9	10	1	1	Eabs	mean	1	230478
18000.339333	7	10	1	1	1	Eabs	mean	1	15407
19226.228585	7	10	2	1	1	Eabs	mean	1	32648
19584.432164	7	10	3	1	1	Eabs	mean	1	69797
19452.678395	7	10	4	1	1	Eabs	mean	1	134918
19280.864923	7	10	5	1	1	Eabs	mean	1	214214
19026.133474	7	10	6	1	1	Eabs	mean	1	281194
18508.136201	7	10	7	1	1	Eabs	mean	1	304474
17986.082777	7	10	8	1	1	Eabs	mean	1	288391
17403.373155	7	10	9	1	1	Eabs	mean	1	234979
16679.498956	7	10	10	1	1	Eabs	mean	1	161087
1475.305115	8	1	1	1	1	Eabs	mean	1	395
1525.827081	8	1	2	1	1	Eabs	mean	1	766
1439.523641	8	1	3	1	1	Eabs	mean	1	1484
1212.013321	8	1	4	1	1	Eabs	mean	1	3637
1057.749299	8	1	5	1	1	Eabs	mean	1	7881
1040.765561	8	1	6	1	1	Eabs	mean	1	9510
1035.103449	8	1	7	1	1	Eabs	mean	1	9410
1032.851991	8	1	8	1	1	Eabs	mean	1	8687
1005.839713	8	1	9	1	1	Eabs	mean	1	7804
949.124686	8	1	10	1	1	Eabs	mean	1	6371
2230.720308	8	2	1	1	1	Eabs	mean	1	415
2231.387638	8	2	2	1	1	Eabs	mean	1	881
2165.290340	8	2	3	1	1	Eabs	mean	1	1783
1927.352764	8	2	4	1	1	Eabs	mean	1	3748
1559.226205	8	2	5	1	1	Eabs	mean	1	9173
1487.588998	8	2	6	1	1	Eabs	mean	1	12709
1503.133034	8	2	7	1	1	Eabs	mean	1	12977
1484.217814	8	2	8	1	1	Eabs	mean	1	12414
1424.414248	8	2	9	1	1	Eabs	mean	1	11375
1326.417761	8	2	10	1	1	Eabs	mean	1	10772
3253.269875	8	3	1	1	1	Eabs	mean	1	1462
3206.577926	8	3	2	1	1	Eabs	mean	1	2452
3128.601129	8	3	3	1	1	Eabs	mean	1	4222
2882.623156	8	3	4	1	1	Eabs	mean	1	7456
2481.970761	8	3	5	1	1	Eabs	mean	1	14039
2357.643089	8	3	6	1	1	Eabs	mean	1	19302
2387.131330	8	3	7	1	1	Eabs	mean	1	20443
2313.986697	8	3	8	1	1	Eabs	mean	1	20027
2213.099862	8	3	9	1	1	Eabs	mean	1	18659
2046.426064	8	3	10	1	1	Eabs	mean	1	17107
4457.105581	8	4	1	1	1	Eabs	mean	1	5076
4450.812590	8	4	2	1	1	Eabs	mean	1	8014
4389.578244	8	4	3	1	1	Eabs	mean	1	12140
4216.797974	8	4	4	1	1	Eabs	mean	1	18321
3835.307317	8	4	5	1	1	Eabs	mean	1	28928
3700.808659	8	4	6	1	1	Eabs	mean	1	36949
3623.295132	8	4	7	1	1	Eabs	mean	1	39204
3502.585545	8	4	8	1	1	Eabs	mean	1	38025
3339.438797	8	4	9	1	1	Eabs	mean	1	34413
3081.210779	8	4	10	1	1	Eabs	mean	1	30119
6167.839996	8	5	1	1	1	Eabs	mean	1	11933
6258.838054	8	5	2	1	1	Eabs	mean	1	19574
6243.925130	8	5	3	1	1	Eabs	mean	1	31630
6081.023499	8	5	4	1	1	Eabs	mean	1	49311
5776.141306	8	5	5	1	1	Eabs	mean	1	72156
5577.036606	8	5	6	1	1	Eabs	mean	1	89145
5434.955987	8	5	7	1	1	Eabs	mean	1	92710
5218.025164	8	5	8	1	1	Eabs	mean	1	85339
4941.821167	8	5	9	1	1	Eabs	mean	1	73392
4532.654818	8	5	10	1	1	Eabs	mean	1	57040
8661.647090	8	6	1	1	1	Eabs	mean	1	19387
8841.221793	8	6	2	1	1	Eabs	mean	1	39517
8831.986067	8	6	3	1	1	Eabs	mean	1	74933
8644.475577	8	6	4	1	1	Eabs	mean	1	130011
8378.943830	8	6	5	1	1	Eabs	mean	1	193242
8137.181899	8	6	6	1	1	Eabs	mean	1	235209
7882.619028	8	6	7	1	1	Eabs	mean	1	236528
7586.530359	8	6	8	1	1	Eabs	mean	1	208146
7170.546906	8	6	9	1	1	Eabs	mean	1	167261
6556.897598	8	6	10	1	1	Eabs	mean	1	118227
11894.699862	8	7	1	1	1	Eabs	mean	1	30225
12073.290514	8	7	2	1	1	Eabs	mean	1	68909
12062.383933	8	7	3	1	1	Eabs	mean	1	142185
11807.381120	8	7	4	1	1	Eabs	mean	1	258052
11529.710368	8	7	5	1	1	Eabs	mean	1	391393
11270.127561	8	7	6	1	1	Eabs	mean	1	479427
10999.535825	8	7	7	1	1	Eabs	mean	1	480687
10613.384807	8	7	8	1	1	Eabs	mean	1	418745
10086.076122	8	7	9	1	1	Eabs	mean	1	325963
9265.241599	8	7	10	1	1	Eabs	mean	1	221068
15698.050241	8	8	1	1	1	Eabs	mean	1	37232
15937.399354	8	8	2	1	1	Eabs	mean	1	84191
15890.388652	8	8	3	1	1	Eabs	mean	1	172797
15589.137428	8	8	4	1	1	Eabs	mean	1	314399
15272.053800	8	8	5	1	1	Eabs	mean	1	479189
15038.419611	8	8	6	1	1	Eabs	mean	1	589394
14723.740563	8	8	7	1	1	Eabs	mean	1	594871
14285.223477	8	8	8	1	1	Eabs	mean	1	525336
13651.026936	8	8	9	1	1	Eabs	mean	1	417590
12655.929963	8	8	10	1	1	Eabs	mean	1	289238
19453.379033	8	9	1	1	1	Eabs	mean	1	28638
20129.047672	8	9	2	1	1	Eabs	mean	1	61441
20239.010922	8	9	3	1	1	Eabs	mean	1	125282
19902.357374	8	9	4	1	1	Eabs	mean	1	231781
19787.816154	8	9	5	1	1	Eabs	mean	1	356569
19655.988532	8	9	6	1	1	Eabs	mean	1	442647
19312.128327	8	9	7	1	1	Eabs	mean	1	459977
18801.405113	8	9	8	1	1	Eabs	mean	1	418417
18057.259930	8	9	9	1	1	Eabs	mean	1	341956
16955.930405	8	9	10	1	1	Eabs	mean	1	241057
22665.973999	8	10	1	1	1	Eabs	mean	1	12834
23917.646872	8	10	2	1	1	Eabs	mean	1	25608
24129.685577	8	10	3	1	1	Eabs	mean	1	52262
23803.344365	8	10	4	1	1	Eabs	mean	1	98450
23803.884959	8	10	5	1	1	Eabs	mean	1	154693
23704.492181	8	10	6	1	1	Eabs	mean	1	202017
23311.058046	8	10	7	1	1	Eabs	mean	1	225282
22680.653424	8	10	8	1	1	Eabs	mean	1	222574
22033.638069	8	10	9	1	1	Eabs	mean	1	195528
21298.786228	8	10	10	1	1	Eabs	mean	1	147820
2486.880188	9	1	1	1	1	Eabs	mean	1	516
2352.130022	9	1	2	1	1	Eabs	mean	1	946
2201.842375	9	1	3	1	1	Eabs	mean	1	1738
1727.378455	9	1	4	1	1	Eabs	mean	1	4512
1351.761473	9	1	5	1	1	Eabs	mean	1	12018
1346.426474	9	1	6	1	1	Eabs	mean	1	13355
1343.742859	9	1	7	1	1	Eabs	mean	1	11728
1339.518415	9	1	8	1	1	Eabs	mean	1	10395
1303.992208	9	1	9	1	1	Eabs	mean	1	9405
1217.935913	9	1	10	1	1	Eabs	mean	1	8506
3355.523179	9	2	1	1	1	Eabs	mean	1	471
3341.296217	9	2	2	1	1	Eabs	mean	1	964
3135.196550	9	2	3	1	1	Eabs	mean	1	1937
2686.749621	9	2	4	1	1	Eabs	mean	1	4613
2024.820668	9	2	5	1	1	Eabs	mean	1	12237
1982.806848	9	2	6	1	1	Eabs	mean	1	16069
2045.581551	9	2	7	1	1	Eabs	mean	1	15704
2025.209417	9	2	8	1	1	Eabs	mean	1	15088
1969.229236	9	2	9	1	1	Eabs	mean	1	13554
1818.657032	9	2	10	1	1	Eabs	mean	1	12326
4486.325860	9	3	1	1	1	Eabs	mean	1	1200
4523.814436	9	3	2	1	1	Eabs	mean	1	2200
4377.499638	9	3	3	1	1	Eabs	mean	1	4053
3968.159930	9	3	4	1	1	Eabs	mean	1	8123
3260.477507	9	3	5	1	1	Eabs	mean	1	17399
3201.699505	9	3	6	1	1	Eabs	mean	1	23772
3253.834887	9	3	7	1	1	Eabs	mean	1	25867
3179.517183	9	3	8	1	1	Eabs	mean	1	25547
3081.605045	9	3	9	1	1	Eabs	mean	1	23631
2844.740615	9	3	10	1	1	Eabs	mean	1	20983
6140.886436	9	4	1	1	1	Eabs	mean	1	3959
6245.279982	9	4	2	1	1	Eabs	mean	1	6836
6202.651953	9	4	3	1	1	Eabs	mean	1	11515
5841.656374	9	4	4	1	1	Eabs	mean	1	19553
5270.320393	9	4	5	1	1	Eabs	mean	1	33326
5073.449479	9	4	6	1	1	Eabs	mean	1	44627
4953.536391	9	4	7	1	1	Eabs	mean	1	49370
4783.677923	9	4	8	1	1	Eabs	mean	1	49216
4558.870588	9	4	9	1	1	Eabs	mean	1	44370
4201.760888	9	4	10	1	1	Eabs	mean	1	38248
8784.557120	9	5	1	1	1	Eabs	mean	1	12244
8898.010216	9	5	2	1	1	Eabs	mean	1	22120
8851.303833	9	5	3	1	1	Eabs	mean	1	38085
8562.232802	9	5	4	1	1	Eabs	mean	1	61501
8082.351405	9	5	5	1	1	Eabs	mean	1	89279
7777.180413	9	5	6	1	1	Eabs	mean	1	110108
7500.237493	9	5	7	1	1	Eabs	mean	1	114512
7179.847459	9	5	8	1	1	Eabs	mean	1	105572
6790.017165	9	5	9	1	1	Eabs	mean	1	90380
6163.743373	9	5	10	1	1	Eabs	mean	1	70113
11903.115956	9	6	1	1	1	Eabs	mean	1	25260
12092.898720	9	6	2	1	1	Eabs	mean	1	51561
12080.275779	9	6	3	1	1	Eabs	mean	1	96563
11829.010898	9	6	4	1	1	Eabs	mean	1	162169
11468.845867	9	6	5	1	1	Eabs	mean	1	233899
11152.493918	9	6	6	1	1	Eabs	mean	1	278710
10816.043204	9	6	7	1	1	Eabs	mean	1	276993
10376.722187	9	6	8	1	1	Eabs	mean	1	241460
9801.970559	9	6	9	1	1	Eabs	mean	1	190981
8974.983052	9	6	10	1	1	Eabs	mean	1	133369
15952.377960	9	7	1	1	1	Eabs	mean	1	36775
16175.631530	9	7	2	1	1	Eabs	mean	1	81873
16094.796808	9	7	3	1	1	Eabs	mean	1	163380
15808.180614	9	7	4	1	1	Eabs	mean	1	287996
15477.189344	9	7	5	1	1	Eabs	mean	1	426563
15159.030471	9	7	6	1	1	Eabs	mean	1	513388
14803.093194	9	7	7	1	1	Eabs	mean	1	509357
14323.938609	9	7	8	1	1	Eabs	mean	1	440914
13605.474268	9	7	9	1	1	Eabs	mean	1	342214
12529.093587	9	7	10	1	1	Eabs	mean	1	231303
20410.448425	9	8	1	1	1	Eabs	mean	1	37644
20704.101002	9	8	2	1	1	Eabs	mean	1	81550
20588.963377	9	8	3	1	1	Eabs	mean	1	164377
20158.430375	9	8	4	1	1	Eabs	mean	1	296406
19883.108958	9	8	5	1	1	Eabs	mean	1	444448
19692.206645	9	8	6	1	1	Eabs	mean	1	541068
19350.524350	9	8	7	1	1	Eabs	mean	1	549266
18833.913229	9	8	8	1	1	Eabs	mean	1	488640
18094.397919	9	8	9	1	1	Eabs	mean	1	392580
16848.014186	9	8	10	1	1	Eabs	mean	1	273212
24391.199909	9	9	1	1	1	Eabs	mean	1	22111
25042.625113	9	9	2	1	1	Eabs	mean	1	44702
24781.576389	9	9	3	1	1	Eabs	mean	1	89393
24339.779396	9	9	4	1	1	Eabs	mean	1	163584
24396.423997	9	9	5	1	1	Eabs	mean	1	245925
24452.509284	9	9	6	1	1	Eabs	mean	1	306385
24245.920660	9	9	7	1	1	Eabs	mean	1	324078
23708.012925	9	9	8	1	1	Eabs	mean	1	306101
22902.025060	9	9	9	1	1	Eabs	mean	1	264314
21760.740804	9	9	10	1	1	Eabs	mean	1	201350
26339.273731	9	10	1	1	1	Eabs	mean	1	5882
27619.989973	9	10	2	1	1	Eabs	mean	1	11113
26904.755485	9	10	3	1	1	Eabs	mean	1	22719
26307.405887	9	10	4	1	1	Eabs	mean	1	41917
26677.887712	9	10	5	1	1	Eabs	mean	1	62509
27087.697657	9	10	6	1	1	Eabs	mean	1	79733
26943.071389	9	10	7	1	1	Eabs	mean	1	89259
26429.775978	9	10	8	1	1	Eabs	mean	1	90180
25823.633895	9	10	9	1	1	Eabs	mean	1	85752
24753.195799	9	10	10	1	1	Eabs	mean	1	73998
3349.164069	10	1	1	1	1	Eabs	mean	1	858
3294.178184	10	1	2	1	1	Eabs	mean	1	1571
3220.144857	10	1	3	1	1	Eabs	mean	1	2938
2354.442820	10	1	4	1	1	Eabs	mean	1	8220
1701.723498	10	1	5	1	1	Eabs	mean	1	25518
1746.037246	10	1	6	1	1	Eabs	mean	1	22070
1836.041322	10	1	7	1	1	Eabs	mean	1	15954
1812.658053	10	1	8	1	1	Eabs	mean	1	12876
1757.395645	10	1	9	1	1	Eabs	mean	1	10656
1616.877303	10	1	10	1	1	Eabs	mean	1	9686
4520.714351	10	2	1	1	1	Eabs	mean	1	831
4546.197257	10	2	2	1	1	Eabs	mean	1	1724
4326.966968	10	2	3	1	1	Eabs	mean	1	3585
3526.759101	10	2	4	1	1	Eabs	mean	1	8152
2712.111907	10	2	5	1	1	Eabs	mean	1	19681
2762.846540	10	2	6	1	1	Eabs	mean	1	21149
2928.609419	10	2	7	1	1	Eabs	mean	1	18939
2857.522383	10	2	8	1	1	Eabs	mean	1	16985
2747.093106	10	2	9	1	1	Eabs	mean	1	14476
2515.585051	10	2	10	1	1	Eabs	mean	1	12193
6107.744621	10	3	1	1	1	Eabs	mean	1	1903
6231.764848	10	3	2	1	1	Eabs	mean	1	3602
6121.447782	10	3	3	1	1	Eabs	mean	1	6623
5286.345643	10	3	4	1	1	Eabs	mean	1	12912
4472.817292	10	3	5	1	1	Eabs	mean	1	23955
4437.236479	10	3	6	1	1	Eabs	mean	1	29198
4423.485845	10	3	7	1	1	Eabs	mean	1	30287
4308.216409	10	3	8	1	1	Eabs	mean	1	28508
4124.159223	10	3	9	1	1	Eabs	mean	1	25816
3801.894757	10	3	10	1	1	Eabs	mean	1	21618
8734.568610	10	4	1	1	1	Eabs	mean	1	5601
8813.791838	10	4	2	1	1	Eabs	mean	1	10329
8706.547008	10	4	3	1	1	Eabs	mean	1	17902
8106.393361	10	4	4	1	1	Eabs	mean	1	29544
7363.504100	10	4	5	1	1	Eabs	mean	1	44724
7094.278522	10	4	6	1	1	Eabs	mean	1	53470
6872.817200	10	4	7	1	1	Eabs	mean	1	55566
6583.564167	10	4	8	1	1	Eabs	mean	1	51418
6195.383996	10	4	9	1	1	Eabs	mean	1	43643
5617.320580	10	4	10	1	1	Eabs	mean	1	34436
11980.441516	10	5	1	1	1	Eabs	mean	1	16040
12110.508291	10	5	2	1	1	Eabs	mean	1	29280
11949.345159	10	5	3	1	1	Eabs	mean	1	50079
11520.877123	10	5	4	1	1	Eabs	mean	1	77666
11022.392824	10	5	5	1	1	Eabs	mean	1	105569
10616.537598	10	5	6	1	1	Eabs	mean	1	121820
10231.539437	10	5	7	1	1	Eabs	mean	1	118153
9805.130726	10	5	8	1	1	Eabs	mean	1	104271
9266.295726	10	5	9	1	1	Eabs	mean	1	82857
8442.661617	10	5	10	1	1	Eabs	mean	1	59256
15790.618432	10	6	1	1	1	Eabs	mean	1	30600
16068.062492	10	6	2	1	1	Eabs	mean	1	58108
16019.056262	10	6	3	1	1	Eabs	mean	1	102473
15714.718929	10	6	4	1	1	Eabs	mean	1	162550
15308.105304	10	6	5	1	1	Eabs	mean	1	220348
14888.452595	10	6	6	1	1	Eabs	mean	1	247444
14407.380703	10	6	7	1	1	Eabs	mean	1	236683
13865.589517	10	6	8	1	1	Eabs	mean	1	198929
13143.132815	10	6	9	1	1	Eabs	mean	1	152428
12076.129484	10	6	10	1	1	Eabs	mean	1	101395
20259.479394	10	7	1	1	1	Eabs	mean	1	31872
20644.946282	10	7	2	1	1	Eabs	mean	1	66342
20591.820561	10	7	3	1	1	Eabs	mean	1	126359
20222.034346	10	7	4	1	1	Eabs	mean	1	214418
19891.948477	10	7	5	1	1	Eabs	mean	1	302351
19606.697955	10	7	6	1	1	Eabs	mean	1	352907
19170.128284	10	7	7	1	1	Eabs	mean	1	343611
18578.198508	10	7	8	1	1	Eabs	mean	1	297016
17774.352745	10	7	9	1	1	Eabs	mean	1	231333
