tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
NaN	2	3	1	1	1	L	sigma	3
0.004042	2	3	2	1	1	L	sigma	3
0.003960	2	3	3	1	1	L	sigma	3
0.004045	2	3	4	1	1	L	sigma	3
0.003993	2	3	5	1	1	L	sigma	3
0.003980	2	3	6	1	1	L	sigma	3
0.004013	2	3	7	1	1	L	sigma	3
0.003989	2	3	8	1	1	L	sigma	3
0.003998	2	3	9	1	1	L	sigma	3
0.003978	2	3	10	1	1	L	sigma	3
0.003895	2	4	1	1	1	L	sigma	3
0.003951	2	4	2	1	1	L	sigma	3
0.003958	2	4	3	1	1	L	sigma	3
0.003971	2	4	4	1	1	L	sigma	3
0.003989	2	4	5	1	1	L	sigma	3
0.003961	2	4	6	1	1	L	sigma	3
0.003994	2	4	7	1	1	L	sigma	3
0.003977	2	4	8	1	1	L	sigma	3
0.003984	2	4	9	1	1	L	sigma	3
0.004003	2	4	10	1	1	L	sigma	3
0.003913	2	5	1	1	1	L	sigma	3
0.003958	2	5	2	1	1	L	sigma	3
0.003982	2	5	3	1	1	L	sigma	3
0.003955	2	5	4	1	1	L	sigma	3
0.003968	2	5	5	1	1	L	sigma	3
0.003964	2	5	6	1	1	L	sigma	3
0.003968	2	5	7	1	1	L	sigma	3
0.003965	2	5	8	1	1	L	sigma	3
0.003967	2	5	9	1	1	L	sigma	3
0.003965	2	5	10	1	1	L	sigma	3
0.003985	2	6	1	1	1	L	sigma	3
0.003955	2	6	2	1	1	L	sigma	3
0.003976	2	6	3	1	1	L	sigma	3
0.003977	2	6	4	1	1	L	sigma	3
0.003972	2	6	5	1	1	L	sigma	3
0.003974	2	6	6	1	1	L	sigma	3
0.003969	2	6	7	1	1	L	sigma	3
0.003975	2	6	8	1	1	L	sigma	3
0.003979	2	6	9	1	1	L	sigma	3
0.003978	2	6	10	1	1	L	sigma	3
0.003904	2	7	1	1	1	L	sigma	3
0.003978	2	7	2	1	1	L	sigma	3
0.003974	2	7	3	1	1	L	sigma	3
0.003968	2	7	4	1	1	L	sigma	3
0.003967	2	7	5	1	1	L	sigma	3
0.003973	2	7	6	1	1	L	sigma	3
0.003971	2	7	7	1	1	L	sigma	3
0.003972	2	7	8	1	1	L	sigma	3
0.003972	2	7	9	1	1	L	sigma	3
0.003976	2	7	10	1	1	L	sigma	3
0.003958	2	8	1	1	1	L	sigma	3
0.003982	2	8	2	1	1	L	sigma	3
0.004001	2	8	3	1	1	L	sigma	3
0.003985	2	8	4	1	1	L	sigma	3
0.003973	2	8	5	1	1	L	sigma	3
0.003967	2	8	6	1	1	L	sigma	3
0.003973	2	8	7	1	1	L	sigma	3
0.003971	2	8	8	1	1	L	sigma	3
0.003965	2	8	9	1	1	L	sigma	3
0.003965	2	8	10	1	1	L	sigma	3
0.004040	2	9	1	1	1	L	sigma	3
0.003952	2	9	2	1	1	L	sigma	3
0.003949	2	9	3	1	1	L	sigma	3
0.003980	2	9	4	1	1	L	sigma	3
0.003970	2	9	5	1	1	L	sigma	3
0.003969	2	9	6	1	1	L	sigma	3
0.003964	2	9	7	1	1	L	sigma	3
0.003961	2	9	8	1	1	L	sigma	3
0.003961	2	9	9	1	1	L	sigma	3
0.003970	2	9	10	1	1	L	sigma	3
NaN	2	10	1	1	1	L	sigma	3
0.003956	2	10	2	1	1	L	sigma	3
0.003999	2	10	3	1	1	L	sigma	3
0.003983	2	10	4	1	1	L	sigma	3
0.003948	2	10	5	1	1	L	sigma	3
0.003994	2	10	6	1	1	L	sigma	3
0.003970	2	10	7	1	1	L	sigma	3
0.003960	2	10	8	1	1	L	sigma	3
0.003951	2	10	9	1	1	L	sigma	3
0.003957	2	10	10	1	1	L	sigma	3
NaN	3	1	1	1	1	L	sigma	3
NaN	3	1	2	1	1	L	sigma	3
NaN	3	1	3	1	1	L	sigma	3
0.005492	3	1	4	1	1	L	sigma	3
0.005344	3	1	5	1	1	L	sigma	3
0.005289	3	1	6	1	1	L	sigma	3
0.005325	3	1	7	1	1	L	sigma	3
0.005412	3	1	8	1	1	L	sigma	3
0.005436	3	1	9	1	1	L	sigma	3
0.005424	3	1	10	1	1	L	sigma	3
NaN	3	2	1	1	1	L	sigma	3
NaN	3	2	2	1	1	L	sigma	3
0.005530	3	2	3	1	1	L	sigma	3
0.005674	3	2	4	1	1	L	sigma	3
0.005462	3	2	5	1	1	L	sigma	3
0.005591	3	2	6	1	1	L	sigma	3
0.005628	3	2	7	1	1	L	sigma	3
0.005668	3	2	8	1	1	L	sigma	3
0.005633	3	2	9	1	1	L	sigma	3
0.005601	3	2	10	1	1	L	sigma	3
0.005623	3	3	1	1	1	L	sigma	3
0.005480	3	3	2	1	1	L	sigma	3
0.005480	3	3	3	1	1	L	sigma	3
0.005526	3	3	4	1	1	L	sigma	3
0.005513	3	3	5	1	1	L	sigma	3
0.005521	3	3	6	1	1	L	sigma	3
0.005568	3	3	7	1	1	L	sigma	3
0.005571	3	3	8	1	1	L	sigma	3
0.005590	3	3	9	1	1	L	sigma	3
0.005648	3	3	10	1	1	L	sigma	3
0.005466	3	4	1	1	1	L	sigma	3
0.005574	3	4	2	1	1	L	sigma	3
0.005644	3	4	3	1	1	L	sigma	3
0.005585	3	4	4	1	1	L	sigma	3
0.005530	3	4	5	1	1	L	sigma	3
0.005569	3	4	6	1	1	L	sigma	3
0.005565	3	4	7	1	1	L	sigma	3
0.005552	3	4	8	1	1	L	sigma	3
0.005551	3	4	9	1	1	L	sigma	3
0.005562	3	4	10	1	1	L	sigma	3
0.005525	3	5	1	1	1	L	sigma	3
0.005519	3	5	2	1	1	L	sigma	3
0.005576	3	5	3	1	1	L	sigma	3
0.005562	3	5	4	1	1	L	sigma	3
0.005562	3	5	5	1	1	L	sigma	3
0.005563	3	5	6	1	1	L	sigma	3
0.005560	3	5	7	1	1	L	sigma	3
0.005551	3	5	8	1	1	L	sigma	3
0.005564	3	5	9	1	1	L	sigma	3
0.005551	3	5	10	1	1	L	sigma	3
0.005604	3	6	1	1	1	L	sigma	3
0.005571	3	6	2	1	1	L	sigma	3
0.005555	3	6	3	1	1	L	sigma	3
0.005572	3	6	4	1	1	L	sigma	3
0.005556	3	6	5	1	1	L	sigma	3
0.005563	3	6	6	1	1	L	sigma	3
0.005566	3	6	7	1	1	L	sigma	3
0.005558	3	6	8	1	1	L	sigma	3
0.005562	3	6	9	1	1	L	sigma	3
0.005559	3	6	10	1	1	L	sigma	3
0.005639	3	7	1	1	1	L	sigma	3
0.005574	3	7	2	1	1	L	sigma	3
0.005581	3	7	3	1	1	L	sigma	3
0.005546	3	7	4	1	1	L	sigma	3
0.005554	3	7	5	1	1	L	sigma	3
0.005551	3	7	6	1	1	L	sigma	3
0.005564	3	7	7	1	1	L	sigma	3
0.005559	3	7	8	1	1	L	sigma	3
0.005559	3	7	9	1	1	L	sigma	3
0.005558	3	7	10	1	1	L	sigma	3
0.005507	3	8	1	1	1	L	sigma	3
0.005545	3	8	2	1	1	L	sigma	3
0.005554	3	8	3	1	1	L	sigma	3
0.005567	3	8	4	1	1	L	sigma	3
0.005564	3	8	5	1	1	L	sigma	3
0.005550	3	8	6	1	1	L	sigma	3
0.005551	3	8	7	1	1	L	sigma	3
0.005563	3	8	8	1	1	L	sigma	3
0.005561	3	8	9	1	1	L	sigma	3
0.005552	3	8	10	1	1	L	sigma	3
0.005596	3	9	1	1	1	L	sigma	3
0.005566	3	9	2	1	1	L	sigma	3
0.005605	3	9	3	1	1	L	sigma	3
0.005573	3	9	4	1	1	L	sigma	3
0.005549	3	9	5	1	1	L	sigma	3
0.005555	3	9	6	1	1	L	sigma	3
0.005540	3	9	7	1	1	L	sigma	3
0.005549	3	9	8	1	1	L	sigma	3
0.005557	3	9	9	1	1	L	sigma	3
0.005551	3	9	10	1	1	L	sigma	3
0.005724	3	10	1	1	1	L	sigma	3
0.005614	3	10	2	1	1	L	sigma	3
0.005579	3	10	3	1	1	L	sigma	3
0.005510	3	10	4	1	1	L	sigma	3
0.005571	3	10	5	1	1	L	sigma	3
0.005549	3	10	6	1	1	L	sigma	3
0.005545	3	10	7	1	1	L	sigma	3
0.005558	3	10	8	1	1	L	sigma	3
0.005551	3	10	9	1	1	L	sigma	3
0.005574	3	10	10	1	1	L	sigma	3
NaN	4	1	1	1	1	L	sigma	3
NaN	4	1	2	1	1	L	sigma	3
NaN	4	1	3	1	1	L	sigma	3
0.008275	4	1	4	1	1	L	sigma	3
0.008072	4	1	5	1	1	L	sigma	3
0.008030	4	1	6	1	1	L	sigma	3
0.007877	4	1	7	1	1	L	sigma	3
0.008089	4	1	8	1	1	L	sigma	3
0.008030	4	1	9	1	1	L	sigma	3
0.008024	4	1	10	1	1	L	sigma	3
NaN	4	2	1	1	1	L	sigma	3
0.008270	4	2	2	1	1	L	sigma	3
0.007946	4	2	3	1	1	L	sigma	3
0.008063	4	2	4	1	1	L	sigma	3
0.008122	4	2	5	1	1	L	sigma	3
0.008005	4	2	6	1	1	L	sigma	3
0.007891	4	2	7	1	1	L	sigma	3
0.007953	4	2	8	1	1	L	sigma	3
0.007996	4	2	9	1	1	L	sigma	3
0.007879	4	2	10	1	1	L	sigma	3
0.007976	4	3	1	1	1	L	sigma	3
0.007805	4	3	2	1	1	L	sigma	3
0.008078	4	3	3	1	1	L	sigma	3
0.007955	4	3	4	1	1	L	sigma	3
0.007986	4	3	5	1	1	L	sigma	3
0.007852	4	3	6	1	1	L	sigma	3
0.007824	4	3	7	1	1	L	sigma	3
0.007887	4	3	8	1	1	L	sigma	3
