tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
1020.336206	2	1	9	1	1	Epres	sigma	3
1074.673753	2	1	10	1	1	Epres	sigma	3
NaN	2	2	1	1	1	Epres	sigma	3
NaN	2	2	2	1	1	Epres	sigma	3
1097.052588	2	2	3	1	1	Epres	sigma	3
1064.837749	2	2	4	1	1	Epres	sigma	3
1071.489671	2	2	5	1	1	Epres	sigma	3
1071.181152	2	2	6	1	1	Epres	sigma	3
1088.387691	2	2	7	1	1	Epres	sigma	3
1076.283502	2	2	8	1	1	Epres	sigma	3
1082.991467	2	2	9	1	1	Epres	sigma	3
1092.539928	2	2	10	1	1	Epres	sigma	3
NaN	2	3	1	1	1	Epres	sigma	3
1126.439228	2	3	2	1	1	Epres	sigma	3
1119.243209	2	3	3	1	1	Epres	sigma	3
1125.218988	2	3	4	1	1	Epres	sigma	3
1115.590718	2	3	5	1	1	Epres	sigma	3
1101.250152	2	3	6	1	1	Epres	sigma	3
1111.231467	2	3	7	1	1	Epres	sigma	3
1105.295817	2	3	8	1	1	Epres	sigma	3
1107.962967	2	3	9	1	1	Epres	sigma	3
1105.086147	2	3	10	1	1	Epres	sigma	3
1197.396935	2	4	1	1	1	Epres	sigma	3
1196.108027	2	4	2	1	1	Epres	sigma	3
1194.036821	2	4	3	1	1	Epres	sigma	3
1179.255024	2	4	4	1	1	Epres	sigma	3
1165.851040	2	4	5	1	1	Epres	sigma	3
1143.439346	2	4	6	1	1	Epres	sigma	3
1149.616677	2	4	7	1	1	Epres	sigma	3
1153.631665	2	4	8	1	1	Epres	sigma	3
1160.319992	2	4	9	1	1	Epres	sigma	3
1161.452036	2	4	10	1	1	Epres	sigma	3
1354.695982	2	5	1	1	1	Epres	sigma	3
1342.191550	2	5	2	1	1	Epres	sigma	3
1341.175552	2	5	3	1	1	Epres	sigma	3
1303.275156	2	5	4	1	1	Epres	sigma	3
1263.883936	2	5	5	1	1	Epres	sigma	3
1237.588364	2	5	6	1	1	Epres	sigma	3
1237.154451	2	5	7	1	1	Epres	sigma	3
1246.577921	2	5	8	1	1	Epres	sigma	3
1254.282176	2	5	9	1	1	Epres	sigma	3
1251.499011	2	5	10	1	1	Epres	sigma	3
1652.698181	2	6	1	1	1	Epres	sigma	3
1655.145694	2	6	2	1	1	Epres	sigma	3
1602.996058	2	6	3	1	1	Epres	sigma	3
1529.490925	2	6	4	1	1	Epres	sigma	3
1461.362928	2	6	5	1	1	Epres	sigma	3
1427.981893	2	6	6	1	1	Epres	sigma	3
1415.389761	2	6	7	1	1	Epres	sigma	3
1430.017145	2	6	8	1	1	Epres	sigma	3
1448.433794	2	6	9	1	1	Epres	sigma	3
1437.327730	2	6	10	1	1	Epres	sigma	3
2124.168291	2	7	1	1	1	Epres	sigma	3
2154.445421	2	7	2	1	1	Epres	sigma	3
2054.438412	2	7	3	1	1	Epres	sigma	3
1913.827019	2	7	4	1	1	Epres	sigma	3
1784.522399	2	7	5	1	1	Epres	sigma	3
1729.771531	2	7	6	1	1	Epres	sigma	3
1721.152508	2	7	7	1	1	Epres	sigma	3
1762.472850	2	7	8	1	1	Epres	sigma	3
1779.125929	2	7	9	1	1	Epres	sigma	3
1749.583312	2	7	10	1	1	Epres	sigma	3
2918.372697	2	8	1	1	1	Epres	sigma	3
2894.332965	2	8	2	1	1	Epres	sigma	3
2729.992632	2	8	3	1	1	Epres	sigma	3
2415.678244	2	8	4	1	1	Epres	sigma	3
2240.860507	2	8	5	1	1	Epres	sigma	3
2157.224150	2	8	6	1	1	Epres	sigma	3
2178.404871	2	8	7	1	1	Epres	sigma	3
2240.785836	2	8	8	1	1	Epres	sigma	3
2297.440143	2	8	9	1	1	Epres	sigma	3
2219.800491	2	8	10	1	1	Epres	sigma	3
4157.050115	2	9	1	1	1	Epres	sigma	3
3840.607376	2	9	2	1	1	Epres	sigma	3
3354.228041	2	9	3	1	1	Epres	sigma	3
2884.994614	2	9	4	1	1	Epres	sigma	3
2653.415302	2	9	5	1	1	Epres	sigma	3
2602.959431	2	9	6	1	1	Epres	sigma	3
2694.610652	2	9	7	1	1	Epres	sigma	3
2839.049841	2	9	8	1	1	Epres	sigma	3
2936.944280	2	9	9	1	1	Epres	sigma	3
2826.069672	2	9	10	1	1	Epres	sigma	3
NaN	2	10	1	1	1	Epres	sigma	3
4080.013731	2	10	2	1	1	Epres	sigma	3
3432.322346	2	10	3	1	1	Epres	sigma	3
2962.896437	2	10	4	1	1	Epres	sigma	3
2889.811620	2	10	5	1	1	Epres	sigma	3
2985.477217	2	10	6	1	1	Epres	sigma	3
3197.483675	2	10	7	1	1	Epres	sigma	3
3423.761010	2	10	8	1	1	Epres	sigma	3
3520.046025	2	10	9	1	1	Epres	sigma	3
3427.372107	2	10	10	1	1	Epres	sigma	3
NaN	3	1	1	1	1	Epres	sigma	3
NaN	3	1	2	1	1	Epres	sigma	3
NaN	3	1	3	1	1	Epres	sigma	3
1446.384617	3	1	4	1	1	Epres	sigma	3
1410.528512	3	1	5	1	1	Epres	sigma	3
1403.432081	3	1	6	1	1	Epres	sigma	3
1419.584811	3	1	7	1	1	Epres	sigma	3
1427.728248	3	1	8	1	1	Epres	sigma	3
1447.067444	3	1	9	1	1	Epres	sigma	3
1451.581088	3	1	10	1	1	Epres	sigma	3
NaN	3	2	1	1	1	Epres	sigma	3
NaN	3	2	2	1	1	Epres	sigma	3
1489.815161	3	2	3	1	1	Epres	sigma	3
1543.984617	3	2	4	1	1	Epres	sigma	3
1481.712744	3	2	5	1	1	Epres	sigma	3
1502.317253	3	2	6	1	1	Epres	sigma	3
1513.256584	3	2	7	1	1	Epres	sigma	3
1529.574711	3	2	8	1	1	Epres	sigma	3
1505.280622	3	2	9	1	1	Epres	sigma	3
1504.258350	3	2	10	1	1	Epres	sigma	3
1557.297777	3	3	1	1	1	Epres	sigma	3
1491.169796	3	3	2	1	1	Epres	sigma	3
1542.995344	3	3	3	1	1	Epres	sigma	3
1541.921318	3	3	4	1	1	Epres	sigma	3
1543.347978	3	3	5	1	1	Epres	sigma	3
1520.201464	3	3	6	1	1	Epres	sigma	3
1531.921933	3	3	7	1	1	Epres	sigma	3
1544.924181	3	3	8	1	1	Epres	sigma	3
1549.968135	3	3	9	1	1	Epres	sigma	3
1556.193380	3	3	10	1	1	Epres	sigma	3
1665.273751	3	4	1	1	1	Epres	sigma	3
1671.059086	3	4	2	1	1	Epres	sigma	3
1661.466738	3	4	3	1	1	Epres	sigma	3
1642.035348	3	4	4	1	1	Epres	sigma	3
1603.664034	3	4	5	1	1	Epres	sigma	3
1605.195338	3	4	6	1	1	Epres	sigma	3
1604.422022	3	4	7	1	1	Epres	sigma	3
1607.703170	3	4	8	1	1	Epres	sigma	3
1613.200222	3	4	9	1	1	Epres	sigma	3
1621.168600	3	4	10	1	1	Epres	sigma	3
1880.791056	3	5	1	1	1	Epres	sigma	3
1848.635641	3	5	2	1	1	Epres	sigma	3
1858.028732	3	5	3	1	1	Epres	sigma	3
1793.004240	3	5	4	1	1	Epres	sigma	3
1756.947691	3	5	5	1	1	Epres	sigma	3
1730.295075	3	5	6	1	1	Epres	sigma	3
1724.496791	3	5	7	1	1	Epres	sigma	3
1738.983039	3	5	8	1	1	Epres	sigma	3
1747.935052	3	5	9	1	1	Epres	sigma	3
1747.097990	3	5	10	1	1	Epres	sigma	3
2257.461133	3	6	1	1	1	Epres	sigma	3
2256.873215	3	6	2	1	1	Epres	sigma	3
2184.496657	3	6	3	1	1	Epres	sigma	3
2097.949164	3	6	4	1	1	Epres	sigma	3
2008.334992	3	6	5	1	1	Epres	sigma	3
1961.258116	3	6	6	1	1	Epres	sigma	3
1952.719274	3	6	7	1	1	Epres	sigma	3
1979.067066	3	6	8	1	1	Epres	sigma	3
2005.186574	3	6	9	1	1	Epres	sigma	3
1993.975553	3	6	10	1	1	Epres	sigma	3
2884.193996	3	7	1	1	1	Epres	sigma	3
2841.955032	3	7	2	1	1	Epres	sigma	3
2728.448654	3	7	3	1	1	Epres	sigma	3
2534.912311	3	7	4	1	1	Epres	sigma	3
2395.769533	3	7	5	1	1	Epres	sigma	3
2321.864913	3	7	6	1	1	Epres	sigma	3
2326.686998	3	7	7	1	1	Epres	sigma	3
2373.377623	3	7	8	1	1	Epres	sigma	3
2418.819110	3	7	9	1	1	Epres	sigma	3
2391.180800	3	7	10	1	1	Epres	sigma	3
3760.931939	3	8	1	1	1	Epres	sigma	3
3671.865244	3	8	2	1	1	Epres	sigma	3
3397.765708	3	8	3	1	1	Epres	sigma	3
3060.828958	3	8	4	1	1	Epres	sigma	3
2850.393240	3	8	5	1	1	Epres	sigma	3
2761.397217	3	8	6	1	1	Epres	sigma	3
2786.950481	3	8	7	1	1	Epres	sigma	3
2886.360816	3	8	8	1	1	Epres	sigma	3
2970.025229	3	8	9	1	1	Epres	sigma	3
2932.106503	3	8	10	1	1	Epres	sigma	3
4882.964855	3	9	1	1	1	Epres	sigma	3
4648.371005	3	9	2	1	1	Epres	sigma	3
4037.037821	3	9	3	1	1	Epres	sigma	3
3471.276466	3	9	4	1	1	Epres	sigma	3
3258.336639	3	9	5	1	1	Epres	sigma	3
3224.019394	3	9	6	1	1	Epres	sigma	3
3324.508730	3	9	7	1	1	Epres	sigma	3
3475.805183	3	9	8	1	1	Epres	sigma	3
3612.674384	3	9	9	1	1	Epres	sigma	3
3585.927723	3	9	10	1	1	Epres	sigma	3
5417.518063	3	10	1	1	1	Epres	sigma	3
4822.405659	3	10	2	1	1	Epres	sigma	3
4125.312621	3	10	3	1	1	Epres	sigma	3
3648.778582	3	10	4	1	1	Epres	sigma	3
3552.938693	3	10	5	1	1	Epres	sigma	3
3660.118807	3	10	6	1	1	Epres	sigma	3
3857.670258	3	10	7	1	1	Epres	sigma	3
4111.077351	3	10	8	1	1	Epres	sigma	3
4272.631151	3	10	9	1	1	Epres	sigma	3
4316.614427	3	10	10	1	1	Epres	sigma	3
NaN	4	1	1	1	1	Epres	sigma	3
NaN	4	1	2	1	1	Epres	sigma	3
NaN	4	1	3	1	1	Epres	sigma	3
2221.936523	4	1	4	1	1	Epres	sigma	3
2134.726745	4	1	5	1	1	Epres	sigma	3
2134.132050	4	1	6	1	1	Epres	sigma	3
2090.311179	4	1	7	1	1	Epres	sigma	3
2143.195952	4	1	8	1	1	Epres	sigma	3
2121.127193	4	1	9	1	1	Epres	sigma	3
2113.501396	4	1	10	1	1	Epres	sigma	3
NaN	4	2	1	1	1	Epres	sigma	3
2250.344349	4	2	2	1	1	Epres	sigma	3
2155.270668	4	2	3	1	1	Epres	sigma	3
2182.032206	4	2	4	1	1	Epres	sigma	3
2188.648802	4	2	5	1	1	Epres	sigma	3
2141.499946	4	2	6	1	1	Epres	sigma	3
2120.873197	4	2	7	1	1	Epres	sigma	3
2131.485289	4	2	8	1	1	Epres	sigma	3
2136.926715	4	2	9	1	1	Epres	sigma	3
2098.242985	4	2	10	1	1	Epres	sigma	3
2272.080894	4	3	1	1	1	Epres	sigma	3
2218.751425	4	3	2	1	1	Epres	sigma	3
2298.265203	4	3	3	1	1	Epres	sigma	3
2217.027740	4	3	4	1	1	Epres	sigma	3
2203.143159	4	3	5	1	1	Epres	sigma	3
2166.300100	4	3	6	1	1	Epres	sigma	3
2156.026968	4	3	7	1	1	Epres	sigma	3
2171.686759	4	3	8	1	1	Epres	sigma	3
2189.811529	4	3	9	1	1	Epres	sigma	3
2182.634686	4	3	10	1	1	Epres	sigma	3
2414.273550	4	4	1	1	1	Epres	sigma	3
2324.159820	4	4	2	1	1	Epres	sigma	3
2342.239376	4	4	3	1	1	Epres	sigma	3
2283.886015	4	4	4	1	1	Epres	sigma	3
2264.959152	4	4	5	1	1	Epres	sigma	3
2238.030276	4	4	6	1	1	Epres	sigma	3
2236.599757	4	4	7	1	1	Epres	sigma	3
2266.302480	4	4	8	1	1	Epres	sigma	3
2251.656122	4	4	9	1	1	Epres	sigma	3
2252.793135	4	4	10	1	1	Epres	sigma	3
2613.217869	4	5	1	1	1	Epres	sigma	3
2593.377747	4	5	2	1	1	Epres	sigma	3
2536.592926	4	5	3	1	1	Epres	sigma	3
2464.996894	4	5	4	1	1	Epres	sigma	3
2418.745648	4	5	5	1	1	Epres	sigma	3
2379.288980	4	5	6	1	1	Epres	sigma	3
2373.586836	4	5	7	1	1	Epres	sigma	3
