tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.000658	2	9	3	1	1	tMatch	sigma	3
0.000772	2	9	4	1	1	tMatch	sigma	3
0.000996	2	9	5	1	1	tMatch	sigma	3
0.001311	2	9	6	1	1	tMatch	sigma	3
0.001690	2	9	7	1	1	tMatch	sigma	3
0.002143	2	9	8	1	1	tMatch	sigma	3
0.002615	2	9	9	1	1	tMatch	sigma	3
0.003148	2	9	10	1	1	tMatch	sigma	3
NaN	2	10	1	1	1	tMatch	sigma	3
0.000749	2	10	2	1	1	tMatch	sigma	3
0.000855	2	10	3	1	1	tMatch	sigma	3
0.001047	2	10	4	1	1	tMatch	sigma	3
0.001435	2	10	5	1	1	tMatch	sigma	3
0.001936	2	10	6	1	1	tMatch	sigma	3
0.002500	2	10	7	1	1	tMatch	sigma	3
0.003136	2	10	8	1	1	tMatch	sigma	3
0.003772	2	10	9	1	1	tMatch	sigma	3
0.004418	2	10	10	1	1	tMatch	sigma	3
NaN	3	1	1	1	1	tMatch	sigma	3
NaN	3	1	2	1	1	tMatch	sigma	3
NaN	3	1	3	1	1	tMatch	sigma	3
0.000056	3	1	4	1	1	tMatch	sigma	3
0.000064	3	1	5	1	1	tMatch	sigma	3
0.000085	3	1	6	1	1	tMatch	sigma	3
0.000110	3	1	7	1	1	tMatch	sigma	3
0.000140	3	1	8	1	1	tMatch	sigma	3
0.000171	3	1	9	1	1	tMatch	sigma	3
0.000212	3	1	10	1	1	tMatch	sigma	3
NaN	3	2	1	1	1	tMatch	sigma	3
NaN	3	2	2	1	1	tMatch	sigma	3
0.000072	3	2	3	1	1	tMatch	sigma	3
0.000078	3	2	4	1	1	tMatch	sigma	3
0.000095	3	2	5	1	1	tMatch	sigma	3
0.000121	3	2	6	1	1	tMatch	sigma	3
0.000159	3	2	7	1	1	tMatch	sigma	3
0.000199	3	2	8	1	1	tMatch	sigma	3
0.000251	3	2	9	1	1	tMatch	sigma	3
0.000308	3	2	10	1	1	tMatch	sigma	3
0.000077	3	3	1	1	1	tMatch	sigma	3
0.000085	3	3	2	1	1	tMatch	sigma	3
0.000099	3	3	3	1	1	tMatch	sigma	3
0.000116	3	3	4	1	1	tMatch	sigma	3
0.000140	3	3	5	1	1	tMatch	sigma	3
0.000176	3	3	6	1	1	tMatch	sigma	3
0.000226	3	3	7	1	1	tMatch	sigma	3
0.000288	3	3	8	1	1	tMatch	sigma	3
0.000355	3	3	9	1	1	tMatch	sigma	3
0.000445	3	3	10	1	1	tMatch	sigma	3
0.000104	3	4	1	1	1	tMatch	sigma	3
0.000124	3	4	2	1	1	tMatch	sigma	3
0.000145	3	4	3	1	1	tMatch	sigma	3
0.000171	3	4	4	1	1	tMatch	sigma	3
0.000204	3	4	5	1	1	tMatch	sigma	3
0.000255	3	4	6	1	1	tMatch	sigma	3
0.000326	3	4	7	1	1	tMatch	sigma	3
0.000418	3	4	8	1	1	tMatch	sigma	3
0.000521	3	4	9	1	1	tMatch	sigma	3
0.000650	3	4	10	1	1	tMatch	sigma	3
0.000161	3	5	1	1	1	tMatch	sigma	3
0.000184	3	5	2	1	1	tMatch	sigma	3
0.000213	3	5	3	1	1	tMatch	sigma	3
0.000248	3	5	4	1	1	tMatch	sigma	3
0.000301	3	5	5	1	1	tMatch	sigma	3
0.000374	3	5	6	1	1	tMatch	sigma	3
0.000479	3	5	7	1	1	tMatch	sigma	3
0.000614	3	5	8	1	1	tMatch	sigma	3
0.000765	3	5	9	1	1	tMatch	sigma	3
0.000957	3	5	10	1	1	tMatch	sigma	3
0.000237	3	6	1	1	1	tMatch	sigma	3
0.000270	3	6	2	1	1	tMatch	sigma	3
0.000315	3	6	3	1	1	tMatch	sigma	3
0.000367	3	6	4	1	1	tMatch	sigma	3
0.000442	3	6	5	1	1	tMatch	sigma	3
0.000555	3	6	6	1	1	tMatch	sigma	3
0.000715	3	6	7	1	1	tMatch	sigma	3
0.000912	3	6	8	1	1	tMatch	sigma	3
0.001136	3	6	9	1	1	tMatch	sigma	3
0.001411	3	6	10	1	1	tMatch	sigma	3
0.000342	3	7	1	1	1	tMatch	sigma	3
0.000400	3	7	2	1	1	tMatch	sigma	3
0.000461	3	7	3	1	1	tMatch	sigma	3
0.000537	3	7	4	1	1	tMatch	sigma	3
0.000655	3	7	5	1	1	tMatch	sigma	3
0.000826	3	7	6	1	1	tMatch	sigma	3
0.001064	3	7	7	1	1	tMatch	sigma	3
0.001355	3	7	8	1	1	tMatch	sigma	3
0.001680	3	7	9	1	1	tMatch	sigma	3
0.002078	3	7	10	1	1	tMatch	sigma	3
0.000516	3	8	1	1	1	tMatch	sigma	3
0.000582	3	8	2	1	1	tMatch	sigma	3
0.000667	3	8	3	1	1	tMatch	sigma	3
0.000776	3	8	4	1	1	tMatch	sigma	3
0.000961	3	8	5	1	1	tMatch	sigma	3
0.001230	3	8	6	1	1	tMatch	sigma	3
0.001587	3	8	7	1	1	tMatch	sigma	3
0.002015	3	8	8	1	1	tMatch	sigma	3
0.002484	3	8	9	1	1	tMatch	sigma	3
0.003054	3	8	10	1	1	tMatch	sigma	3
0.000716	3	9	1	1	1	tMatch	sigma	3
0.000858	3	9	2	1	1	tMatch	sigma	3
0.000952	3	9	3	1	1	tMatch	sigma	3
0.001089	3	9	4	1	1	tMatch	sigma	3
0.001393	3	9	5	1	1	tMatch	sigma	3
0.001825	3	9	6	1	1	tMatch	sigma	3
0.002355	3	9	7	1	1	tMatch	sigma	3
0.002986	3	9	8	1	1	tMatch	sigma	3
0.003669	3	9	9	1	1	tMatch	sigma	3
0.004438	3	9	10	1	1	tMatch	sigma	3
0.000919	3	10	1	1	1	tMatch	sigma	3
0.001164	3	10	2	1	1	tMatch	sigma	3
0.001219	3	10	3	1	1	tMatch	sigma	3
0.001466	3	10	4	1	1	tMatch	sigma	3
0.001989	3	10	5	1	1	tMatch	sigma	3
0.002671	3	10	6	1	1	tMatch	sigma	3
0.003475	3	10	7	1	1	tMatch	sigma	3
0.004403	3	10	8	1	1	tMatch	sigma	3
0.005347	3	10	9	1	1	tMatch	sigma	3
0.006277	3	10	10	1	1	tMatch	sigma	3
NaN	4	1	1	1	1	tMatch	sigma	3
NaN	4	1	2	1	1	tMatch	sigma	3
NaN	4	1	3	1	1	tMatch	sigma	3
0.000074	4	1	4	1	1	tMatch	sigma	3
0.000093	4	1	5	1	1	tMatch	sigma	3
0.000122	4	1	6	1	1	tMatch	sigma	3
0.000157	4	1	7	1	1	tMatch	sigma	3
0.000201	4	1	8	1	1	tMatch	sigma	3
0.000248	4	1	9	1	1	tMatch	sigma	3
0.000305	4	1	10	1	1	tMatch	sigma	3
NaN	4	2	1	1	1	tMatch	sigma	3
0.000084	4	2	2	1	1	tMatch	sigma	3
0.000100	4	2	3	1	1	tMatch	sigma	3
0.000111	4	2	4	1	1	tMatch	sigma	3
0.000134	4	2	5	1	1	tMatch	sigma	3
0.000180	4	2	6	1	1	tMatch	sigma	3
0.000228	4	2	7	1	1	tMatch	sigma	3
0.000292	4	2	8	1	1	tMatch	sigma	3
0.000357	4	2	9	1	1	tMatch	sigma	3
0.000441	4	2	10	1	1	tMatch	sigma	3
0.000110	4	3	1	1	1	tMatch	sigma	3
0.000127	4	3	2	1	1	tMatch	sigma	3
0.000144	4	3	3	1	1	tMatch	sigma	3
0.000163	4	3	4	1	1	tMatch	sigma	3
0.000196	4	3	5	1	1	tMatch	sigma	3
0.000255	4	3	6	1	1	tMatch	sigma	3
0.000324	4	3	7	1	1	tMatch	sigma	3
0.000413	4	3	8	1	1	tMatch	sigma	3
0.000508	4	3	9	1	1	tMatch	sigma	3
0.000633	4	3	10	1	1	tMatch	sigma	3
0.000158	4	4	1	1	1	tMatch	sigma	3
0.000180	4	4	2	1	1	tMatch	sigma	3
0.000208	4	4	3	1	1	tMatch	sigma	3
0.000240	4	4	4	1	1	tMatch	sigma	3
0.000288	4	4	5	1	1	tMatch	sigma	3
0.000362	4	4	6	1	1	tMatch	sigma	3
0.000460	4	4	7	1	1	tMatch	sigma	3
0.000588	4	4	8	1	1	tMatch	sigma	3
0.000733	4	4	9	1	1	tMatch	sigma	3
0.000917	4	4	10	1	1	tMatch	sigma	3
0.000216	4	5	1	1	1	tMatch	sigma	3
0.000259	4	5	2	1	1	tMatch	sigma	3
0.000302	4	5	3	1	1	tMatch	sigma	3
0.000349	4	5	4	1	1	tMatch	sigma	3
0.000420	4	5	5	1	1	tMatch	sigma	3
0.000525	4	5	6	1	1	tMatch	sigma	3
0.000670	4	5	7	1	1	tMatch	sigma	3
0.000861	4	5	8	1	1	tMatch	sigma	3
0.001074	4	5	9	1	1	tMatch	sigma	3
0.001342	4	5	10	1	1	tMatch	sigma	3
0.000326	4	6	1	1	1	tMatch	sigma	3
0.000385	4	6	2	1	1	tMatch	sigma	3
0.000442	4	6	3	1	1	tMatch	sigma	3
0.000512	4	6	4	1	1	tMatch	sigma	3
0.000620	4	6	5	1	1	tMatch	sigma	3
0.000777	4	6	6	1	1	tMatch	sigma	3
0.000994	4	6	7	1	1	tMatch	sigma	3
0.001272	4	6	8	1	1	tMatch	sigma	3
0.001586	4	6	9	1	1	tMatch	sigma	3
0.001976	4	6	10	1	1	tMatch	sigma	3
0.000486	4	7	1	1	1	tMatch	sigma	3
0.000561	4	7	2	1	1	tMatch	sigma	3
0.000649	4	7	3	1	1	tMatch	sigma	3
0.000754	4	7	4	1	1	tMatch	sigma	3
0.000916	4	7	5	1	1	tMatch	sigma	3
0.001156	4	7	6	1	1	tMatch	sigma	3
0.001483	4	7	7	1	1	tMatch	sigma	3
0.001894	4	7	8	1	1	tMatch	sigma	3
0.002345	4	7	9	1	1	tMatch	sigma	3
0.002906	4	7	10	1	1	tMatch	sigma	3
0.000710	4	8	1	1	1	tMatch	sigma	3
0.000823	4	8	2	1	1	tMatch	sigma	3
0.000947	4	8	3	1	1	tMatch	sigma	3
0.001092	4	8	4	1	1	tMatch	sigma	3
0.001344	4	8	5	1	1	tMatch	sigma	3
0.001717	4	8	6	1	1	tMatch	sigma	3
0.002212	4	8	7	1	1	tMatch	sigma	3
0.002816	4	8	8	1	1	tMatch	sigma	3
0.003483	4	8	9	1	1	tMatch	sigma	3
0.004276	4	8	10	1	1	tMatch	sigma	3
0.001031	4	9	1	1	1	tMatch	sigma	3
0.001197	4	9	2	1	1	tMatch	sigma	3
0.001345	4	9	3	1	1	tMatch	sigma	3
0.001535	4	9	4	1	1	tMatch	sigma	3
0.001956	4	9	5	1	1	tMatch	sigma	3
0.002552	4	9	6	1	1	tMatch	sigma	3
0.003300	4	9	7	1	1	tMatch	sigma	3
0.004183	4	9	8	1	1	tMatch	sigma	3
0.005144	4	9	9	1	1	tMatch	sigma	3
0.006247	4	9	10	1	1	tMatch	sigma	3
0.001438	4	10	1	1	1	tMatch	sigma	3
0.001577	4	10	2	1	1	tMatch	sigma	3
0.001785	4	10	3	1	1	tMatch	sigma	3
0.002053	4	10	4	1	1	tMatch	sigma	3
0.002781	4	10	5	1	1	tMatch	sigma	3
0.003745	4	10	6	1	1	tMatch	sigma	3
0.004881	4	10	7	1	1	tMatch	sigma	3
0.006199	4	10	8	1	1	tMatch	sigma	3
0.007569	4	10	9	1	1	tMatch	sigma	3
0.008932	4	10	10	1	1	tMatch	sigma	3
NaN	5	1	1	1	1	tMatch	sigma	3
0.000079	5	1	2	1	1	tMatch	sigma	3
0.000095	5	1	3	1	1	tMatch	sigma	3
0.000107	5	1	4	1	1	tMatch	sigma	3
0.000123	5	1	5	1	1	tMatch	sigma	3
0.000178	5	1	6	1	1	tMatch	sigma	3
0.000235	5	1	7	1	1	tMatch	sigma	3
0.000301	5	1	8	1	1	tMatch	sigma	3
0.000369	5	1	9	1	1	tMatch	sigma	3
0.000453	5	1	10	1	1	tMatch	sigma	3
0.000115	5	2	1	1	1	tMatch	sigma	3
0.000132	5	2	2	1	1	tMatch	sigma	3
0.000148	5	2	3	1	1	tMatch	sigma	3
0.000164	5	2	4	1	1	tMatch	sigma	3
0.000191	5	2	5	1	1	tMatch	sigma	3
0.000265	5	2	6	1	1	tMatch	sigma	3
0.000340	5	2	7	1	1	tMatch	sigma	3
0.000426	5	2	8	1	1	tMatch	sigma	3
0.000520	5	2	9	1	1	tMatch	sigma	3
0.000636	5	2	10	1	1	tMatch	sigma	3
0.000155	5	3	1	1	1	tMatch	sigma	3
0.000188	5	3	2	1	1	tMatch	sigma	3
0.000213	5	3	3	1	1	tMatch	sigma	3
0.000240	5	3	4	1	1	tMatch	sigma	3
0.000286	5	3	5	1	1	tMatch	sigma	3
0.000370	5	3	6	1	1	tMatch	sigma	3
0.000471	5	3	7	1	1	tMatch	sigma	3
0.000595	5	3	8	1	1	tMatch	sigma	3
0.000734	5	3	9	1	1	tMatch	sigma	3
0.000895	5	3	10	1	1	tMatch	sigma	3
0.000227	5	4	1	1	1	tMatch	sigma	3
0.000263	5	4	2	1	1	tMatch	sigma	3
0.000293	5	4	3	1	1	tMatch	sigma	3
0.000341	5	4	4	1	1	tMatch	sigma	3
0.000412	5	4	5	1	1	tMatch	sigma	3
0.000517	5	4	6	1	1	tMatch	sigma	3
0.000657	5	4	7	1	1	tMatch	sigma	3
0.000836	5	4	8	1	1	tMatch	sigma	3
0.001039	5	4	9	1	1	tMatch	sigma	3
0.001292	5	4	10	1	1	tMatch	sigma	3
0.000317	5	5	1	1	1	tMatch	sigma	3
0.000368	5	5	2	1	1	tMatch	sigma	3
0.000423	5	5	3	1	1	tMatch	sigma	3
0.000493	5	5	4	1	1	tMatch	sigma	3
0.000594	5	5	5	1	1	tMatch	sigma	3
0.000742	5	5	6	1	1	tMatch	sigma	3
0.000944	5	5	7	1	1	tMatch	sigma	3
0.001207	5	5	8	1	1	tMatch	sigma	3
0.001504	5	5	9	1	1	tMatch	sigma	3
0.001884	5	5	10	1	1	tMatch	sigma	3
0.000471	5	6	1	1	1	tMatch	sigma	3
0.000541	5	6	2	1	1	tMatch	sigma	3
0.000624	5	6	3	1	1	tMatch	sigma	3
0.000721	5	6	4	1	1	tMatch	sigma	3
0.000870	5	6	5	1	1	tMatch	sigma	3
0.001092	5	6	6	1	1	tMatch	sigma	3
0.001398	5	6	7	1	1	tMatch	sigma	3
0.001780	5	6	8	1	1	tMatch	sigma	3
0.002217	5	6	9	1	1	tMatch	sigma	3
0.002755	5	6	10	1	1	tMatch	sigma	3
0.000682	5	7	1	1	1	tMatch	sigma	3
0.000797	5	7	2	1	1	tMatch	sigma	3
0.000923	5	7	3	1	1	tMatch	sigma	3
0.001059	5	7	4	1	1	tMatch	sigma	3
0.001292	5	7	5	1	1	tMatch	sigma	3
0.001626	5	7	6	1	1	tMatch	sigma	3
0.002081	5	7	7	1	1	tMatch	sigma	3
0.002651	5	7	8	1	1	tMatch	sigma	3
0.003283	5	7	9	1	1	tMatch	sigma	3
0.004062	5	7	10	1	1	tMatch	sigma	3
0.001003	5	8	1	1	1	tMatch	sigma	3
0.001163	5	8	2	1	1	tMatch	sigma	3
0.001333	5	8	3	1	1	tMatch	sigma	3
0.001537	5	8	4	1	1	tMatch	sigma	3
0.001900	5	8	5	1	1	tMatch	sigma	3
0.002419	5	8	6	1	1	tMatch	sigma	3
0.003107	5	8	7	1	1	tMatch	sigma	3
0.003947	5	8	8	1	1	tMatch	sigma	3
0.004876	5	8	9	1	1	tMatch	sigma	3
0.005995	5	8	10	1	1	tMatch	sigma	3
0.001432	5	9	1	1	1	tMatch	sigma	3
0.001700	5	9	2	1	1	tMatch	sigma	3
0.001884	5	9	3	1	1	tMatch	sigma	3
0.002168	5	9	4	1	1	tMatch	sigma	3
0.002761	5	9	5	1	1	tMatch	sigma	3
0.003591	5	9	6	1	1	tMatch	sigma	3
0.004631	5	9	7	1	1	tMatch	sigma	3
0.005877	5	9	8	1	1	tMatch	sigma	3
0.007226	5	9	9	1	1	tMatch	sigma	3
0.008797	5	9	10	1	1	tMatch	sigma	3
0.002004	5	10	1	1	1	tMatch	sigma	3
0.002292	5	10	2	1	1	tMatch	sigma	3
0.002520	5	10	3	1	1	tMatch	sigma	3
0.002894	5	10	4	1	1	tMatch	sigma	3
0.003924	5	10	5	1	1	tMatch	sigma	3
0.005264	5	10	6	1	1	tMatch	sigma	3
0.006846	5	10	7	1	1	tMatch	sigma	3
0.008713	5	10	8	1	1	tMatch	sigma	3
0.010694	5	10	9	1	1	tMatch	sigma	3
0.012661	5	10	10	1	1	tMatch	sigma	3
NaN	6	1	1	1	1	tMatch	sigma	3
0.000117	6	1	2	1	1	tMatch	sigma	3
0.000146	6	1	3	1	1	tMatch	sigma	3
0.000153	6	1	4	1	1	tMatch	sigma	3
0.000170	6	1	5	1	1	tMatch	sigma	3
0.000248	6	1	6	1	1	tMatch	sigma	3
0.000335	6	1	7	1	1	tMatch	sigma	3
0.000427	6	1	8	1	1	tMatch	sigma	3
0.000513	6	1	9	1	1	tMatch	sigma	3
0.000626	6	1	10	1	1	tMatch	sigma	3
0.000164	6	2	1	1	1	tMatch	sigma	3
0.000190	6	2	2	1	1	tMatch	sigma	3
0.000212	6	2	3	1	1	tMatch	sigma	3
0.000234	6	2	4	1	1	tMatch	sigma	3
0.000273	6	2	5	1	1	tMatch	sigma	3
0.000364	6	2	6	1	1	tMatch	sigma	3
0.000471	6	2	7	1	1	tMatch	sigma	3
0.000595	6	2	8	1	1	tMatch	sigma	3
0.000729	6	2	9	1	1	tMatch	sigma	3
0.000887	6	2	10	1	1	tMatch	sigma	3
0.000243	6	3	1	1	1	tMatch	sigma	3
0.000263	6	3	2	1	1	tMatch	sigma	3
0.000300	6	3	3	1	1	tMatch	sigma	3
0.000336	6	3	4	1	1	tMatch	sigma	3
0.000401	6	3	5	1	1	tMatch	sigma	3
0.000512	6	3	6	1	1	tMatch	sigma	3
0.000654	6	3	7	1	1	tMatch	sigma	3
0.000826	6	3	8	1	1	tMatch	sigma	3
0.001016	6	3	9	1	1	tMatch	sigma	3
0.001252	6	3	10	1	1	tMatch	sigma	3
0.000323	6	4	1	1	1	tMatch	sigma	3
0.000370	6	4	2	1	1	tMatch	sigma	3
0.000423	6	4	3	1	1	tMatch	sigma	3
0.000479	6	4	4	1	1	tMatch	sigma	3
0.000575	6	4	5	1	1	tMatch	sigma	3
0.000723	6	4	6	1	1	tMatch	sigma	3
