tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
17.506520	1	1	1	1	1	Eabs	sigma	5
17.540174	1	1	2	1	1	Eabs	sigma	5
17.243296	1	1	3	1	1	Eabs	sigma	5
16.673143	1	1	4	1	1	Eabs	sigma	5
15.969434	1	1	5	1	1	Eabs	sigma	5
15.428483	1	1	6	1	1	Eabs	sigma	5
15.502548	1	1	7	1	1	Eabs	sigma	5
15.762446	1	1	8	1	1	Eabs	sigma	5
15.573824	1	1	9	1	1	Eabs	sigma	5
14.523293	1	1	10	1	1	Eabs	sigma	5
25.704806	1	2	1	1	1	Eabs	sigma	5
25.061029	1	2	2	1	1	Eabs	sigma	5
24.544057	1	2	3	1	1	Eabs	sigma	5
22.604667	1	2	4	1	1	Eabs	sigma	5
20.950393	1	2	5	1	1	Eabs	sigma	5
21.314194	1	2	6	1	1	Eabs	sigma	5
21.644872	1	2	7	1	1	Eabs	sigma	5
21.253600	1	2	8	1	1	Eabs	sigma	5
20.908800	1	2	9	1	1	Eabs	sigma	5
19.582438	1	2	10	1	1	Eabs	sigma	5
37.107922	1	3	1	1	1	Eabs	sigma	5
37.282625	1	3	2	1	1	Eabs	sigma	5
35.242059	1	3	3	1	1	Eabs	sigma	5
30.248502	1	3	4	1	1	Eabs	sigma	5
28.538065	1	3	5	1	1	Eabs	sigma	5
28.982792	1	3	6	1	1	Eabs	sigma	5
29.892827	1	3	7	1	1	Eabs	sigma	5
29.648737	1	3	8	1	1	Eabs	sigma	5
29.096249	1	3	9	1	1	Eabs	sigma	5
27.306372	1	3	10	1	1	Eabs	sigma	5
52.863160	1	4	1	1	1	Eabs	sigma	5
54.095501	1	4	2	1	1	Eabs	sigma	5
50.745232	1	4	3	1	1	Eabs	sigma	5
40.318551	1	4	4	1	1	Eabs	sigma	5
38.765686	1	4	5	1	1	Eabs	sigma	5
40.260185	1	4	6	1	1	Eabs	sigma	5
41.946769	1	4	7	1	1	Eabs	sigma	5
41.852467	1	4	8	1	1	Eabs	sigma	5
41.043830	1	4	9	1	1	Eabs	sigma	5
37.784832	1	4	10	1	1	Eabs	sigma	5
75.085006	1	5	1	1	1	Eabs	sigma	5
76.022978	1	5	2	1	1	Eabs	sigma	5
73.163960	1	5	3	1	1	Eabs	sigma	5
56.078641	1	5	4	1	1	Eabs	sigma	5
53.195607	1	5	5	1	1	Eabs	sigma	5
55.613566	1	5	6	1	1	Eabs	sigma	5
58.824539	1	5	7	1	1	Eabs	sigma	5
59.214631	1	5	8	1	1	Eabs	sigma	5
58.411000	1	5	9	1	1	Eabs	sigma	5
53.564943	1	5	10	1	1	Eabs	sigma	5
111.117457	1	6	1	1	1	Eabs	sigma	5
110.273483	1	6	2	1	1	Eabs	sigma	5
104.396143	1	6	3	1	1	Eabs	sigma	5
79.470410	1	6	4	1	1	Eabs	sigma	5
75.723865	1	6	5	1	1	Eabs	sigma	5
78.840116	1	6	6	1	1	Eabs	sigma	5
83.179052	1	6	7	1	1	Eabs	sigma	5
83.556864	1	6	8	1	1	Eabs	sigma	5
82.187007	1	6	9	1	1	Eabs	sigma	5
76.086453	1	6	10	1	1	Eabs	sigma	5
148.914969	1	7	1	1	1	Eabs	sigma	5
166.188762	1	7	2	1	1	Eabs	sigma	5
148.331060	1	7	3	1	1	Eabs	sigma	5
117.490728	1	7	4	1	1	Eabs	sigma	5
110.174010	1	7	5	1	1	Eabs	sigma	5
110.669750	1	7	6	1	1	Eabs	sigma	5
117.164726	1	7	7	1	1	Eabs	sigma	5
117.671070	1	7	8	1	1	Eabs	sigma	5
117.010004	1	7	9	1	1	Eabs	sigma	5
109.122565	1	7	10	1	1	Eabs	sigma	5
NaN	1	8	1	1	1	Eabs	sigma	5
236.913741	1	8	2	1	1	Eabs	sigma	5
217.773713	1	8	3	1	1	Eabs	sigma	5
172.208842	1	8	4	1	1	Eabs	sigma	5
165.290497	1	8	5	1	1	Eabs	sigma	5
162.817886	1	8	6	1	1	Eabs	sigma	5
162.143828	1	8	7	1	1	Eabs	sigma	5
165.416149	1	8	8	1	1	Eabs	sigma	5
165.214061	1	8	9	1	1	Eabs	sigma	5
155.887358	1	8	10	1	1	Eabs	sigma	5
NaN	1	9	1	1	1	Eabs	sigma	5
NaN	1	9	2	1	1	Eabs	sigma	5
310.942037	1	9	3	1	1	Eabs	sigma	5
270.369135	1	9	4	1	1	Eabs	sigma	5
245.919748	1	9	5	1	1	Eabs	sigma	5
238.901677	1	9	6	1	1	Eabs	sigma	5
228.410912	1	9	7	1	1	Eabs	sigma	5
230.975228	1	9	8	1	1	Eabs	sigma	5
237.944690	1	9	9	1	1	Eabs	sigma	5
225.967151	1	9	10	1	1	Eabs	sigma	5
NaN	1	10	1	1	1	Eabs	sigma	5
NaN	1	10	2	1	1	Eabs	sigma	5
532.592467	1	10	3	1	1	Eabs	sigma	5
437.533908	1	10	4	1	1	Eabs	sigma	5
394.226827	1	10	5	1	1	Eabs	sigma	5
362.855641	1	10	6	1	1	Eabs	sigma	5
324.403169	1	10	7	1	1	Eabs	sigma	5
324.620453	1	10	8	1	1	Eabs	sigma	5
361.244139	1	10	9	1	1	Eabs	sigma	5
338.318747	1	10	10	1	1	Eabs	sigma	5
24.726460	2	1	1	1	1	Eabs	sigma	5
24.885417	2	1	2	1	1	Eabs	sigma	5
24.767910	2	1	3	1	1	Eabs	sigma	5
23.014255	2	1	4	1	1	Eabs	sigma	5
22.302236	2	1	5	1	1	Eabs	sigma	5
21.699794	2	1	6	1	1	Eabs	sigma	5
21.676184	2	1	7	1	1	Eabs	sigma	5
21.405540	2	1	8	1	1	Eabs	sigma	5
21.403141	2	1	9	1	1	Eabs	sigma	5
19.716950	2	1	10	1	1	Eabs	sigma	5
33.937473	2	2	1	1	1	Eabs	sigma	5
35.416139	2	2	2	1	1	Eabs	sigma	5
33.762705	2	2	3	1	1	Eabs	sigma	5
31.642162	2	2	4	1	1	Eabs	sigma	5
29.862153	2	2	5	1	1	Eabs	sigma	5
29.594381	2	2	6	1	1	Eabs	sigma	5
29.882791	2	2	7	1	1	Eabs	sigma	5
29.685898	2	2	8	1	1	Eabs	sigma	5
28.537890	2	2	9	1	1	Eabs	sigma	5
27.243554	2	2	10	1	1	Eabs	sigma	5
51.110268	2	3	1	1	1	Eabs	sigma	5
50.673031	2	3	2	1	1	Eabs	sigma	5
50.099893	2	3	3	1	1	Eabs	sigma	5
41.935189	2	3	4	1	1	Eabs	sigma	5
39.473262	2	3	5	1	1	Eabs	sigma	5
40.508718	2	3	6	1	1	Eabs	sigma	5
41.554392	2	3	7	1	1	Eabs	sigma	5
41.191177	2	3	8	1	1	Eabs	sigma	5
40.240757	2	3	9	1	1	Eabs	sigma	5
37.425790	2	3	10	1	1	Eabs	sigma	5
75.892708	2	4	1	1	1	Eabs	sigma	5
74.123437	2	4	2	1	1	Eabs	sigma	5
69.989831	2	4	3	1	1	Eabs	sigma	5
56.429969	2	4	4	1	1	Eabs	sigma	5
53.358530	2	4	5	1	1	Eabs	sigma	5
55.232692	2	4	6	1	1	Eabs	sigma	5
57.558694	2	4	7	1	1	Eabs	sigma	5
57.655393	2	4	8	1	1	Eabs	sigma	5
56.517676	2	4	9	1	1	Eabs	sigma	5
51.827155	2	4	10	1	1	Eabs	sigma	5
104.818539	2	5	1	1	1	Eabs	sigma	5
105.733165	2	5	2	1	1	Eabs	sigma	5
100.346471	2	5	3	1	1	Eabs	sigma	5
76.692785	2	5	4	1	1	Eabs	sigma	5
73.863561	2	5	5	1	1	Eabs	sigma	5
76.146610	2	5	6	1	1	Eabs	sigma	5
80.523314	2	5	7	1	1	Eabs	sigma	5
80.594790	2	5	8	1	1	Eabs	sigma	5
79.343082	2	5	9	1	1	Eabs	sigma	5
72.704800	2	5	10	1	1	Eabs	sigma	5
150.335153	2	6	1	1	1	Eabs	sigma	5
161.314439	2	6	2	1	1	Eabs	sigma	5
139.768678	2	6	3	1	1	Eabs	sigma	5
107.337057	2	6	4	1	1	Eabs	sigma	5
101.821831	2	6	5	1	1	Eabs	sigma	5
105.246450	2	6	6	1	1	Eabs	sigma	5
112.123172	2	6	7	1	1	Eabs	sigma	5
111.889191	2	6	8	1	1	Eabs	sigma	5
110.409127	2	6	9	1	1	Eabs	sigma	5
102.362273	2	6	10	1	1	Eabs	sigma	5
208.422839	2	7	1	1	1	Eabs	sigma	5
221.074166	2	7	2	1	1	Eabs	sigma	5
193.420330	2	7	3	1	1	Eabs	sigma	5
153.755476	2	7	4	1	1	Eabs	sigma	5
144.796461	2	7	5	1	1	Eabs	sigma	5
147.175691	2	7	6	1	1	Eabs	sigma	5
153.384649	2	7	7	1	1	Eabs	sigma	5
155.531062	2	7	8	1	1	Eabs	sigma	5
152.266422	2	7	9	1	1	Eabs	sigma	5
145.284021	2	7	10	1	1	Eabs	sigma	5
NaN	2	8	1	1	1	Eabs	sigma	5
315.538952	2	8	2	1	1	Eabs	sigma	5
278.347015	2	8	3	1	1	Eabs	sigma	5
229.361629	2	8	4	1	1	Eabs	sigma	5
211.295694	2	8	5	1	1	Eabs	sigma	5
208.383445	2	8	6	1	1	Eabs	sigma	5
212.143919	2	8	7	1	1	Eabs	sigma	5
211.777028	2	8	8	1	1	Eabs	sigma	5
215.008438	2	8	9	1	1	Eabs	sigma	5
201.875799	2	8	10	1	1	Eabs	sigma	5
NaN	2	9	1	1	1	Eabs	sigma	5
NaN	2	9	2	1	1	Eabs	sigma	5
404.275143	2	9	3	1	1	Eabs	sigma	5
353.608236	2	9	4	1	1	Eabs	sigma	5
311.632306	2	9	5	1	1	Eabs	sigma	5
297.822495	2	9	6	1	1	Eabs	sigma	5
291.898312	2	9	7	1	1	Eabs	sigma	5
296.846514	2	9	8	1	1	Eabs	sigma	5
298.715098	2	9	9	1	1	Eabs	sigma	5
291.015970	2	9	10	1	1	Eabs	sigma	5
NaN	2	10	1	1	1	Eabs	sigma	5
NaN	2	10	2	1	1	Eabs	sigma	5
628.623522	2	10	3	1	1	Eabs	sigma	5
535.622303	2	10	4	1	1	Eabs	sigma	5
499.716956	2	10	5	1	1	Eabs	sigma	5
465.091479	2	10	6	1	1	Eabs	sigma	5
404.457947	2	10	7	1	1	Eabs	sigma	5
401.346915	2	10	8	1	1	Eabs	sigma	5
422.313829	2	10	9	1	1	Eabs	sigma	5
437.379460	2	10	10	1	1	Eabs	sigma	5
33.685073	3	1	1	1	1	Eabs	sigma	5
34.396738	3	1	2	1	1	Eabs	sigma	5
33.637443	3	1	3	1	1	Eabs	sigma	5
31.888901	3	1	4	1	1	Eabs	sigma	5
31.037945	3	1	5	1	1	Eabs	sigma	5
30.339539	3	1	6	1	1	Eabs	sigma	5
29.919458	3	1	7	1	1	Eabs	sigma	5
29.631208	3	1	8	1	1	Eabs	sigma	5
28.896441	3	1	9	1	1	Eabs	sigma	5
27.282219	3	1	10	1	1	Eabs	sigma	5
47.730745	3	2	1	1	1	Eabs	sigma	5
49.389773	3	2	2	1	1	Eabs	sigma	5
49.337480	3	2	3	1	1	Eabs	sigma	5
43.056555	3	2	4	1	1	Eabs	sigma	5
41.259237	3	2	5	1	1	Eabs	sigma	5
41.254189	3	2	6	1	1	Eabs	sigma	5
41.648594	3	2	7	1	1	Eabs	sigma	5
41.015971	3	2	8	1	1	Eabs	sigma	5
39.860590	3	2	9	1	1	Eabs	sigma	5
37.431013	3	2	10	1	1	Eabs	sigma	5
71.589034	3	3	1	1	1	Eabs	sigma	5
68.059486	3	3	2	1	1	Eabs	sigma	5
67.586828	3	3	3	1	1	Eabs	sigma	5
58.222157	3	3	4	1	1	Eabs	sigma	5
55.129233	3	3	5	1	1	Eabs	sigma	5
56.130956	3	3	6	1	1	Eabs	sigma	5
57.314899	3	3	7	1	1	Eabs	sigma	5
56.967809	3	3	8	1	1	Eabs	sigma	5
55.473118	3	3	9	1	1	Eabs	sigma	5
51.524310	3	3	10	1	1	Eabs	sigma	5
103.429158	3	4	1	1	1	Eabs	sigma	5
102.348781	3	4	2	1	1	Eabs	sigma	5
95.888588	3	4	3	1	1	Eabs	sigma	5
78.377065	3	4	4	1	1	Eabs	sigma	5
74.239017	3	4	5	1	1	Eabs	sigma	5
76.837008	3	4	6	1	1	Eabs	sigma	5
79.598894	3	4	7	1	1	Eabs	sigma	5
79.613955	3	4	8	1	1	Eabs	sigma	5
78.075403	3	4	9	1	1	Eabs	sigma	5
71.448318	3	4	10	1	1	Eabs	sigma	5
144.884519	3	5	1	1	1	Eabs	sigma	5
146.202730	3	5	2	1	1	Eabs	sigma	5
135.594596	3	5	3	1	1	Eabs	sigma	5
105.234943	3	5	4	1	1	Eabs	sigma	5
100.249370	3	5	5	1	1	Eabs	sigma	5
103.949780	3	5	6	1	1	Eabs	sigma	5
109.917921	3	5	7	1	1	Eabs	sigma	5
110.064795	3	5	8	1	1	Eabs	sigma	5
108.037204	3	5	9	1	1	Eabs	sigma	5
99.615365	3	5	10	1	1	Eabs	sigma	5
210.275848	3	6	1	1	1	Eabs	sigma	5
209.595741	3	6	2	1	1	Eabs	sigma	5
190.185832	3	6	3	1	1	Eabs	sigma	5
144.403406	3	6	4	1	1	Eabs	sigma	5
137.399064	3	6	5	1	1	Eabs	sigma	5
141.093139	3	6	6	1	1	Eabs	sigma	5
149.222683	3	6	7	1	1	Eabs	sigma	5
150.201221	3	6	8	1	1	Eabs	sigma	5
149.535435	3	6	9	1	1	Eabs	sigma	5
137.801006	3	6	10	1	1	Eabs	sigma	5
294.903844	3	7	1	1	1	Eabs	sigma	5
296.520853	3	7	2	1	1	Eabs	sigma	5
262.600525	3	7	3	1	1	Eabs	sigma	5
202.078650	3	7	4	1	1	Eabs	sigma	5
192.996050	3	7	5	1	1	Eabs	sigma	5
194.107587	3	7	6	1	1	Eabs	sigma	5
202.386135	3	7	7	1	1	Eabs	sigma	5
204.146589	3	7	8	1	1	Eabs	sigma	5
203.017781	3	7	9	1	1	Eabs	sigma	5
189.391530	3	7	10	1	1	Eabs	sigma	5
NaN	3	8	1	1	1	Eabs	sigma	5
405.250328	3	8	2	1	1	Eabs	sigma	5
367.430964	3	8	3	1	1	Eabs	sigma	5
297.561174	3	8	4	1	1	Eabs	sigma	5
273.079366	3	8	5	1	1	Eabs	sigma	5
267.338589	3	8	6	1	1	Eabs	sigma	5
274.766488	3	8	7	1	1	Eabs	sigma	5
274.905153	3	8	8	1	1	Eabs	sigma	5
274.590015	3	8	9	1	1	Eabs	sigma	5
265.523468	3	8	10	1	1	Eabs	sigma	5
NaN	3	9	1	1	1	Eabs	sigma	5
NaN	3	9	2	1	1	Eabs	sigma	5
525.014853	3	9	3	1	1	Eabs	sigma	5
443.821600	3	9	4	1	1	Eabs	sigma	5
403.315366	3	9	5	1	1	Eabs	sigma	5
379.953694	3	9	6	1	1	Eabs	sigma	5
369.288920	3	9	7	1	1	Eabs	sigma	5
373.328704	3	9	8	1	1	Eabs	sigma	5
369.796191	3	9	9	1	1	Eabs	sigma	5
369.347855	3	9	10	1	1	Eabs	sigma	5
NaN	3	10	1	1	1	Eabs	sigma	5
NaN	3	10	2	1	1	Eabs	sigma	5
791.749487	3	10	3	1	1	Eabs	sigma	5
656.276207	3	10	4	1	1	Eabs	sigma	5
610.835823	3	10	5	1	1	Eabs	sigma	5
565.923013	3	10	6	1	1	Eabs	sigma	5
527.315280	3	10	7	1	1	Eabs	sigma	5
500.553752	3	10	8	1	1	Eabs	sigma	5
509.992926	3	10	9	1	1	Eabs	sigma	5
549.042897	3	10	10	1	1	Eabs	sigma	5
49.782210	4	1	1	1	1	Eabs	sigma	5
48.691287	4	1	2	1	1	Eabs	sigma	5
47.160952	4	1	3	1	1	Eabs	sigma	5
45.046082	4	1	4	1	1	Eabs	sigma	5
43.077443	4	1	5	1	1	Eabs	sigma	5
42.432178	4	1	6	1	1	Eabs	sigma	5
42.171505	4	1	7	1	1	Eabs	sigma	5
42.113420	4	1	8	1	1	Eabs	sigma	5
40.123273	4	1	9	1	1	Eabs	sigma	5
38.281278	4	1	10	1	1	Eabs	sigma	5
66.682606	4	2	1	1	1	Eabs	sigma	5
67.296269	4	2	2	1	1	Eabs	sigma	5
67.019407	4	2	3	1	1	Eabs	sigma	5
61.076395	4	2	4	1	1	Eabs	sigma	5
57.803667	4	2	5	1	1	Eabs	sigma	5
57.429127	4	2	6	1	1	Eabs	sigma	5
58.049413	4	2	7	1	1	Eabs	sigma	5
57.149258	4	2	8	1	1	Eabs	sigma	5
56.307066	4	2	9	1	1	Eabs	sigma	5
51.976339	4	2	10	1	1	Eabs	sigma	5
97.216740	4	3	1	1	1	Eabs	sigma	5
97.355448	4	3	2	1	1	Eabs	sigma	5
93.644653	4	3	3	1	1	Eabs	sigma	5
81.468659	4	3	4	1	1	Eabs	sigma	5
77.884762	4	3	5	1	1	Eabs	sigma	5
78.335547	4	3	6	1	1	Eabs	sigma	5
80.218038	4	3	7	1	1	Eabs	sigma	5
78.998784	4	3	8	1	1	Eabs	sigma	5
77.710627	4	3	9	1	1	Eabs	sigma	5
71.321389	4	3	10	1	1	Eabs	sigma	5
139.435617	4	4	1	1	1	Eabs	sigma	5
137.603750	4	4	2	1	1	Eabs	sigma	5
132.945187	4	4	3	1	1	Eabs	sigma	5
108.304900	4	4	4	1	1	Eabs	sigma	5
103.311356	4	4	5	1	1	Eabs	sigma	5
106.401133	4	4	6	1	1	Eabs	sigma	5
110.086856	4	4	7	1	1	Eabs	sigma	5
110.349912	4	4	8	1	1	Eabs	sigma	5
108.093540	4	4	9	1	1	Eabs	sigma	5
99.201985	4	4	10	1	1	Eabs	sigma	5
202.904452	4	5	1	1	1	Eabs	sigma	5
196.023321	4	5	2	1	1	Eabs	sigma	5
185.923371	4	5	3	1	1	Eabs	sigma	5
145.443647	4	5	4	1	1	Eabs	sigma	5
138.096711	4	5	5	1	1	Eabs	sigma	5
143.776679	4	5	6	1	1	Eabs	sigma	5
150.863132	4	5	7	1	1	Eabs	sigma	5
151.234319	4	5	8	1	1	Eabs	sigma	5
148.616601	4	5	9	1	1	Eabs	sigma	5
136.101157	4	5	10	1	1	Eabs	sigma	5
291.296714	4	6	1	1	1	Eabs	sigma	5
281.231485	4	6	2	1	1	Eabs	sigma	5
251.879663	4	6	3	1	1	Eabs	sigma	5
193.704139	4	6	4	1	1	Eabs	sigma	5
184.484835	4	6	5	1	1	Eabs	sigma	5
191.644746	4	6	6	1	1	Eabs	sigma	5
200.821090	4	6	7	1	1	Eabs	sigma	5
203.404731	4	6	8	1	1	Eabs	sigma	5
200.021329	4	6	9	1	1	Eabs	sigma	5
186.427193	4	6	10	1	1	Eabs	sigma	5
390.800736	4	7	1	1	1	Eabs	sigma	5
409.110682	4	7	2	1	1	Eabs	sigma	5
343.401272	4	7	3	1	1	Eabs	sigma	5
265.652661	4	7	4	1	1	Eabs	sigma	5
250.378465	4	7	5	1	1	Eabs	sigma	5
254.466114	4	7	6	1	1	Eabs	sigma	5
265.356839	4	7	7	1	1	Eabs	sigma	5
266.912157	4	7	8	1	1	Eabs	sigma	5
267.815162	4	7	9	1	1	Eabs	sigma	5
250.034590	4	7	10	1	1	Eabs	sigma	5
NaN	4	8	1	1	1	Eabs	sigma	5
551.017823	4	8	2	1	1	Eabs	sigma	5
473.810675	4	8	3	1	1	Eabs	sigma	5
376.865490	4	8	4	1	1	Eabs	sigma	5
352.898470	4	8	5	1	1	Eabs	sigma	5
347.978309	4	8	6	1	1	Eabs	sigma	5
351.965024	4	8	7	1	1	Eabs	sigma	5
349.066715	4	8	8	1	1	Eabs	sigma	5
349.770760	4	8	9	1	1	Eabs	sigma	5
339.882403	4	8	10	1	1	Eabs	sigma	5
NaN	4	9	1	1	1	Eabs	sigma	5
NaN	4	9	2	1	1	Eabs	sigma	5
637.931390	4	9	3	1	1	Eabs	sigma	5
543.967243	4	9	4	1	1	Eabs	sigma	5
508.185089	4	9	5	1	1	Eabs	sigma	5
479.807529	4	9	6	1	1	Eabs	sigma	5
