tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
402.502253	2	8	4	1	1	Eabs	sigma	3
371.300453	2	8	5	1	1	Eabs	sigma	3
353.110133	2	8	6	1	1	Eabs	sigma	3
347.236948	2	8	7	1	1	Eabs	sigma	3
343.988738	2	8	8	1	1	Eabs	sigma	3
338.657351	2	8	9	1	1	Eabs	sigma	3
303.400959	2	8	10	1	1	Eabs	sigma	3
719.388772	2	9	1	1	1	Eabs	sigma	3
721.019098	2	9	2	1	1	Eabs	sigma	3
684.780194	2	9	3	1	1	Eabs	sigma	3
617.556407	2	9	4	1	1	Eabs	sigma	3
549.829283	2	9	5	1	1	Eabs	sigma	3
511.097668	2	9	6	1	1	Eabs	sigma	3
500.649153	2	9	7	1	1	Eabs	sigma	3
505.259828	2	9	8	1	1	Eabs	sigma	3
503.881790	2	9	9	1	1	Eabs	sigma	3
449.455535	2	9	10	1	1	Eabs	sigma	3
NaN	2	10	1	1	1	Eabs	sigma	3
1179.806899	2	10	2	1	1	Eabs	sigma	3
1026.096353	2	10	3	1	1	Eabs	sigma	3
902.672872	2	10	4	1	1	Eabs	sigma	3
792.476211	2	10	5	1	1	Eabs	sigma	3
738.897480	2	10	6	1	1	Eabs	sigma	3
722.431955	2	10	7	1	1	Eabs	sigma	3
725.180946	2	10	8	1	1	Eabs	sigma	3
738.386139	2	10	9	1	1	Eabs	sigma	3
646.147084	2	10	10	1	1	Eabs	sigma	3
NaN	3	1	1	1	1	Eabs	sigma	3
NaN	3	1	2	1	1	Eabs	sigma	3
NaN	3	1	3	1	1	Eabs	sigma	3
56.144004	3	1	4	1	1	Eabs	sigma	3
49.157467	3	1	5	1	1	Eabs	sigma	3
43.629683	3	1	6	1	1	Eabs	sigma	3
45.866459	3	1	7	1	1	Eabs	sigma	3
44.817652	3	1	8	1	1	Eabs	sigma	3
41.911298	3	1	9	1	1	Eabs	sigma	3
35.761270	3	1	10	1	1	Eabs	sigma	3
NaN	3	2	1	1	1	Eabs	sigma	3
NaN	3	2	2	1	1	Eabs	sigma	3
68.019654	3	2	3	1	1	Eabs	sigma	3
68.852331	3	2	4	1	1	Eabs	sigma	3
71.316229	3	2	5	1	1	Eabs	sigma	3
67.664450	3	2	6	1	1	Eabs	sigma	3
66.334492	3	2	7	1	1	Eabs	sigma	3
63.599303	3	2	8	1	1	Eabs	sigma	3
60.779431	3	2	9	1	1	Eabs	sigma	3
54.965322	3	2	10	1	1	Eabs	sigma	3
91.647596	3	3	1	1	1	Eabs	sigma	3
97.000772	3	3	2	1	1	Eabs	sigma	3
100.038539	3	3	3	1	1	Eabs	sigma	3
92.580703	3	3	4	1	1	Eabs	sigma	3
90.822032	3	3	5	1	1	Eabs	sigma	3
84.797616	3	3	6	1	1	Eabs	sigma	3
83.352146	3	3	7	1	1	Eabs	sigma	3
81.986509	3	3	8	1	1	Eabs	sigma	3
79.518470	3	3	9	1	1	Eabs	sigma	3
74.406294	3	3	10	1	1	Eabs	sigma	3
120.720651	3	4	1	1	1	Eabs	sigma	3
127.118789	3	4	2	1	1	Eabs	sigma	3
118.139556	3	4	3	1	1	Eabs	sigma	3
122.116121	3	4	4	1	1	Eabs	sigma	3
116.692734	3	4	5	1	1	Eabs	sigma	3
110.735634	3	4	6	1	1	Eabs	sigma	3
108.006346	3	4	7	1	1	Eabs	sigma	3
104.762328	3	4	8	1	1	Eabs	sigma	3
101.000321	3	4	9	1	1	Eabs	sigma	3
97.023651	3	4	10	1	1	Eabs	sigma	3
173.275120	3	5	1	1	1	Eabs	sigma	3
169.871483	3	5	2	1	1	Eabs	sigma	3
169.210726	3	5	3	1	1	Eabs	sigma	3
164.792730	3	5	4	1	1	Eabs	sigma	3
157.413065	3	5	5	1	1	Eabs	sigma	3
152.915057	3	5	6	1	1	Eabs	sigma	3
147.140719	3	5	7	1	1	Eabs	sigma	3
144.765928	3	5	8	1	1	Eabs	sigma	3
139.360987	3	5	9	1	1	Eabs	sigma	3
130.771400	3	5	10	1	1	Eabs	sigma	3
252.466318	3	6	1	1	1	Eabs	sigma	3
245.725585	3	6	2	1	1	Eabs	sigma	3
249.298835	3	6	3	1	1	Eabs	sigma	3
240.345154	3	6	4	1	1	Eabs	sigma	3
230.564272	3	6	5	1	1	Eabs	sigma	3
220.209076	3	6	6	1	1	Eabs	sigma	3
213.413453	3	6	7	1	1	Eabs	sigma	3
209.882454	3	6	8	1	1	Eabs	sigma	3
202.559008	3	6	9	1	1	Eabs	sigma	3
187.612745	3	6	10	1	1	Eabs	sigma	3
367.298038	3	7	1	1	1	Eabs	sigma	3
367.254879	3	7	2	1	1	Eabs	sigma	3
364.569874	3	7	3	1	1	Eabs	sigma	3
351.358253	3	7	4	1	1	Eabs	sigma	3
333.687097	3	7	5	1	1	Eabs	sigma	3
318.188140	3	7	6	1	1	Eabs	sigma	3
312.636119	3	7	7	1	1	Eabs	sigma	3
306.054748	3	7	8	1	1	Eabs	sigma	3
298.061496	3	7	9	1	1	Eabs	sigma	3
273.737311	3	7	10	1	1	Eabs	sigma	3
560.572783	3	8	1	1	1	Eabs	sigma	3
559.803957	3	8	2	1	1	Eabs	sigma	3
557.984831	3	8	3	1	1	Eabs	sigma	3
520.739351	3	8	4	1	1	Eabs	sigma	3
477.915235	3	8	5	1	1	Eabs	sigma	3
459.394364	3	8	6	1	1	Eabs	sigma	3
447.010082	3	8	7	1	1	Eabs	sigma	3
444.402904	3	8	8	1	1	Eabs	sigma	3
436.450136	3	8	9	1	1	Eabs	sigma	3
399.914269	3	8	10	1	1	Eabs	sigma	3
866.099411	3	9	1	1	1	Eabs	sigma	3
903.984795	3	9	2	1	1	Eabs	sigma	3
843.263162	3	9	3	1	1	Eabs	sigma	3
763.464960	3	9	4	1	1	Eabs	sigma	3
695.526362	3	9	5	1	1	Eabs	sigma	3
648.480908	3	9	6	1	1	Eabs	sigma	3
632.903135	3	9	7	1	1	Eabs	sigma	3
635.156275	3	9	8	1	1	Eabs	sigma	3
631.914863	3	9	9	1	1	Eabs	sigma	3
575.203287	3	9	10	1	1	Eabs	sigma	3
1730.538951	3	10	1	1	1	Eabs	sigma	3
1394.660235	3	10	2	1	1	Eabs	sigma	3
1260.614266	3	10	3	1	1	Eabs	sigma	3
1119.223633	3	10	4	1	1	Eabs	sigma	3
965.408017	3	10	5	1	1	Eabs	sigma	3
901.939376	3	10	6	1	1	Eabs	sigma	3
871.238720	3	10	7	1	1	Eabs	sigma	3
874.638389	3	10	8	1	1	Eabs	sigma	3
898.974134	3	10	9	1	1	Eabs	sigma	3
806.040410	3	10	10	1	1	Eabs	sigma	3
NaN	4	1	1	1	1	Eabs	sigma	3
NaN	4	1	2	1	1	Eabs	sigma	3
NaN	4	1	3	1	1	Eabs	sigma	3
70.516378	4	1	4	1	1	Eabs	sigma	3
61.726033	4	1	5	1	1	Eabs	sigma	3
59.706081	4	1	6	1	1	Eabs	sigma	3
56.696805	4	1	7	1	1	Eabs	sigma	3
55.806915	4	1	8	1	1	Eabs	sigma	3
53.231065	4	1	9	1	1	Eabs	sigma	3
49.523464	4	1	10	1	1	Eabs	sigma	3
NaN	4	2	1	1	1	Eabs	sigma	3
90.028093	4	2	2	1	1	Eabs	sigma	3
97.792952	4	2	3	1	1	Eabs	sigma	3
96.549983	4	2	4	1	1	Eabs	sigma	3
92.680416	4	2	5	1	1	Eabs	sigma	3
87.585839	4	2	6	1	1	Eabs	sigma	3
87.726439	4	2	7	1	1	Eabs	sigma	3
82.670656	4	2	8	1	1	Eabs	sigma	3
81.239985	4	2	9	1	1	Eabs	sigma	3
71.391944	4	2	10	1	1	Eabs	sigma	3
106.958733	4	3	1	1	1	Eabs	sigma	3
131.172524	4	3	2	1	1	Eabs	sigma	3
131.355803	4	3	3	1	1	Eabs	sigma	3
124.971366	4	3	4	1	1	Eabs	sigma	3
124.100253	4	3	5	1	1	Eabs	sigma	3
121.588736	4	3	6	1	1	Eabs	sigma	3
116.471083	4	3	7	1	1	Eabs	sigma	3
112.974862	4	3	8	1	1	Eabs	sigma	3
110.694544	4	3	9	1	1	Eabs	sigma	3
102.636834	4	3	10	1	1	Eabs	sigma	3
185.151377	4	4	1	1	1	Eabs	sigma	3
165.008637	4	4	2	1	1	Eabs	sigma	3
169.755727	4	4	3	1	1	Eabs	sigma	3
159.883887	4	4	4	1	1	Eabs	sigma	3
160.103152	4	4	5	1	1	Eabs	sigma	3
153.097305	4	4	6	1	1	Eabs	sigma	3
149.335032	4	4	7	1	1	Eabs	sigma	3
147.521784	4	4	8	1	1	Eabs	sigma	3
143.144005	4	4	9	1	1	Eabs	sigma	3
136.204450	4	4	10	1	1	Eabs	sigma	3
232.099584	4	5	1	1	1	Eabs	sigma	3
236.675067	4	5	2	1	1	Eabs	sigma	3
226.556487	4	5	3	1	1	Eabs	sigma	3
220.062809	4	5	4	1	1	Eabs	sigma	3
215.059588	4	5	5	1	1	Eabs	sigma	3
208.026583	4	5	6	1	1	Eabs	sigma	3
201.372796	4	5	7	1	1	Eabs	sigma	3
196.678400	4	5	8	1	1	Eabs	sigma	3
190.188013	4	5	9	1	1	Eabs	sigma	3
180.738556	4	5	10	1	1	Eabs	sigma	3
325.564440	4	6	1	1	1	Eabs	sigma	3
320.019150	4	6	2	1	1	Eabs	sigma	3
319.147875	4	6	3	1	1	Eabs	sigma	3
317.816140	4	6	4	1	1	Eabs	sigma	3
306.922966	4	6	5	1	1	Eabs	sigma	3
294.054601	4	6	6	1	1	Eabs	sigma	3
286.428740	4	6	7	1	1	Eabs	sigma	3
281.321900	4	6	8	1	1	Eabs	sigma	3
271.344706	4	6	9	1	1	Eabs	sigma	3
253.194086	4	6	10	1	1	Eabs	sigma	3
455.021688	4	7	1	1	1	Eabs	sigma	3
484.326678	4	7	2	1	1	Eabs	sigma	3
471.153023	4	7	3	1	1	Eabs	sigma	3
459.340280	4	7	4	1	1	Eabs	sigma	3
435.874659	4	7	5	1	1	Eabs	sigma	3
420.272036	4	7	6	1	1	Eabs	sigma	3
413.772848	4	7	7	1	1	Eabs	sigma	3
404.874642	4	7	8	1	1	Eabs	sigma	3
394.673960	4	7	9	1	1	Eabs	sigma	3
365.670098	4	7	10	1	1	Eabs	sigma	3
670.153429	4	8	1	1	1	Eabs	sigma	3
703.102210	4	8	2	1	1	Eabs	sigma	3
689.690636	4	8	3	1	1	Eabs	sigma	3
657.855234	4	8	4	1	1	Eabs	sigma	3
622.464051	4	8	5	1	1	Eabs	sigma	3
594.001898	4	8	6	1	1	Eabs	sigma	3
579.802555	4	8	7	1	1	Eabs	sigma	3
577.965574	4	8	8	1	1	Eabs	sigma	3
565.726346	4	8	9	1	1	Eabs	sigma	3
525.905274	4	8	10	1	1	Eabs	sigma	3
1061.448561	4	9	1	1	1	Eabs	sigma	3
1088.495373	4	9	2	1	1	Eabs	sigma	3
1012.686780	4	9	3	1	1	Eabs	sigma	3
949.918713	4	9	4	1	1	Eabs	sigma	3
858.289384	4	9	5	1	1	Eabs	sigma	3
816.407015	4	9	6	1	1	Eabs	sigma	3
795.750018	4	9	7	1	1	Eabs	sigma	3
792.811768	4	9	8	1	1	Eabs	sigma	3
790.507697	4	9	9	1	1	Eabs	sigma	3
737.579758	4	9	10	1	1	Eabs	sigma	3
1715.001975	4	10	1	1	1	Eabs	sigma	3
1634.067736	4	10	2	1	1	Eabs	sigma	3
1533.453888	4	10	3	1	1	Eabs	sigma	3
1308.923996	4	10	4	1	1	Eabs	sigma	3
1163.344418	4	10	5	1	1	Eabs	sigma	3
1086.694955	4	10	6	1	1	Eabs	sigma	3
1059.913732	4	10	7	1	1	Eabs	sigma	3
1054.331431	4	10	8	1	1	Eabs	sigma	3
1073.270606	4	10	9	1	1	Eabs	sigma	3
1006.102510	4	10	10	1	1	Eabs	sigma	3
NaN	5	1	1	1	1	Eabs	sigma	3
97.006182	5	1	2	1	1	Eabs	sigma	3
77.687262	5	1	3	1	1	Eabs	sigma	3
80.861626	5	1	4	1	1	Eabs	sigma	3
75.206079	5	1	5	1	1	Eabs	sigma	3
72.410059	5	1	6	1	1	Eabs	sigma	3
75.514795	5	1	7	1	1	Eabs	sigma	3
74.765203	5	1	8	1	1	Eabs	sigma	3
67.870191	5	1	9	1	1	Eabs	sigma	3
62.488159	5	1	10	1	1	Eabs	sigma	3
102.885916	5	2	1	1	1	Eabs	sigma	3
116.684065	5	2	2	1	1	Eabs	sigma	3
107.307716	5	2	3	1	1	Eabs	sigma	3
113.707102	5	2	4	1	1	Eabs	sigma	3
113.274928	5	2	5	1	1	Eabs	sigma	3
115.818510	5	2	6	1	1	Eabs	sigma	3
112.168264	5	2	7	1	1	Eabs	sigma	3
109.228994	5	2	8	1	1	Eabs	sigma	3
106.966601	5	2	9	1	1	Eabs	sigma	3
99.890155	5	2	10	1	1	Eabs	sigma	3
158.130528	5	3	1	1	1	Eabs	sigma	3
151.251529	5	3	2	1	1	Eabs	sigma	3
166.725191	5	3	3	1	1	Eabs	sigma	3
163.895695	5	3	4	1	1	Eabs	sigma	3
163.762464	5	3	5	1	1	Eabs	sigma	3
160.656485	5	3	6	1	1	Eabs	sigma	3
155.958964	5	3	7	1	1	Eabs	sigma	3
156.558908	5	3	8	1	1	Eabs	sigma	3
150.089482	5	3	9	1	1	Eabs	sigma	3
138.723874	5	3	10	1	1	Eabs	sigma	3
219.645960	5	4	1	1	1	Eabs	sigma	3
228.530102	5	4	2	1	1	Eabs	sigma	3
217.723825	5	4	3	1	1	Eabs	sigma	3
222.536306	5	4	4	1	1	Eabs	sigma	3
219.074481	5	4	5	1	1	Eabs	sigma	3
211.871911	5	4	6	1	1	Eabs	sigma	3
207.516030	5	4	7	1	1	Eabs	sigma	3
202.622156	5	4	8	1	1	Eabs	sigma	3
198.181547	5	4	9	1	1	Eabs	sigma	3
189.367119	5	4	10	1	1	Eabs	sigma	3
314.115469	5	5	1	1	1	Eabs	sigma	3
301.986486	5	5	2	1	1	Eabs	sigma	3
304.551812	5	5	3	1	1	Eabs	sigma	3
300.747984	5	5	4	1	1	Eabs	sigma	3
292.483273	5	5	5	1	1	Eabs	sigma	3
280.535692	5	5	6	1	1	Eabs	sigma	3
272.721702	5	5	7	1	1	Eabs	sigma	3
268.097289	5	5	8	1	1	Eabs	sigma	3
260.807960	5	5	9	1	1	Eabs	sigma	3
247.072444	5	5	10	1	1	Eabs	sigma	3
437.281352	5	6	1	1	1	Eabs	sigma	3
428.372656	5	6	2	1	1	Eabs	sigma	3
418.002443	5	6	3	1	1	Eabs	sigma	3
418.628149	5	6	4	1	1	Eabs	sigma	3
404.234681	5	6	5	1	1	Eabs	sigma	3
391.595068	5	6	6	1	1	Eabs	sigma	3
383.466986	5	6	7	1	1	Eabs	sigma	3
375.024910	5	6	8	1	1	Eabs	sigma	3
364.790940	5	6	9	1	1	Eabs	sigma	3
340.969907	5	6	10	1	1	Eabs	sigma	3
603.070672	5	7	1	1	1	Eabs	sigma	3
603.861054	5	7	2	1	1	Eabs	sigma	3
608.397634	5	7	3	1	1	Eabs	sigma	3
592.582430	5	7	4	1	1	Eabs	sigma	3
573.170317	5	7	5	1	1	Eabs	sigma	3
557.893060	5	7	6	1	1	Eabs	sigma	3
541.485725	5	7	7	1	1	Eabs	sigma	3
534.998659	5	7	8	1	1	Eabs	sigma	3
521.370039	5	7	9	1	1	Eabs	sigma	3
488.177979	5	7	10	1	1	Eabs	sigma	3
849.433547	5	8	1	1	1	Eabs	sigma	3
867.038841	5	8	2	1	1	Eabs	sigma	3
847.468798	5	8	3	1	1	Eabs	sigma	3
828.530722	5	8	4	1	1	Eabs	sigma	3
791.747935	5	8	5	1	1	Eabs	sigma	3
761.647746	5	8	6	1	1	Eabs	sigma	3
746.938709	5	8	7	1	1	Eabs	sigma	3
741.027745	5	8	8	1	1	Eabs	sigma	3
728.265161	5	8	9	1	1	Eabs	sigma	3
688.697322	5	8	10	1	1	Eabs	sigma	3
1240.135480	5	9	1	1	1	Eabs	sigma	3
1241.857773	5	9	2	1	1	Eabs	sigma	3
1233.199560	5	9	3	1	1	Eabs	sigma	3
1136.399357	5	9	4	1	1	Eabs	sigma	3
1053.453744	5	9	5	1	1	Eabs	sigma	3
1009.039285	5	9	6	1	1	Eabs	sigma	3
988.200719	5	9	7	1	1	Eabs	sigma	3
985.748317	5	9	8	1	1	Eabs	sigma	3
975.727349	5	9	9	1	1	Eabs	sigma	3
933.681299	5	9	10	1	1	Eabs	sigma	3
1851.763268	5	10	1	1	1	Eabs	sigma	3
1936.019706	5	10	2	1	1	Eabs	sigma	3
1723.651837	5	10	3	1	1	Eabs	sigma	3
1516.184294	5	10	4	1	1	Eabs	sigma	3
1361.668195	5	10	5	1	1	Eabs	sigma	3
1289.204424	5	10	6	1	1	Eabs	sigma	3
1251.090738	5	10	7	1	1	Eabs	sigma	3
1235.303172	5	10	8	1	1	Eabs	sigma	3
1251.526889	5	10	9	1	1	Eabs	sigma	3
1229.928500	5	10	10	1	1	Eabs	sigma	3
NaN	6	1	1	1	1	Eabs	sigma	3
110.414913	6	1	2	1	1	Eabs	sigma	3
109.931251	6	1	3	1	1	Eabs	sigma	3
119.594395	6	1	4	1	1	Eabs	sigma	3
109.787111	6	1	5	1	1	Eabs	sigma	3
105.754156	6	1	6	1	1	Eabs	sigma	3
105.762502	6	1	7	1	1	Eabs	sigma	3
104.369770	6	1	8	1	1	Eabs	sigma	3
102.700225	6	1	9	1	1	Eabs	sigma	3
90.461349	6	1	10	1	1	Eabs	sigma	3
139.547903	6	2	1	1	1	Eabs	sigma	3
139.371658	6	2	2	1	1	Eabs	sigma	3
155.246164	6	2	3	1	1	Eabs	sigma	3
153.355617	6	2	4	1	1	Eabs	sigma	3
158.707831	6	2	5	1	1	Eabs	sigma	3
154.025082	6	2	6	1	1	Eabs	sigma	3
152.680292	6	2	7	1	1	Eabs	sigma	3
151.211773	6	2	8	1	1	Eabs	sigma	3
143.618730	6	2	9	1	1	Eabs	sigma	3
136.091181	6	2	10	1	1	Eabs	sigma	3
201.865543	6	3	1	1	1	Eabs	sigma	3
211.513147	6	3	2	1	1	Eabs	sigma	3
215.873194	6	3	3	1	1	Eabs	sigma	3
224.801640	6	3	4	1	1	Eabs	sigma	3
222.167556	6	3	5	1	1	Eabs	sigma	3
215.235750	6	3	6	1	1	Eabs	sigma	3
212.375180	6	3	7	1	1	Eabs	sigma	3
210.627198	6	3	8	1	1	Eabs	sigma	3
202.764265	6	3	9	1	1	Eabs	sigma	3
192.324206	6	3	10	1	1	Eabs	sigma	3
293.407320	6	4	1	1	1	Eabs	sigma	3
293.671525	6	4	2	1	1	Eabs	sigma	3
305.262053	6	4	3	1	1	Eabs	sigma	3
303.891108	6	4	4	1	1	Eabs	sigma	3
