tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.000402	6	4	4	1	1	tMatch	sigma	5
0.000615	6	4	5	1	1	tMatch	sigma	5
0.000853	6	4	6	1	1	tMatch	sigma	5
0.001105	6	4	7	1	1	tMatch	sigma	5
0.001372	6	4	8	1	1	tMatch	sigma	5
0.001645	6	4	9	1	1	tMatch	sigma	5
0.001959	6	4	10	1	1	tMatch	sigma	5
0.000455	6	5	1	1	1	tMatch	sigma	5
0.000527	6	5	2	1	1	tMatch	sigma	5
0.000462	6	5	3	1	1	tMatch	sigma	5
0.000557	6	5	4	1	1	tMatch	sigma	5
0.000907	6	5	5	1	1	tMatch	sigma	5
0.001288	6	5	6	1	1	tMatch	sigma	5
0.001681	6	5	7	1	1	tMatch	sigma	5
0.002090	6	5	8	1	1	tMatch	sigma	5
0.002496	6	5	9	1	1	tMatch	sigma	5
0.002932	6	5	10	1	1	tMatch	sigma	5
0.000650	6	6	1	1	1	tMatch	sigma	5
0.000706	6	6	2	1	1	tMatch	sigma	5
0.000556	6	6	3	1	1	tMatch	sigma	5
0.000773	6	6	4	1	1	tMatch	sigma	5
0.001337	6	6	5	1	1	tMatch	sigma	5
0.001942	6	6	6	1	1	tMatch	sigma	5
0.002561	6	6	7	1	1	tMatch	sigma	5
0.003188	6	6	8	1	1	tMatch	sigma	5
0.003785	6	6	9	1	1	tMatch	sigma	5
0.004381	6	6	10	1	1	tMatch	sigma	5
0.000917	6	7	1	1	1	tMatch	sigma	5
0.000940	6	7	2	1	1	tMatch	sigma	5
0.000619	6	7	3	1	1	tMatch	sigma	5
0.001090	6	7	4	1	1	tMatch	sigma	5
0.001975	6	7	5	1	1	tMatch	sigma	5
0.002920	6	7	6	1	1	tMatch	sigma	5
0.003888	6	7	7	1	1	tMatch	sigma	5
0.004838	6	7	8	1	1	tMatch	sigma	5
0.005704	6	7	9	1	1	tMatch	sigma	5
0.006511	6	7	10	1	1	tMatch	sigma	5
NaN	6	8	1	1	1	tMatch	sigma	5
0.001260	6	8	2	1	1	tMatch	sigma	5
0.000711	6	8	3	1	1	tMatch	sigma	5
0.001557	6	8	4	1	1	tMatch	sigma	5
0.002900	6	8	5	1	1	tMatch	sigma	5
0.004348	6	8	6	1	1	tMatch	sigma	5
0.005842	6	8	7	1	1	tMatch	sigma	5
0.007247	6	8	8	1	1	tMatch	sigma	5
0.008438	6	8	9	1	1	tMatch	sigma	5
0.009553	6	8	10	1	1	tMatch	sigma	5
NaN	6	9	1	1	1	tMatch	sigma	5
NaN	6	9	2	1	1	tMatch	sigma	5
0.000944	6	9	3	1	1	tMatch	sigma	5
0.002208	6	9	4	1	1	tMatch	sigma	5
0.004193	6	9	5	1	1	tMatch	sigma	5
0.006381	6	9	6	1	1	tMatch	sigma	5
0.008569	6	9	7	1	1	tMatch	sigma	5
0.010440	6	9	8	1	1	tMatch	sigma	5
0.012111	6	9	9	1	1	tMatch	sigma	5
0.013656	6	9	10	1	1	tMatch	sigma	5
NaN	6	10	1	1	1	tMatch	sigma	5
NaN	6	10	2	1	1	tMatch	sigma	5
NaN	6	10	3	1	1	tMatch	sigma	5
0.002972	6	10	4	1	1	tMatch	sigma	5
0.006021	6	10	5	1	1	tMatch	sigma	5
0.009204	6	10	6	1	1	tMatch	sigma	5
0.011841	6	10	7	1	1	tMatch	sigma	5
0.014282	6	10	8	1	1	tMatch	sigma	5
0.016615	6	10	9	1	1	tMatch	sigma	5
0.018499	6	10	10	1	1	tMatch	sigma	5
0.000142	7	1	1	1	1	tMatch	sigma	5
0.000171	7	1	2	1	1	tMatch	sigma	5
0.000182	7	1	3	1	1	tMatch	sigma	5
0.000205	7	1	4	1	1	tMatch	sigma	5
0.000278	7	1	5	1	1	tMatch	sigma	5
0.000359	7	1	6	1	1	tMatch	sigma	5
0.000450	7	1	7	1	1	tMatch	sigma	5
0.000555	7	1	8	1	1	tMatch	sigma	5
0.000670	7	1	9	1	1	tMatch	sigma	5
0.000817	7	1	10	1	1	tMatch	sigma	5
0.000212	7	2	1	1	1	tMatch	sigma	5
0.000251	7	2	2	1	1	tMatch	sigma	5
0.000263	7	2	3	1	1	tMatch	sigma	5
0.000292	7	2	4	1	1	tMatch	sigma	5
0.000403	7	2	5	1	1	tMatch	sigma	5
0.000531	7	2	6	1	1	tMatch	sigma	5
0.000672	7	2	7	1	1	tMatch	sigma	5
0.000832	7	2	8	1	1	tMatch	sigma	5
0.001002	7	2	9	1	1	tMatch	sigma	5
0.001220	7	2	10	1	1	tMatch	sigma	5
0.000314	7	3	1	1	1	tMatch	sigma	5
0.000364	7	3	2	1	1	tMatch	sigma	5
0.000365	7	3	3	1	1	tMatch	sigma	5
0.000409	7	3	4	1	1	tMatch	sigma	5
0.000588	7	3	5	1	1	tMatch	sigma	5
0.000796	7	3	6	1	1	tMatch	sigma	5
0.001019	7	3	7	1	1	tMatch	sigma	5
0.001267	7	3	8	1	1	tMatch	sigma	5
0.001525	7	3	9	1	1	tMatch	sigma	5
0.001830	7	3	10	1	1	tMatch	sigma	5
0.000453	7	4	1	1	1	tMatch	sigma	5
0.000509	7	4	2	1	1	tMatch	sigma	5
0.000488	7	4	3	1	1	tMatch	sigma	5
0.000561	7	4	4	1	1	tMatch	sigma	5
0.000862	7	4	5	1	1	tMatch	sigma	5
0.001200	7	4	6	1	1	tMatch	sigma	5
0.001559	7	4	7	1	1	tMatch	sigma	5
0.001937	7	4	8	1	1	tMatch	sigma	5
0.002316	7	4	9	1	1	tMatch	sigma	5
0.002750	7	4	10	1	1	tMatch	sigma	5
0.000645	7	5	1	1	1	tMatch	sigma	5
0.000725	7	5	2	1	1	tMatch	sigma	5
0.000614	7	5	3	1	1	tMatch	sigma	5
0.000770	7	5	4	1	1	tMatch	sigma	5
0.001270	7	5	5	1	1	tMatch	sigma	5
0.001818	7	5	6	1	1	tMatch	sigma	5
0.002378	7	5	7	1	1	tMatch	sigma	5
0.002955	7	5	8	1	1	tMatch	sigma	5
0.003518	7	5	9	1	1	tMatch	sigma	5
0.004118	7	5	10	1	1	tMatch	sigma	5
0.000896	7	6	1	1	1	tMatch	sigma	5
0.000982	7	6	2	1	1	tMatch	sigma	5
0.000710	7	6	3	1	1	tMatch	sigma	5
0.001066	7	6	4	1	1	tMatch	sigma	5
0.001880	7	6	5	1	1	tMatch	sigma	5
0.002735	7	6	6	1	1	tMatch	sigma	5
0.003615	7	6	7	1	1	tMatch	sigma	5
0.004494	7	6	8	1	1	tMatch	sigma	5
0.005327	7	6	9	1	1	tMatch	sigma	5
0.006140	7	6	10	1	1	tMatch	sigma	5
0.001159	7	7	1	1	1	tMatch	sigma	5
0.001268	7	7	2	1	1	tMatch	sigma	5
0.000771	7	7	3	1	1	tMatch	sigma	5
0.001498	7	7	4	1	1	tMatch	sigma	5
0.002777	7	7	5	1	1	tMatch	sigma	5
0.004105	7	7	6	1	1	tMatch	sigma	5
0.005467	7	7	7	1	1	tMatch	sigma	5
0.006809	7	7	8	1	1	tMatch	sigma	5
0.008009	7	7	9	1	1	tMatch	sigma	5
0.009130	7	7	10	1	1	tMatch	sigma	5
NaN	7	8	1	1	1	tMatch	sigma	5
NaN	7	8	2	1	1	tMatch	sigma	5
0.000895	7	8	3	1	1	tMatch	sigma	5
0.002153	7	8	4	1	1	tMatch	sigma	5
0.004090	7	8	5	1	1	tMatch	sigma	5
0.006112	7	8	6	1	1	tMatch	sigma	5
0.008196	7	8	7	1	1	tMatch	sigma	5
0.010146	7	8	8	1	1	tMatch	sigma	5
0.011826	7	8	9	1	1	tMatch	sigma	5
0.013390	7	8	10	1	1	tMatch	sigma	5
NaN	7	9	1	1	1	tMatch	sigma	5
NaN	7	9	2	1	1	tMatch	sigma	5
0.001151	7	9	3	1	1	tMatch	sigma	5
0.003019	7	9	4	1	1	tMatch	sigma	5
0.005862	7	9	5	1	1	tMatch	sigma	5
0.008958	7	9	6	1	1	tMatch	sigma	5
0.011954	7	9	7	1	1	tMatch	sigma	5
0.014500	7	9	8	1	1	tMatch	sigma	5
0.016834	7	9	9	1	1	tMatch	sigma	5
0.018981	7	9	10	1	1	tMatch	sigma	5
NaN	7	10	1	1	1	tMatch	sigma	5
NaN	7	10	2	1	1	tMatch	sigma	5
NaN	7	10	3	1	1	tMatch	sigma	5
0.004037	7	10	4	1	1	tMatch	sigma	5
0.008282	7	10	5	1	1	tMatch	sigma	5
0.012630	7	10	6	1	1	tMatch	sigma	5
0.016324	7	10	7	1	1	tMatch	sigma	5
0.019549	7	10	8	1	1	tMatch	sigma	5
0.022121	7	10	9	1	1	tMatch	sigma	5
0.025212	7	10	10	1	1	tMatch	sigma	5
0.000200	8	1	1	1	1	tMatch	sigma	5
0.000238	8	1	2	1	1	tMatch	sigma	5
0.000253	8	1	3	1	1	tMatch	sigma	5
0.000282	8	1	4	1	1	tMatch	sigma	5
0.000389	8	1	5	1	1	tMatch	sigma	5
0.000508	8	1	6	1	1	tMatch	sigma	5
0.000636	8	1	7	1	1	tMatch	sigma	5
0.000783	8	1	8	1	1	tMatch	sigma	5
0.000941	8	1	9	1	1	tMatch	sigma	5
0.001148	8	1	10	1	1	tMatch	sigma	5
0.000296	8	2	1	1	1	tMatch	sigma	5
0.000344	8	2	2	1	1	tMatch	sigma	5
0.000362	8	2	3	1	1	tMatch	sigma	5
0.000404	8	2	4	1	1	tMatch	sigma	5
0.000566	8	2	5	1	1	tMatch	sigma	5
0.000748	8	2	6	1	1	tMatch	sigma	5
0.000947	8	2	7	1	1	tMatch	sigma	5
0.001174	8	2	8	1	1	tMatch	sigma	5
0.001413	8	2	9	1	1	tMatch	sigma	5
0.001712	8	2	10	1	1	tMatch	sigma	5
0.000431	8	3	1	1	1	tMatch	sigma	5
0.000496	8	3	2	1	1	tMatch	sigma	5
0.000501	8	3	3	1	1	tMatch	sigma	5
0.000564	8	3	4	1	1	tMatch	sigma	5
0.000825	8	3	5	1	1	tMatch	sigma	5
0.001120	8	3	6	1	1	tMatch	sigma	5
0.001439	8	3	7	1	1	tMatch	sigma	5
0.001785	8	3	8	1	1	tMatch	sigma	5
0.002147	8	3	9	1	1	tMatch	sigma	5
0.002572	8	3	10	1	1	tMatch	sigma	5
0.000609	8	4	1	1	1	tMatch	sigma	5
0.000703	8	4	2	1	1	tMatch	sigma	5
0.000656	8	4	3	1	1	tMatch	sigma	5
0.000770	8	4	4	1	1	tMatch	sigma	5
0.001205	8	4	5	1	1	tMatch	sigma	5
0.001693	8	4	6	1	1	tMatch	sigma	5
0.002204	8	4	7	1	1	tMatch	sigma	5
0.002739	8	4	8	1	1	tMatch	sigma	5
0.003274	8	4	9	1	1	tMatch	sigma	5
0.003861	8	4	10	1	1	tMatch	sigma	5
0.000867	8	5	1	1	1	tMatch	sigma	5
0.000995	8	5	2	1	1	tMatch	sigma	5
0.000792	8	5	3	1	1	tMatch	sigma	5
0.001052	8	5	4	1	1	tMatch	sigma	5
0.001777	8	5	5	1	1	tMatch	sigma	5
0.002567	8	5	6	1	1	tMatch	sigma	5
0.003371	8	5	7	1	1	tMatch	sigma	5
0.004185	8	5	8	1	1	tMatch	sigma	5
0.004963	8	5	9	1	1	tMatch	sigma	5
0.005773	8	5	10	1	1	tMatch	sigma	5
0.001223	8	6	1	1	1	tMatch	sigma	5
0.001310	8	6	2	1	1	tMatch	sigma	5
0.000891	8	6	3	1	1	tMatch	sigma	5
0.001456	8	6	4	1	1	tMatch	sigma	5
0.002638	8	6	5	1	1	tMatch	sigma	5
0.003867	8	6	6	1	1	tMatch	sigma	5
0.005110	8	6	7	1	1	tMatch	sigma	5
0.006346	8	6	8	1	1	tMatch	sigma	5
0.007483	8	6	9	1	1	tMatch	sigma	5
0.008593	8	6	10	1	1	tMatch	sigma	5
NaN	8	7	1	1	1	tMatch	sigma	5
0.001630	8	7	2	1	1	tMatch	sigma	5
0.000935	8	7	3	1	1	tMatch	sigma	5
0.002070	8	7	4	1	1	tMatch	sigma	5
0.003911	8	7	5	1	1	tMatch	sigma	5
0.005803	8	7	6	1	1	tMatch	sigma	5
0.007704	8	7	7	1	1	tMatch	sigma	5
0.009566	8	7	8	1	1	tMatch	sigma	5
0.011231	8	7	9	1	1	tMatch	sigma	5
0.012744	8	7	10	1	1	tMatch	sigma	5
NaN	8	8	1	1	1	tMatch	sigma	5
NaN	8	8	2	1	1	tMatch	sigma	5
0.001110	8	8	3	1	1	tMatch	sigma	5
0.003004	8	8	4	1	1	tMatch	sigma	5
0.005758	8	8	5	1	1	tMatch	sigma	5
0.008623	8	8	6	1	1	tMatch	sigma	5
0.011510	8	8	7	1	1	tMatch	sigma	5
0.014171	8	8	8	1	1	tMatch	sigma	5
0.016511	8	8	9	1	1	tMatch	sigma	5
0.018606	8	8	10	1	1	tMatch	sigma	5
NaN	8	9	1	1	1	tMatch	sigma	5
NaN	8	9	2	1	1	tMatch	sigma	5
0.001427	8	9	3	1	1	tMatch	sigma	5
0.004126	8	9	4	1	1	tMatch	sigma	5
0.008200	8	9	5	1	1	tMatch	sigma	5
0.012459	8	9	6	1	1	tMatch	sigma	5
0.016350	8	9	7	1	1	tMatch	sigma	5
0.019831	8	9	8	1	1	tMatch	sigma	5
0.022829	8	9	9	1	1	tMatch	sigma	5
0.025763	8	9	10	1	1	tMatch	sigma	5
NaN	8	10	1	1	1	tMatch	sigma	5
NaN	8	10	2	1	1	tMatch	sigma	5
NaN	8	10	3	1	1	tMatch	sigma	5
NaN	8	10	4	1	1	tMatch	sigma	5
NaN	8	10	5	1	1	tMatch	sigma	5
NaN	8	10	6	1	1	tMatch	sigma	5
NaN	8	10	7	1	1	tMatch	sigma	5
NaN	8	10	8	1	1	tMatch	sigma	5
NaN	8	10	9	1	1	tMatch	sigma	5
NaN	8	10	10	1	1	tMatch	sigma	5
0.000287	9	1	1	1	1	tMatch	sigma	5
0.000332	9	1	2	1	1	tMatch	sigma	5
0.000352	9	1	3	1	1	tMatch	sigma	5
0.000394	9	1	4	1	1	tMatch	sigma	5
0.000546	9	1	5	1	1	tMatch	sigma	5
0.000714	9	1	6	1	1	tMatch	sigma	5
0.000894	9	1	7	1	1	tMatch	sigma	5
0.001103	9	1	8	1	1	tMatch	sigma	5
0.001326	9	1	9	1	1	tMatch	sigma	5
0.001615	9	1	10	1	1	tMatch	sigma	5
0.000419	9	2	1	1	1	tMatch	sigma	5
0.000480	9	2	2	1	1	tMatch	sigma	5
0.000498	9	2	3	1	1	tMatch	sigma	5
0.000559	9	2	4	1	1	tMatch	sigma	5
0.000792	9	2	5	1	1	tMatch	sigma	5
0.001055	9	2	6	1	1	tMatch	sigma	5
0.001340	9	2	7	1	1	tMatch	sigma	5
0.001659	9	2	8	1	1	tMatch	sigma	5
0.001994	9	2	9	1	1	tMatch	sigma	5
0.002407	9	2	10	1	1	tMatch	sigma	5
0.000596	9	3	1	1	1	tMatch	sigma	5
0.000691	9	3	2	1	1	tMatch	sigma	5
0.000671	9	3	3	1	1	tMatch	sigma	5
0.000769	9	3	4	1	1	tMatch	sigma	5
0.001152	9	3	5	1	1	tMatch	sigma	5
0.001581	9	3	6	1	1	tMatch	sigma	5
0.002039	9	3	7	1	1	tMatch	sigma	5
0.002528	9	3	8	1	1	tMatch	sigma	5
0.003026	9	3	9	1	1	tMatch	sigma	5
0.003600	9	3	10	1	1	tMatch	sigma	5
0.000849	9	4	1	1	1	tMatch	sigma	5
0.000961	9	4	2	1	1	tMatch	sigma	5
0.000840	9	4	3	1	1	tMatch	sigma	5
0.001044	9	4	4	1	1	tMatch	sigma	5
0.001682	9	4	5	1	1	tMatch	sigma	5
0.002388	9	4	6	1	1	tMatch	sigma	5
0.003113	9	4	7	1	1	tMatch	sigma	5
0.003867	9	4	8	1	1	tMatch	sigma	5
0.004602	9	4	9	1	1	tMatch	sigma	5
0.005386	9	4	10	1	1	tMatch	sigma	5
0.001215	9	5	1	1	1	tMatch	sigma	5
0.001308	9	5	2	1	1	tMatch	sigma	5
0.000979	9	5	3	1	1	tMatch	sigma	5
0.001426	9	5	4	1	1	tMatch	sigma	5
0.002486	9	5	5	1	1	tMatch	sigma	5
0.003608	9	5	6	1	1	tMatch	sigma	5
0.004750	9	5	7	1	1	tMatch	sigma	5
0.005889	9	5	8	1	1	tMatch	sigma	5
0.006953	9	5	9	1	1	tMatch	sigma	5
0.008022	9	5	10	1	1	tMatch	sigma	5
0.001600	9	6	1	1	1	tMatch	sigma	5
0.001714	9	6	2	1	1	tMatch	sigma	5
0.001035	9	6	3	1	1	tMatch	sigma	5
0.001993	9	6	4	1	1	tMatch	sigma	5
0.003695	9	6	5	1	1	tMatch	sigma	5
0.005445	9	6	6	1	1	tMatch	sigma	5
0.007193	9	6	7	1	1	tMatch	sigma	5
0.008903	9	6	8	1	1	tMatch	sigma	5
0.010446	9	6	9	1	1	tMatch	sigma	5
0.011939	9	6	10	1	1	tMatch	sigma	5
NaN	9	7	1	1	1	tMatch	sigma	5
NaN	9	7	2	1	1	tMatch	sigma	5
0.001099	9	7	3	1	1	tMatch	sigma	5
0.002863	9	7	4	1	1	tMatch	sigma	5
0.005495	9	7	5	1	1	tMatch	sigma	5
0.008177	9	7	6	1	1	tMatch	sigma	5
0.010843	9	7	7	1	1	tMatch	sigma	5
0.013391	9	7	8	1	1	tMatch	sigma	5
0.015637	9	7	9	1	1	tMatch	sigma	5
0.017703	9	7	10	1	1	tMatch	sigma	5
NaN	9	8	1	1	1	tMatch	sigma	5
NaN	9	8	2	1	1	tMatch	sigma	5
0.001383	9	8	3	1	1	tMatch	sigma	5
0.004117	9	8	4	1	1	tMatch	sigma	5
0.008078	9	8	5	1	1	tMatch	sigma	5
0.012076	9	8	6	1	1	tMatch	sigma	5
0.015943	9	8	7	1	1	tMatch	sigma	5
0.019428	9	8	8	1	1	tMatch	sigma	5
0.022514	9	8	9	1	1	tMatch	sigma	5
0.025430	9	8	10	1	1	tMatch	sigma	5
NaN	9	9	1	1	1	tMatch	sigma	5
NaN	9	9	2	1	1	tMatch	sigma	5
0.001805	9	9	3	1	1	tMatch	sigma	5
0.005666	9	9	4	1	1	tMatch	sigma	5
0.011502	9	9	5	1	1	tMatch	sigma	5
0.016923	9	9	6	1	1	tMatch	sigma	5
0.021749	9	9	7	1	1	tMatch	sigma	5
0.026086	9	9	8	1	1	tMatch	sigma	5
0.029855	9	9	9	1	1	tMatch	sigma	5
0.033310	9	9	10	1	1	tMatch	sigma	5
NaN	9	10	1	1	1	tMatch	sigma	5
NaN	9	10	2	1	1	tMatch	sigma	5
NaN	9	10	3	1	1	tMatch	sigma	5
NaN	9	10	4	1	1	tMatch	sigma	5
NaN	9	10	5	1	1	tMatch	sigma	5
NaN	9	10	6	1	1	tMatch	sigma	5
NaN	9	10	7	1	1	tMatch	sigma	5
NaN	9	10	8	1	1	tMatch	sigma	5
NaN	9	10	9	1	1	tMatch	sigma	5
NaN	9	10	10	1	1	tMatch	sigma	5
0.000396	10	1	1	1	1	tMatch	sigma	5
0.000459	10	1	2	1	1	tMatch	sigma	5
0.000439	10	1	3	1	1	tMatch	sigma	5
0.000523	10	1	4	1	1	tMatch	sigma	5
0.000776	10	1	5	1	1	tMatch	sigma	5
0.001028	10	1	6	1	1	tMatch	sigma	5
0.001294	10	1	7	1	1	tMatch	sigma	5
0.001585	10	1	8	1	1	tMatch	sigma	5
0.001886	10	1	9	1	1	tMatch	sigma	5
0.002257	10	1	10	1	1	tMatch	sigma	5
0.000570	10	2	1	1	1	tMatch	sigma	5
0.000663	10	2	2	1	1	tMatch	sigma	5
0.000632	10	2	3	1	1	tMatch	sigma	5
0.000738	10	2	4	1	1	tMatch	sigma	5
0.001114	10	2	5	1	1	tMatch	sigma	5
0.001509	10	2	6	1	1	tMatch	sigma	5
0.001921	10	2	7	1	1	tMatch	sigma	5
0.002358	10	2	8	1	1	tMatch	sigma	5
0.002809	10	2	9	1	1	tMatch	sigma	5
0.003337	10	2	10	1	1	tMatch	sigma	5
0.000826	10	3	1	1	1	tMatch	sigma	5
0.000928	10	3	2	1	1	tMatch	sigma	5
0.000834	10	3	3	1	1	tMatch	sigma	5
0.001022	10	3	4	1	1	tMatch	sigma	5
0.001613	10	3	5	1	1	tMatch	sigma	5
0.002244	10	3	6	1	1	tMatch	sigma	5
0.002881	10	3	7	1	1	tMatch	sigma	5
0.003543	10	3	8	1	1	tMatch	sigma	5
0.004209	10	3	9	1	1	tMatch	sigma	5
0.004945	10	3	10	1	1	tMatch	sigma	5
0.001180	10	4	1	1	1	tMatch	sigma	5
0.001329	10	4	2	1	1	tMatch	sigma	5
0.001048	10	4	3	1	1	tMatch	sigma	5
0.001411	10	4	4	1	1	tMatch	sigma	5
0.002363	10	4	5	1	1	tMatch	sigma	5
0.003354	10	4	6	1	1	tMatch	sigma	5
0.004355	10	4	7	1	1	tMatch	sigma	5
0.005371	10	4	8	1	1	tMatch	sigma	5
0.006345	10	4	9	1	1	tMatch	sigma	5
0.007377	10	4	10	1	1	tMatch	sigma	5
0.001646	10	5	1	1	1	tMatch	sigma	5
0.001728	10	5	2	1	1	tMatch	sigma	5
0.001187	10	5	3	1	1	tMatch	sigma	5
0.001960	10	5	4	1	1	tMatch	sigma	5
0.003490	10	5	5	1	1	tMatch	sigma	5
0.005058	10	5	6	1	1	tMatch	sigma	5
0.006613	10	5	7	1	1	tMatch	sigma	5
0.008154	10	5	8	1	1	tMatch	sigma	5
0.009579	10	5	9	1	1	tMatch	sigma	5
0.010998	10	5	10	1	1	tMatch	sigma	5
NaN	10	6	1	1	1	tMatch	sigma	5
0.002041	10	6	2	1	1	tMatch	sigma	5
0.001208	10	6	3	1	1	tMatch	sigma	5
0.002758	10	6	4	1	1	tMatch	sigma	5
0.005203	10	6	5	1	1	tMatch	sigma	5
0.007638	10	6	6	1	1	tMatch	sigma	5
0.010064	10	6	7	1	1	tMatch	sigma	5
0.012400	10	6	8	1	1	tMatch	sigma	5
0.014480	10	6	9	1	1	tMatch	sigma	5
0.016457	10	6	10	1	1	tMatch	sigma	5
NaN	10	7	1	1	1	tMatch	sigma	5
NaN	10	7	2	1	1	tMatch	sigma	5
0.001346	10	7	3	1	1	tMatch	sigma	5
0.003898	10	7	4	1	1	tMatch	sigma	5
0.007679	10	7	5	1	1	tMatch	sigma	5
0.011431	10	7	6	1	1	tMatch	sigma	5
0.015001	10	7	7	1	1	tMatch	sigma	5
0.018310	10	7	8	1	1	tMatch	sigma	5
0.021228	10	7	9	1	1	tMatch	sigma	5
0.024003	10	7	10	1	1	tMatch	sigma	5
NaN	10	8	1	1	1	tMatch	sigma	5
NaN	10	8	2	1	1	tMatch	sigma	5
0.001612	10	8	3	1	1	tMatch	sigma	5
0.005436	10	8	4	1	1	tMatch	sigma	5
0.010839	10	8	5	1	1	tMatch	sigma	5
0.016087	10	8	6	1	1	tMatch	sigma	5
0.020784	10	8	7	1	1	tMatch	sigma	5
0.025171	10	8	8	1	1	tMatch	sigma	5
0.028659	10	8	9	1	1	tMatch	sigma	5
0.032285	10	8	10	1	1	tMatch	sigma	5
NaN	10	9	1	1	1	tMatch	sigma	5
NaN	10	9	2	1	1	tMatch	sigma	5
NaN	10	9	3	1	1	tMatch	sigma	5
NaN	10	9	4	1	1	tMatch	sigma	5
NaN	10	9	5	1	1	tMatch	sigma	5
NaN	10	9	6	1	1	tMatch	sigma	5
NaN	10	9	7	1	1	tMatch	sigma	5
NaN	10	9	8	1	1	tMatch	sigma	5
NaN	10	9	9	1	1	tMatch	sigma	5
NaN	10	9	10	1	1	tMatch	sigma	5
NaN	10	10	1	1	1	tMatch	sigma	5
NaN	10	10	2	1	1	tMatch	sigma	5
NaN	10	10	3	1	1	tMatch	sigma	5
NaN	10	10	4	1	1	tMatch	sigma	5
NaN	10	10	5	1	1	tMatch	sigma	5
NaN	10	10	6	1	1	tMatch	sigma	5
NaN	10	10	7	1	1	tMatch	sigma	5
NaN	10	10	8	1	1	tMatch	sigma	5
NaN	10	10	9	1	1	tMatch	sigma	5
NaN	10	10	10	1	1	tMatch	sigma	5
0.000021	1	1	1	1	2	tMatch	sigma	5
0.000025	1	1	2	1	2	tMatch	sigma	5
0.000027	1	1	3	1	2	tMatch	sigma	5
0.000031	1	1	4	1	2	tMatch	sigma	5
0.000040	1	1	5	1	2	tMatch	sigma	5
0.000051	1	1	6	1	2	tMatch	sigma	5
0.000063	1	1	7	1	2	tMatch	sigma	5
0.000078	1	1	8	1	2	tMatch	sigma	5
0.000093	1	1	9	1	2	tMatch	sigma	5
0.000113	1	1	10	1	2	tMatch	sigma	5
0.000032	1	2	1	1	2	tMatch	sigma	5
0.000036	1	2	2	1	2	tMatch	sigma	5
0.000037	1	2	3	1	2	tMatch	sigma	5
0.000046	1	2	4	1	2	tMatch	sigma	5
0.000060	1	2	5	1	2	tMatch	sigma	5
0.000077	1	2	6	1	2	tMatch	sigma	5
0.000097	1	2	7	1	2	tMatch	sigma	5
0.000118	1	2	8	1	2	tMatch	sigma	5
0.000141	1	2	9	1	2	tMatch	sigma	5
0.000169	1	2	10	1	2	tMatch	sigma	5
0.000046	1	3	1	1	2	tMatch	sigma	5
0.000051	1	3	2	1	2	tMatch	sigma	5
0.000050	1	3	3	1	2	tMatch	sigma	5
0.000065	1	3	4	1	2	tMatch	sigma	5
0.000091	1	3	5	1	2	tMatch	sigma	5
0.000118	1	3	6	1	2	tMatch	sigma	5
0.000149	1	3	7	1	2	tMatch	sigma	5
0.000181	1	3	8	1	2	tMatch	sigma	5
0.000215	1	3	9	1	2	tMatch	sigma	5
0.000254	1	3	10	1	2	tMatch	sigma	5
0.000066	1	4	1	1	2	tMatch	sigma	5
0.000072	1	4	2	1	2	tMatch	sigma	5
0.000066	1	4	3	1	2	tMatch	sigma	5
0.000094	1	4	4	1	2	tMatch	sigma	5
0.000136	1	4	5	1	2	tMatch	sigma	5
0.000181	1	4	6	1	2	tMatch	sigma	5
0.000228	1	4	7	1	2	tMatch	sigma	5
0.000276	1	4	8	1	2	tMatch	sigma	5
0.000325	1	4	9	1	2	tMatch	sigma	5
0.000381	1	4	10	1	2	tMatch	sigma	5
0.000095	1	5	1	1	2	tMatch	sigma	5
0.000098	1	5	2	1	2	tMatch	sigma	5
0.000088	1	5	3	1	2	tMatch	sigma	5
0.000137	1	5	4	1	2	tMatch	sigma	5
0.000206	1	5	5	1	2	tMatch	sigma	5
0.000275	1	5	6	1	2	tMatch	sigma	5
0.000347	1	5	7	1	2	tMatch	sigma	5
0.000419	1	5	8	1	2	tMatch	sigma	5
0.000490	1	5	9	1	2	tMatch	sigma	5
0.000567	1	5	10	1	2	tMatch	sigma	5
0.000132	1	6	1	1	2	tMatch	sigma	5
0.000129	1	6	2	1	2	tMatch	sigma	5
0.000120	1	6	3	1	2	tMatch	sigma	5
0.000202	1	6	4	1	2	tMatch	sigma	5
0.000310	1	6	5	1	2	tMatch	sigma	5
0.000418	1	6	6	1	2	tMatch	sigma	5
0.000527	1	6	7	1	2	tMatch	sigma	5
0.000631	1	6	8	1	2	tMatch	sigma	5
0.000732	1	6	9	1	2	tMatch	sigma	5
0.000836	1	6	10	1	2	tMatch	sigma	5
0.000184	1	7	1	1	2	tMatch	sigma	5
0.000166	1	7	2	1	2	tMatch	sigma	5
0.000164	1	7	3	1	2	tMatch	sigma	5
0.000298	1	7	4	1	2	tMatch	sigma	5
0.000463	1	7	5	1	2	tMatch	sigma	5
0.000631	1	7	6	1	2	tMatch	sigma	5
0.000792	1	7	7	1	2	tMatch	sigma	5
0.000943	1	7	8	1	2	tMatch	sigma	5
0.001081	1	7	9	1	2	tMatch	sigma	5
0.001225	1	7	10	1	2	tMatch	sigma	5
NaN	1	8	1	1	2	tMatch	sigma	5
0.000198	1	8	2	1	2	tMatch	sigma	5
