tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
81.098906	2	2	1	1	1	Eabs	mean	5
79.790731	2	2	2	1	1	Eabs	mean	5
70.100833	2	2	3	1	1	Eabs	mean	5
59.347707	2	2	4	1	1	Eabs	mean	5
58.610083	2	2	5	1	1	Eabs	mean	5
60.988857	2	2	6	1	1	Eabs	mean	5
62.756654	2	2	7	1	1	Eabs	mean	5
62.867750	2	2	8	1	1	Eabs	mean	5
60.988411	2	2	9	1	1	Eabs	mean	5
56.571155	2	2	10	1	1	Eabs	mean	5
118.847791	2	3	1	1	1	Eabs	mean	5
114.459929	2	3	2	1	1	Eabs	mean	5
95.707291	2	3	3	1	1	Eabs	mean	5
76.623223	2	3	4	1	1	Eabs	mean	5
76.513786	2	3	5	1	1	Eabs	mean	5
80.795763	2	3	6	1	1	Eabs	mean	5
84.524417	2	3	7	1	1	Eabs	mean	5
84.867854	2	3	8	1	1	Eabs	mean	5
83.319196	2	3	9	1	1	Eabs	mean	5
77.152030	2	3	10	1	1	Eabs	mean	5
174.212710	2	4	1	1	1	Eabs	mean	5
165.710171	2	4	2	1	1	Eabs	mean	5
127.812437	2	4	3	1	1	Eabs	mean	5
101.180306	2	4	4	1	1	Eabs	mean	5
102.495113	2	4	5	1	1	Eabs	mean	5
108.846571	2	4	6	1	1	Eabs	mean	5
114.511856	2	4	7	1	1	Eabs	mean	5
115.646490	2	4	8	1	1	Eabs	mean	5
114.067137	2	4	9	1	1	Eabs	mean	5
106.029895	2	4	10	1	1	Eabs	mean	5
253.460681	2	5	1	1	1	Eabs	mean	5
241.970279	2	5	2	1	1	Eabs	mean	5
174.111205	2	5	3	1	1	Eabs	mean	5
137.342980	2	5	4	1	1	Eabs	mean	5
140.717651	2	5	5	1	1	Eabs	mean	5
148.948805	2	5	6	1	1	Eabs	mean	5
156.995395	2	5	7	1	1	Eabs	mean	5
158.773285	2	5	8	1	1	Eabs	mean	5
157.113708	2	5	9	1	1	Eabs	mean	5
146.679226	2	5	10	1	1	Eabs	mean	5
386.136972	2	6	1	1	1	Eabs	mean	5
358.880675	2	6	2	1	1	Eabs	mean	5
236.705604	2	6	3	1	1	Eabs	mean	5
191.761361	2	6	4	1	1	Eabs	mean	5
195.050071	2	6	5	1	1	Eabs	mean	5
205.855358	2	6	6	1	1	Eabs	mean	5
216.004859	2	6	7	1	1	Eabs	mean	5
218.409725	2	6	8	1	1	Eabs	mean	5
217.196344	2	6	9	1	1	Eabs	mean	5
203.692135	2	6	10	1	1	Eabs	mean	5
579.930580	2	7	1	1	1	Eabs	mean	5
523.461745	2	7	2	1	1	Eabs	mean	5
329.380519	2	7	3	1	1	Eabs	mean	5
273.286602	2	7	4	1	1	Eabs	mean	5
275.860282	2	7	5	1	1	Eabs	mean	5
286.722917	2	7	6	1	1	Eabs	mean	5
297.889117	2	7	7	1	1	Eabs	mean	5
302.903562	2	7	8	1	1	Eabs	mean	5
302.067115	2	7	9	1	1	Eabs	mean	5
285.814333	2	7	10	1	1	Eabs	mean	5
NaN	2	8	1	1	1	Eabs	mean	5
756.312906	2	8	2	1	1	Eabs	mean	5
458.286973	2	8	3	1	1	Eabs	mean	5
394.444049	2	8	4	1	1	Eabs	mean	5
391.921829	2	8	5	1	1	Eabs	mean	5
402.969379	2	8	6	1	1	Eabs	mean	5
418.733445	2	8	7	1	1	Eabs	mean	5
429.226608	2	8	8	1	1	Eabs	mean	5
429.828984	2	8	9	1	1	Eabs	mean	5
404.880095	2	8	10	1	1	Eabs	mean	5
NaN	2	9	1	1	1	Eabs	mean	5
NaN	2	9	2	1	1	Eabs	mean	5
656.120528	2	9	3	1	1	Eabs	mean	5
577.617355	2	9	4	1	1	Eabs	mean	5
567.811143	2	9	5	1	1	Eabs	mean	5
580.547195	2	9	6	1	1	Eabs	mean	5
604.662992	2	9	7	1	1	Eabs	mean	5
624.566580	2	9	8	1	1	Eabs	mean	5
628.654607	2	9	9	1	1	Eabs	mean	5
593.281203	2	9	10	1	1	Eabs	mean	5
NaN	2	10	1	1	1	Eabs	mean	5
NaN	2	10	2	1	1	Eabs	mean	5
950.328409	2	10	3	1	1	Eabs	mean	5
835.099499	2	10	4	1	1	Eabs	mean	5
861.251757	2	10	5	1	1	Eabs	mean	5
865.424349	2	10	6	1	1	Eabs	mean	5
897.052479	2	10	7	1	1	Eabs	mean	5
940.188896	2	10	8	1	1	Eabs	mean	5
971.272404	2	10	9	1	1	Eabs	mean	5
890.886904	2	10	10	1	1	Eabs	mean	5
78.152608	3	1	1	1	1	Eabs	mean	5
77.425005	3	1	2	1	1	Eabs	mean	5
71.562475	3	1	3	1	1	Eabs	mean	5
63.920807	3	1	4	1	1	Eabs	mean	5
62.444284	3	1	5	1	1	Eabs	mean	5
64.026411	3	1	6	1	1	Eabs	mean	5
64.935210	3	1	7	1	1	Eabs	mean	5
64.250197	3	1	8	1	1	Eabs	mean	5
62.594468	3	1	9	1	1	Eabs	mean	5
57.902091	3	1	10	1	1	Eabs	mean	5
110.987696	3	2	1	1	1	Eabs	mean	5
111.082745	3	2	2	1	1	Eabs	mean	5
98.096243	3	2	3	1	1	Eabs	mean	5
82.666650	3	2	4	1	1	Eabs	mean	5
81.631811	3	2	5	1	1	Eabs	mean	5
85.216884	3	2	6	1	1	Eabs	mean	5
87.741051	3	2	7	1	1	Eabs	mean	5
87.355639	3	2	8	1	1	Eabs	mean	5
85.337885	3	2	9	1	1	Eabs	mean	5
78.942332	3	2	10	1	1	Eabs	mean	5
162.156040	3	3	1	1	1	Eabs	mean	5
155.642206	3	3	2	1	1	Eabs	mean	5
131.986918	3	3	3	1	1	Eabs	mean	5
107.301475	3	3	4	1	1	Eabs	mean	5
107.559539	3	3	5	1	1	Eabs	mean	5
113.421985	3	3	6	1	1	Eabs	mean	5
117.598871	3	3	7	1	1	Eabs	mean	5
118.638267	3	3	8	1	1	Eabs	mean	5
116.205396	3	3	9	1	1	Eabs	mean	5
107.770990	3	3	10	1	1	Eabs	mean	5
239.570178	3	4	1	1	1	Eabs	mean	5
229.174503	3	4	2	1	1	Eabs	mean	5
178.062056	3	4	3	1	1	Eabs	mean	5
141.989847	3	4	4	1	1	Eabs	mean	5
143.871027	3	4	5	1	1	Eabs	mean	5
152.851258	3	4	6	1	1	Eabs	mean	5
160.014575	3	4	7	1	1	Eabs	mean	5
161.973547	3	4	8	1	1	Eabs	mean	5
159.764913	3	4	9	1	1	Eabs	mean	5
148.530060	3	4	10	1	1	Eabs	mean	5
355.770923	3	5	1	1	1	Eabs	mean	5
335.165238	3	5	2	1	1	Eabs	mean	5
239.583480	3	5	3	1	1	Eabs	mean	5
190.954663	3	5	4	1	1	Eabs	mean	5
195.855277	3	5	5	1	1	Eabs	mean	5
207.650639	3	5	6	1	1	Eabs	mean	5
218.200944	3	5	7	1	1	Eabs	mean	5
221.564173	3	5	8	1	1	Eabs	mean	5
218.747107	3	5	9	1	1	Eabs	mean	5
204.918743	3	5	10	1	1	Eabs	mean	5
523.104808	3	6	1	1	1	Eabs	mean	5
488.166435	3	6	2	1	1	Eabs	mean	5
325.791897	3	6	3	1	1	Eabs	mean	5
263.967005	3	6	4	1	1	Eabs	mean	5
269.363210	3	6	5	1	1	Eabs	mean	5
283.086456	3	6	6	1	1	Eabs	mean	5
295.325607	3	6	7	1	1	Eabs	mean	5
300.183135	3	6	8	1	1	Eabs	mean	5
299.491149	3	6	9	1	1	Eabs	mean	5
281.526924	3	6	10	1	1	Eabs	mean	5
804.573475	3	7	1	1	1	Eabs	mean	5
708.618233	3	7	2	1	1	Eabs	mean	5
446.084703	3	7	3	1	1	Eabs	mean	5
369.875212	3	7	4	1	1	Eabs	mean	5
377.675800	3	7	5	1	1	Eabs	mean	5
390.757505	3	7	6	1	1	Eabs	mean	5
403.380574	3	7	7	1	1	Eabs	mean	5
409.464856	3	7	8	1	1	Eabs	mean	5
408.078092	3	7	9	1	1	Eabs	mean	5
386.808566	3	7	10	1	1	Eabs	mean	5
NaN	3	8	1	1	1	Eabs	mean	5
1075.298504	3	8	2	1	1	Eabs	mean	5
619.138093	3	8	3	1	1	Eabs	mean	5
532.396060	3	8	4	1	1	Eabs	mean	5
529.879473	3	8	5	1	1	Eabs	mean	5
543.043728	3	8	6	1	1	Eabs	mean	5
560.403217	3	8	7	1	1	Eabs	mean	5
569.188181	3	8	8	1	1	Eabs	mean	5
569.737163	3	8	9	1	1	Eabs	mean	5
542.913378	3	8	10	1	1	Eabs	mean	5
NaN	3	9	1	1	1	Eabs	mean	5
NaN	3	9	2	1	1	Eabs	mean	5
899.977192	3	9	3	1	1	Eabs	mean	5
763.121582	3	9	4	1	1	Eabs	mean	5
755.398993	3	9	5	1	1	Eabs	mean	5
767.442364	3	9	6	1	1	Eabs	mean	5
794.329791	3	9	7	1	1	Eabs	mean	5
814.467116	3	9	8	1	1	Eabs	mean	5
814.911111	3	9	9	1	1	Eabs	mean	5
783.234878	3	9	10	1	1	Eabs	mean	5
NaN	3	10	1	1	1	Eabs	mean	5
NaN	3	10	2	1	1	Eabs	mean	5
1149.232242	3	10	3	1	1	Eabs	mean	5
1089.827047	3	10	4	1	1	Eabs	mean	5
1091.961995	3	10	5	1	1	Eabs	mean	5
1143.073776	3	10	6	1	1	Eabs	mean	5
1220.307522	3	10	7	1	1	Eabs	mean	5
1204.840908	3	10	8	1	1	Eabs	mean	5
1231.723418	3	10	9	1	1	Eabs	mean	5
1166.573066	3	10	10	1	1	Eabs	mean	5
109.391931	4	1	1	1	1	Eabs	mean	5
109.266073	4	1	2	1	1	Eabs	mean	5
100.302415	4	1	3	1	1	Eabs	mean	5
87.331368	4	1	4	1	1	Eabs	mean	5
85.898597	4	1	5	1	1	Eabs	mean	5
88.885225	4	1	6	1	1	Eabs	mean	5
90.489309	4	1	7	1	1	Eabs	mean	5
89.971073	4	1	8	1	1	Eabs	mean	5
86.593589	4	1	9	1	1	Eabs	mean	5
80.382100	4	1	10	1	1	Eabs	mean	5
155.856412	4	2	1	1	1	Eabs	mean	5
153.385410	4	2	2	1	1	Eabs	mean	5
135.310866	4	2	3	1	1	Eabs	mean	5
115.970065	4	2	4	1	1	Eabs	mean	5
114.501849	4	2	5	1	1	Eabs	mean	5
