tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
NaN	1	1	1	1	1	Epres	mean	0
NaN	1	1	2	1	1	Epres	mean	0
NaN	1	1	3	1	1	Epres	mean	0
NaN	1	1	4	1	1	Epres	mean	0
NaN	1	1	5	1	1	Epres	mean	0
NaN	1	1	6	1	1	Epres	mean	0
NaN	1	1	7	1	1	Epres	mean	0
NaN	1	1	8	1	1	Epres	mean	0
NaN	1	1	9	1	1	Epres	mean	0
NaN	1	1	10	1	1	Epres	mean	0
NaN	1	2	1	1	1	Epres	mean	0
NaN	1	2	2	1	1	Epres	mean	0
NaN	1	2	3	1	1	Epres	mean	0
NaN	1	2	4	1	1	Epres	mean	0
NaN	1	2	5	1	1	Epres	mean	0
NaN	1	2	6	1	1	Epres	mean	0
NaN	1	2	7	1	1	Epres	mean	0
NaN	1	2	8	1	1	Epres	mean	0
NaN	1	2	9	1	1	Epres	mean	0
NaN	1	2	10	1	1	Epres	mean	0
NaN	1	3	1	1	1	Epres	mean	0
39804.076979	1	3	2	1	1	Epres	mean	0
39882.598497	1	3	3	1	1	Epres	mean	0
39897.479050	1	3	4	1	1	Epres	mean	0
39912.586801	1	3	5	1	1	Epres	mean	0
39944.904913	1	3	6	1	1	Epres	mean	0
39983.555840	1	3	7	1	1	Epres	mean	0
39958.062982	1	3	8	1	1	Epres	mean	0
39965.055465	1	3	9	1	1	Epres	mean	0
39895.282808	1	3	10	1	1	Epres	mean	0
39901.160667	1	4	1	1	1	Epres	mean	0
39943.003055	1	4	2	1	1	Epres	mean	0
39927.941578	1	4	3	1	1	Epres	mean	0
39919.010998	1	4	4	1	1	Epres	mean	0
39915.558972	1	4	5	1	1	Epres	mean	0
39892.557732	1	4	6	1	1	Epres	mean	0
39934.606291	1	4	7	1	1	Epres	mean	0
39962.702755	1	4	8	1	1	Epres	mean	0
39964.437474	1	4	9	1	1	Epres	mean	0
40000.937379	1	4	10	1	1	Epres	mean	0
39946.346935	1	5	1	1	1	Epres	mean	0
39986.066325	1	5	2	1	1	Epres	mean	0
39994.760923	1	5	3	1	1	Epres	mean	0
39969.430169	1	5	4	1	1	Epres	mean	0
39948.002915	1	5	5	1	1	Epres	mean	0
39948.427646	1	5	6	1	1	Epres	mean	0
39943.679074	1	5	7	1	1	Epres	mean	0
39954.357694	1	5	8	1	1	Epres	mean	0
39953.657303	1	5	9	1	1	Epres	mean	0
39973.863236	1	5	10	1	1	Epres	mean	0
39976.086710	1	6	1	1	1	Epres	mean	0
39993.046275	1	6	2	1	1	Epres	mean	0
39971.296546	1	6	3	1	1	Epres	mean	0
39948.790419	1	6	4	1	1	Epres	mean	0
39939.197596	1	6	5	1	1	Epres	mean	0
39936.014958	1	6	6	1	1	Epres	mean	0
39929.688875	1	6	7	1	1	Epres	mean	0
39923.902547	1	6	8	1	1	Epres	mean	0
39925.726559	1	6	9	1	1	Epres	mean	0
39930.281084	1	6	10	1	1	Epres	mean	0
39890.556442	1	7	1	1	1	Epres	mean	0
39846.401780	1	7	2	1	1	Epres	mean	0
39822.435532	1	7	3	1	1	Epres	mean	0
39804.658594	1	7	4	1	1	Epres	mean	0
39791.271417	1	7	5	1	1	Epres	mean	0
39798.490531	1	7	6	1	1	Epres	mean	0
39802.169632	1	7	7	1	1	Epres	mean	0
39807.776673	1	7	8	1	1	Epres	mean	0
39817.272762	1	7	9	1	1	Epres	mean	0
39828.965282	1	7	10	1	1	Epres	mean	0
39776.334025	1	8	1	1	1	Epres	mean	0
39638.651004	1	8	2	1	1	Epres	mean	0
39572.647283	1	8	3	1	1	Epres	mean	0
39521.033125	1	8	4	1	1	Epres	mean	0
39510.467538	1	8	5	1	1	Epres	mean	0
39530.602526	1	8	6	1	1	Epres	mean	0
39552.579106	1	8	7	1	1	Epres	mean	0
39574.627907	1	8	8	1	1	Epres	mean	0
39573.799615	1	8	9	1	1	Epres	mean	0
39601.284477	1	8	10	1	1	Epres	mean	0
39654.688184	1	9	1	1	1	Epres	mean	0
39369.949927	1	9	2	1	1	Epres	mean	0
39181.270639	1	9	3	1	1	Epres	mean	0
39108.195822	1	9	4	1	1	Epres	mean	0
39114.287584	1	9	5	1	1	Epres	mean	0
39160.440407	1	9	6	1	1	Epres	mean	0
39209.454164	1	9	7	1	1	Epres	mean	0
39236.113038	1	9	8	1	1	Epres	mean	0
39200.921243	1	9	9	1	1	Epres	mean	0
39162.263531	1	9	10	1	1	Epres	mean	0
39603.610119	1	10	1	1	1	Epres	mean	0
39029.828344	1	10	2	1	1	Epres	mean	0
38844.490859	1	10	3	1	1	Epres	mean	0
38735.528288	1	10	4	1	1	Epres	mean	0
38822.534346	1	10	5	1	1	Epres	mean	0
38959.964347	1	10	6	1	1	Epres	mean	0
39036.728505	1	10	7	1	1	Epres	mean	0
39010.513493	1	10	8	1	1	Epres	mean	0
38825.953600	1	10	9	1	1	Epres	mean	0
38632.892342	1	10	10	1	1	Epres	mean	0
NaN	2	1	1	1	1	Epres	mean	0
NaN	2	1	2	1	1	Epres	mean	0
NaN	2	1	3	1	1	Epres	mean	0
NaN	2	1	4	1	1	Epres	mean	0
NaN	2	1	5	1	1	Epres	mean	0
NaN	2	1	6	1	1	Epres	mean	0
NaN	2	1	7	1	1	Epres	mean	0
NaN	2	1	8	1	1	Epres	mean	0
NaN	2	1	9	1	1	Epres	mean	0
NaN	2	1	10	1	1	Epres	mean	0
NaN	2	2	1	1	1	Epres	mean	0
NaN	2	2	2	1	1	Epres	mean	0
37009.968717	2	2	3	1	1	Epres	mean	0
36906.610634	2	2	4	1	1	Epres	mean	0
36899.771720	2	2	5	1	1	Epres	mean	0
36916.651736	2	2	6	1	1	Epres	mean	0
36919.251880	2	2	7	1	1	Epres	mean	0
36888.344526	2	2	8	1	1	Epres	mean	0
NaN	2	2	9	1	1	Epres	mean	0
NaN	2	2	10	1	1	Epres	mean	0
37088.931423	2	3	1	1	1	Epres	mean	0
37128.832849	2	3	2	1	1	Epres	mean	0
37033.574992	2	3	3	1	1	Epres	mean	0
37014.154690	2	3	4	1	1	Epres	mean	0
36904.404397	2	3	5	1	1	Epres	mean	0
36917.205716	2	3	6	1	1	Epres	mean	0
36873.365115	2	3	7	1	1	Epres	mean	0
36854.860716	2	3	8	1	1	Epres	mean	0
36910.586021	2	3	9	1	1	Epres	mean	0
36850.585063	2	3	10	1	1	Epres	mean	0
37174.113210	2	4	1	1	1	Epres	mean	0
37159.528734	2	4	2	1	1	Epres	mean	0
37102.256293	2	4	3	1	1	Epres	mean	0
37063.377504	2	4	4	1	1	Epres	mean	0
37009.859354	2	4	5	1	1	Epres	mean	0
36970.660492	2	4	6	1	1	Epres	mean	0
36930.543443	2	4	7	1	1	Epres	mean	0
36952.706372	2	4	8	1	1	Epres	mean	0
36905.805177	2	4	9	1	1	Epres	mean	0
36872.005228	2	4	10	1	1	Epres	mean	0
37027.822896	2	5	1	1	1	Epres	mean	0
36977.448982	2	5	2	1	1	Epres	mean	0
36968.231431	2	5	3	1	1	Epres	mean	0
36965.034788	2	5	4	1	1	Epres	mean	0
36951.257547	2	5	5	1	1	Epres	mean	0
36967.325575	2	5	6	1	1	Epres	mean	0
36946.180275	2	5	7	1	1	Epres	mean	0
36927.108412	2	5	8	1	1	Epres	mean	0
36896.511879	2	5	9	1	1	Epres	mean	0
36904.562488	2	5	10	1	1	Epres	mean	0
36961.115572	2	6	1	1	1	Epres	mean	0
36908.778762	2	6	2	1	1	Epres	mean	0
36881.132989	2	6	3	1	1	Epres	mean	0
36873.986657	2	6	4	1	1	Epres	mean	0
36875.617239	2	6	5	1	1	Epres	mean	0
36865.460714	2	6	6	1	1	Epres	mean	0
36859.644912	2	6	7	1	1	Epres	mean	0
36864.153715	2	6	8	1	1	Epres	mean	0
36862.456214	2	6	9	1	1	Epres	mean	0
36863.964704	2	6	10	1	1	Epres	mean	0
36855.360937	2	7	1	1	1	Epres	mean	0
36775.027294	2	7	2	1	1	Epres	mean	0
36725.317672	2	7	3	1	1	Epres	mean	0
36698.402904	2	7	4	1	1	Epres	mean	0
36691.665632	2	7	5	1	1	Epres	mean	0
36687.307698	2	7	6	1	1	Epres	mean	0
36703.484535	2	7	7	1	1	Epres	mean	0
36712.039517	2	7	8	1	1	Epres	mean	0
36722.800393	2	7	9	1	1	Epres	mean	0
36744.595916	2	7	10	1	1	Epres	mean	0
36708.399732	2	8	1	1	1	Epres	mean	0
36561.297104	2	8	2	1	1	Epres	mean	0
36449.205133	2	8	3	1	1	Epres	mean	0
36393.333861	2	8	4	1	1	Epres	mean	0
36378.970648	2	8	5	1	1	Epres	mean	0
36376.754811	2	8	6	1	1	Epres	mean	0
36419.230274	2	8	7	1	1	Epres	mean	0
36435.583274	2	8	8	1	1	Epres	mean	0
36446.336319	2	8	9	1	1	Epres	mean	0
36458.084927	2	8	10	1	1	Epres	mean	0
36739.111550	2	9	1	1	1	Epres	mean	0
36406.136232	2	9	2	1	1	Epres	mean	0
36189.777174	2	9	3	1	1	Epres	mean	0
36097.445573	2	9	4	1	1	Epres	mean	0
36076.442058	2	9	5	1	1	Epres	mean	0
36113.385268	2	9	6	1	1	Epres	mean	0
36171.109460	2	9	7	1	1	Epres	mean	0
36197.335610	2	9	8	1	1	Epres	mean	0
36143.686171	2	9	9	1	1	Epres	mean	0
36070.871658	2	9	10	1	1	Epres	mean	0
37134.712015	2	10	1	1	1	Epres	mean	0
36604.396072	2	10	2	1	1	Epres	mean	0
36295.773217	2	10	3	1	1	Epres	mean	0
36171.318893	2	10	4	1	1	Epres	mean	0
36191.704914	2	10	5	1	1	Epres	mean	0
36321.229835	2	10	6	1	1	Epres	mean	0
36423.318099	2	10	7	1	1	Epres	mean	0
36378.636001	2	10	8	1	1	Epres	mean	0
36206.439542	2	10	9	1	1	Epres	mean	0
35859.995099	2	10	10	1	1	Epres	mean	0
NaN	3	1	1	1	1	Epres	mean	0
NaN	3	1	2	1	1	Epres	mean	0
NaN	3	1	3	1	1	Epres	mean	0
NaN	3	1	4	1	1	Epres	mean	0
NaN	3	1	5	1	1	Epres	mean	0
NaN	3	1	6	1	1	Epres	mean	0
NaN	3	1	7	1	1	Epres	mean	0
NaN	3	1	8	1	1	Epres	mean	0
NaN	3	1	9	1	1	Epres	mean	0
NaN	3	1	10	1	1	Epres	mean	0
32487.437470	3	2	1	1	1	Epres	mean	0
32312.529210	3	2	2	1	1	Epres	mean	0
32313.691624	3	2	3	1	1	Epres	mean	0
32372.767729	3	2	4	1	1	Epres	mean	0
32273.187101	3	2	5	1	1	Epres	mean	0
32304.848404	3	2	6	1	1	Epres	mean	0
32307.921394	3	2	7	1	1	Epres	mean	0
32322.475569	3	2	8	1	1	Epres	mean	0
32099.691244	3	2	9	1	1	Epres	mean	0
NaN	3	2	10	1	1	Epres	mean	0
32671.068757	3	3	1	1	1	Epres	mean	0
32685.480097	3	3	2	1	1	Epres	mean	0
32658.116106	3	3	3	1	1	Epres	mean	0
32549.051227	3	3	4	1	1	Epres	mean	0
32534.148401	3	3	5	1	1	Epres	mean	0
32521.839692	3	3	6	1	1	Epres	mean	0
32491.391486	3	3	7	1	1	Epres	mean	0
32456.296073	3	3	8	1	1	Epres	mean	0
32481.399532	3	3	9	1	1	Epres	mean	0
32404.469337	3	3	10	1	1	Epres	mean	0
32663.277410	3	4	1	1	1	Epres	mean	0
32665.336443	3	4	2	1	1	Epres	mean	0
32643.805961	3	4	3	1	1	Epres	mean	0
32582.596024	3	4	4	1	1	Epres	mean	0
32607.000997	3	4	5	1	1	Epres	mean	0
32557.164624	3	4	6	1	1	Epres	mean	0
32596.196238	3	4	7	1	1	Epres	mean	0
32609.118660	3	4	8	1	1	Epres	mean	0
32595.297786	3	4	9	1	1	Epres	mean	0
32659.943199	3	4	10	1	1	Epres	mean	0
32788.743826	3	5	1	1	1	Epres	mean	0
32735.843434	3	5	2	1	1	Epres	mean	0
32697.751968	3	5	3	1	1	Epres	mean	0
32703.282454	3	5	4	1	1	Epres	mean	0
32650.651104	3	5	5	1	1	Epres	mean	0
32640.673652	3	5	6	1	1	Epres	mean	0
32620.876903	3	5	7	1	1	Epres	mean	0
32610.346698	3	5	8	1	1	Epres	mean	0
32623.888719	3	5	9	1	1	Epres	mean	0
32656.972622	3	5	10	1	1	Epres	mean	0
32694.085992	3	6	1	1	1	Epres	mean	0
32656.466523	3	6	2	1	1	Epres	mean	0
32637.469728	3	6	3	1	1	Epres	mean	0
32611.915047	3	6	4	1	1	Epres	mean	0
32591.402986	3	6	5	1	1	Epres	mean	0
32597.134329	3	6	6	1	1	Epres	mean	0
32581.177535	3	6	7	1	1	Epres	mean	0
32587.949500	3	6	8	1	1	Epres	mean	0
32593.407281	3	6	9	1	1	Epres	mean	0
32624.987402	3	6	10	1	1	Epres	mean	0
32600.893650	3	7	1	1	1	Epres	mean	0
32542.530603	3	7	2	1	1	Epres	mean	0
32466.759428	3	7	3	1	1	Epres	mean	0
32440.303383	3	7	4	1	1	Epres	mean	0
32413.256420	3	7	5	1	1	Epres	mean	0
32415.120917	3	7	6	1	1	Epres	mean	0
32416.473014	3	7	7	1	1	Epres	mean	0
32425.782431	3	7	8	1	1	Epres	mean	0
32443.352721	3	7	9	1	1	Epres	mean	0
32445.112283	3	7	10	1	1	Epres	mean	0
32586.734072	3	8	1	1	1	Epres	mean	0
32409.914849	3	8	2	1	1	Epres	mean	0
32299.062731	3	8	3	1	1	Epres	mean	0
32207.199659	3	8	4	1	1	Epres	mean	0
32177.359167	3	8	5	1	1	Epres	mean	0
32186.533880	3	8	6	1	1	Epres	mean	0
32212.092665	3	8	7	1	1	Epres	mean	0
32211.935401	3	8	8	1	1	Epres	mean	0
32200.542197	3	8	9	1	1	Epres	mean	0
32181.625104	3	8	10	1	1	Epres	mean	0
32971.683765	3	9	1	1	1	Epres	mean	0
32645.416399	3	9	2	1	1	Epres	mean	0
32459.970402	3	9	3	1	1	Epres	mean	0
32320.558179	3	9	4	1	1	Epres	mean	0
32293.772535	3	9	5	1	1	Epres	mean	0
32324.042391	3	9	6	1	1	Epres	mean	0
32388.938398	3	9	7	1	1	Epres	mean	0
32398.016430	3	9	8	1	1	Epres	mean	0
32320.036673	3	9	9	1	1	Epres	mean	0
32152.553082	3	9	10	1	1	Epres	mean	0
34108.196244	3	10	1	1	1	Epres	mean	0
33751.210625	3	10	2	1	1	Epres	mean	0
33455.648696	3	10	3	1	1	Epres	mean	0
33278.664832	3	10	4	1	1	Epres	mean	0
33260.561084	3	10	5	1	1	Epres	mean	0
33331.447143	3	10	6	1	1	Epres	mean	0
33445.710181	3	10	7	1	1	Epres	mean	0
33458.805185	3	10	8	1	1	Epres	mean	0
33259.881702	3	10	9	1	1	Epres	mean	0
32882.606153	3	10	10	1	1	Epres	mean	0
25441.423358	4	1	1	1	1	Epres	mean	0
25711.307987	4	1	2	1	1	Epres	mean	0
25744.915076	4	1	3	1	1	Epres	mean	0
25759.962158	4	1	4	1	1	Epres	mean	0
26000.629217	4	1	5	1	1	Epres	mean	0
25816.932686	4	1	6	1	1	Epres	mean	0
25902.636601	4	1	7	1	1	Epres	mean	0
NaN	4	1	8	1	1	Epres	mean	0
NaN	4	1	9	1	1	Epres	mean	0
NaN	4	1	10	1	1	Epres	mean	0
26327.906179	4	2	1	1	1	Epres	mean	0
26327.648584	4	2	2	1	1	Epres	mean	0
26411.542424	4	2	3	1	1	Epres	mean	0
26287.641869	4	2	4	1	1	Epres	mean	0
26225.157237	4	2	5	1	1	Epres	mean	0
26272.528819	4	2	6	1	1	Epres	mean	0
26253.425253	4	2	7	1	1	Epres	mean	0
26244.329622	4	2	8	1	1	Epres	mean	0
26191.789686	4	2	9	1	1	Epres	mean	0
26044.105676	4	2	10	1	1	Epres	mean	0
26549.396884	4	3	1	1	1	Epres	mean	0
26666.733521	4	3	2	1	1	Epres	mean	0
26580.379892	4	3	3	1	1	Epres	mean	0
26531.420430	4	3	4	1	1	Epres	mean	0
26495.292724	4	3	5	1	1	Epres	mean	0
26570.726898	4	3	6	1	1	Epres	mean	0
26517.854314	4	3	7	1	1	Epres	mean	0
26552.265492	4	3	8	1	1	Epres	mean	0
26470.075410	4	3	9	1	1	Epres	mean	0
26452.106784	4	3	10	1	1	Epres	mean	0
26114.315315	4	4	1	1	1	Epres	mean	0
26404.518683	4	4	2	1	1	Epres	mean	0
26387.462479	4	4	3	1	1	Epres	mean	0
26509.181690	4	4	4	1	1	Epres	mean	0
26510.588259	4	4	5	1	1	Epres	mean	0
26560.088221	4	4	6	1	1	Epres	mean	0
26611.034288	4	4	7	1	1	Epres	mean	0
26636.799183	4	4	8	1	1	Epres	mean	0
26580.093976	4	4	9	1	1	Epres	mean	0
26558.048788	4	4	10	1	1	Epres	mean	0
26395.936688	4	5	1	1	1	Epres	mean	0
26588.403970	4	5	2	1	1	Epres	mean	0
26595.728828	4	5	3	1	1	Epres	mean	0
26655.317694	4	5	4	1	1	Epres	mean	0
26629.917766	4	5	5	1	1	Epres	mean	0
26648.715819	4	5	6	1	1	Epres	mean	0
26633.424128	4	5	7	1	1	Epres	mean	0
26622.234289	4	5	8	1	1	Epres	mean	0
26620.794915	4	5	9	1	1	Epres	mean	0
26560.153953	4	5	10	1	1	Epres	mean	0
26814.218780	4	6	1	1	1	Epres	mean	0
26785.099478	4	6	2	1	1	Epres	mean	0
26778.206612	4	6	3	1	1	Epres	mean	0
26773.006805	4	6	4	1	1	Epres	mean	0
26744.522675	4	6	5	1	1	Epres	mean	0
26729.307082	4	6	6	1	1	Epres	mean	0
26695.420613	4	6	7	1	1	Epres	mean	0
26677.449515	4	6	8	1	1	Epres	mean	0
26652.205431	4	6	9	1	1	Epres	mean	0
26607.578240	4	6	10	1	1	Epres	mean	0
26954.855693	4	7	1	1	1	Epres	mean	0
26866.944040	4	7	2	1	1	Epres	mean	0
