tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.005129	3	3	1	1	1	L	sigma	1
0.005397	3	3	2	1	1	L	sigma	1
0.005347	3	3	3	1	1	L	sigma	1
0.005477	3	3	4	1	1	L	sigma	1
0.005532	3	3	5	1	1	L	sigma	1
0.005492	3	3	6	1	1	L	sigma	1
0.005597	3	3	7	1	1	L	sigma	1
0.005525	3	3	8	1	1	L	sigma	1
0.005560	3	3	9	1	1	L	sigma	1
0.005578	3	3	10	1	1	L	sigma	1
0.005570	3	4	1	1	1	L	sigma	1
0.005493	3	4	2	1	1	L	sigma	1
0.005606	3	4	3	1	1	L	sigma	1
0.005547	3	4	4	1	1	L	sigma	1
0.005569	3	4	5	1	1	L	sigma	1
0.005644	3	4	6	1	1	L	sigma	1
0.005554	3	4	7	1	1	L	sigma	1
0.005609	3	4	8	1	1	L	sigma	1
0.005542	3	4	9	1	1	L	sigma	1
0.005585	3	4	10	1	1	L	sigma	1
0.005521	3	5	1	1	1	L	sigma	1
0.005509	3	5	2	1	1	L	sigma	1
0.005519	3	5	3	1	1	L	sigma	1
0.005518	3	5	4	1	1	L	sigma	1
0.005539	3	5	5	1	1	L	sigma	1
0.005563	3	5	6	1	1	L	sigma	1
0.005597	3	5	7	1	1	L	sigma	1
0.005553	3	5	8	1	1	L	sigma	1
0.005547	3	5	9	1	1	L	sigma	1
0.005558	3	5	10	1	1	L	sigma	1
0.005547	3	6	1	1	1	L	sigma	1
0.005557	3	6	2	1	1	L	sigma	1
0.005558	3	6	3	1	1	L	sigma	1
0.005562	3	6	4	1	1	L	sigma	1
0.005554	3	6	5	1	1	L	sigma	1
0.005559	3	6	6	1	1	L	sigma	1
0.005553	3	6	7	1	1	L	sigma	1
0.005556	3	6	8	1	1	L	sigma	1
0.005565	3	6	9	1	1	L	sigma	1
0.005587	3	6	10	1	1	L	sigma	1
0.005556	3	7	1	1	1	L	sigma	1
0.005561	3	7	2	1	1	L	sigma	1
0.005547	3	7	3	1	1	L	sigma	1
0.005563	3	7	4	1	1	L	sigma	1
0.005564	3	7	5	1	1	L	sigma	1
0.005558	3	7	6	1	1	L	sigma	1
0.005561	3	7	7	1	1	L	sigma	1
0.005556	3	7	8	1	1	L	sigma	1
0.005562	3	7	9	1	1	L	sigma	1
0.005566	3	7	10	1	1	L	sigma	1
0.005562	3	8	1	1	1	L	sigma	1
0.005564	3	8	2	1	1	L	sigma	1
0.005575	3	8	3	1	1	L	sigma	1
0.005564	3	8	4	1	1	L	sigma	1
0.005559	3	8	5	1	1	L	sigma	1
0.005559	3	8	6	1	1	L	sigma	1
0.005560	3	8	7	1	1	L	sigma	1
0.005562	3	8	8	1	1	L	sigma	1
0.005566	3	8	9	1	1	L	sigma	1
0.005573	3	8	10	1	1	L	sigma	1
0.005519	3	9	1	1	1	L	sigma	1
0.005562	3	9	2	1	1	L	sigma	1
0.005543	3	9	3	1	1	L	sigma	1
0.005554	3	9	4	1	1	L	sigma	1
0.005562	3	9	5	1	1	L	sigma	1
0.005562	3	9	6	1	1	L	sigma	1
0.005561	3	9	7	1	1	L	sigma	1
0.005560	3	9	8	1	1	L	sigma	1
0.005565	3	9	9	1	1	L	sigma	1
0.005559	3	9	10	1	1	L	sigma	1
0.005545	3	10	1	1	1	L	sigma	1
0.005598	3	10	2	1	1	L	sigma	1
0.005549	3	10	3	1	1	L	sigma	1
0.005555	3	10	4	1	1	L	sigma	1
0.005554	3	10	5	1	1	L	sigma	1
0.005545	3	10	6	1	1	L	sigma	1
0.005553	3	10	7	1	1	L	sigma	1
0.005551	3	10	8	1	1	L	sigma	1
0.005547	3	10	9	1	1	L	sigma	1
0.005555	3	10	10	1	1	L	sigma	1
0.007134	4	1	1	1	1	L	sigma	1
0.007625	4	1	2	1	1	L	sigma	1
0.007580	4	1	3	1	1	L	sigma	1
0.007375	4	1	4	1	1	L	sigma	1
0.007629	4	1	5	1	1	L	sigma	1
0.007338	4	1	6	1	1	L	sigma	1
0.007927	4	1	7	1	1	L	sigma	1
NaN	4	1	8	1	1	L	sigma	1
NaN	4	1	9	1	1	L	sigma	1
NaN	4	1	10	1	1	L	sigma	1
0.008003	4	2	1	1	1	L	sigma	1
0.008083	4	2	2	1	1	L	sigma	1
0.007841	4	2	3	1	1	L	sigma	1
0.007981	4	2	4	1	1	L	sigma	1
0.007874	4	2	5	1	1	L	sigma	1
0.007881	4	2	6	1	1	L	sigma	1
0.008015	4	2	7	1	1	L	sigma	1
0.007802	4	2	8	1	1	L	sigma	1
0.007990	4	2	9	1	1	L	sigma	1
0.007763	4	2	10	1	1	L	sigma	1
0.008121	4	3	1	1	1	L	sigma	1
0.007929	4	3	2	1	1	L	sigma	1
0.008200	4	3	3	1	1	L	sigma	1
0.008032	4	3	4	1	1	L	sigma	1
0.007909	4	3	5	1	1	L	sigma	1
0.007865	4	3	6	1	1	L	sigma	1
0.007864	4	3	7	1	1	L	sigma	1
0.007873	4	3	8	1	1	L	sigma	1
0.007894	4	3	9	1	1	L	sigma	1
0.007883	4	3	10	1	1	L	sigma	1
0.008018	4	4	1	1	1	L	sigma	1
0.008036	4	4	2	1	1	L	sigma	1
0.008075	4	4	3	1	1	L	sigma	1
0.007909	4	4	4	1	1	L	sigma	1
0.007893	4	4	5	1	1	L	sigma	1
0.007888	4	4	6	1	1	L	sigma	1
0.007906	4	4	7	1	1	L	sigma	1
0.007856	4	4	8	1	1	L	sigma	1
0.007821	4	4	9	1	1	L	sigma	1
0.007722	4	4	10	1	1	L	sigma	1
0.007998	4	5	1	1	1	L	sigma	1
0.008008	4	5	2	1	1	L	sigma	1
0.007959	4	5	3	1	1	L	sigma	1
0.007827	4	5	4	1	1	L	sigma	1
0.007825	4	5	5	1	1	L	sigma	1
0.007803	4	5	6	1	1	L	sigma	1
0.007807	4	5	7	1	1	L	sigma	1
0.007803	4	5	8	1	1	L	sigma	1
0.007794	4	5	9	1	1	L	sigma	1
0.007827	4	5	10	1	1	L	sigma	1
0.007889	4	6	1	1	1	L	sigma	1
0.007798	4	6	2	1	1	L	sigma	1
0.007789	4	6	3	1	1	L	sigma	1
0.007802	4	6	4	1	1	L	sigma	1
0.007810	4	6	5	1	1	L	sigma	1
0.007771	4	6	6	1	1	L	sigma	1
0.007796	4	6	7	1	1	L	sigma	1
0.007777	4	6	8	1	1	L	sigma	1
0.007778	4	6	9	1	1	L	sigma	1
0.007842	4	6	10	1	1	L	sigma	1
0.007720	4	7	1	1	1	L	sigma	1
0.007786	4	7	2	1	1	L	sigma	1
0.007791	4	7	3	1	1	L	sigma	1
0.007782	4	7	4	1	1	L	sigma	1
0.007777	4	7	5	1	1	L	sigma	1
0.007789	4	7	6	1	1	L	sigma	1
0.007781	4	7	7	1	1	L	sigma	1
0.007800	4	7	8	1	1	L	sigma	1
0.007805	4	7	9	1	1	L	sigma	1
0.007798	4	7	10	1	1	L	sigma	1
0.007706	4	8	1	1	1	L	sigma	1
0.007790	4	8	2	1	1	L	sigma	1
0.007779	4	8	3	1	1	L	sigma	1
0.007778	4	8	4	1	1	L	sigma	1
0.007772	4	8	5	1	1	L	sigma	1
0.007768	4	8	6	1	1	L	sigma	1
0.007783	4	8	7	1	1	L	sigma	1
0.007784	4	8	8	1	1	L	sigma	1
0.007794	4	8	9	1	1	L	sigma	1
0.007781	4	8	10	1	1	L	sigma	1
0.007751	4	9	1	1	1	L	sigma	1
0.007762	4	9	2	1	1	L	sigma	1
0.007772	4	9	3	1	1	L	sigma	1
0.007782	4	9	4	1	1	L	sigma	1
0.007782	4	9	5	1	1	L	sigma	1
0.007779	4	9	6	1	1	L	sigma	1
0.007787	4	9	7	1	1	L	sigma	1
0.007779	4	9	8	1	1	L	sigma	1
0.007791	4	9	9	1	1	L	sigma	1
0.007785	4	9	10	1	1	L	sigma	1
0.007769	4	10	1	1	1	L	sigma	1
0.007752	4	10	2	1	1	L	sigma	1
0.007781	4	10	3	1	1	L	sigma	1
0.007770	4	10	4	1	1	L	sigma	1
0.007763	4	10	5	1	1	L	sigma	1
0.007768	4	10	6	1	1	L	sigma	1
0.007781	4	10	7	1	1	L	sigma	1
0.007769	4	10	8	1	1	L	sigma	1
0.007792	4	10	9	1	1	L	sigma	1
0.007777	4	10	10	1	1	L	sigma	1
0.008788	5	1	1	1	1	L	sigma	1
0.009036	5	1	2	1	1	L	sigma	1
0.009273	5	1	3	1	1	L	sigma	1
0.009713	5	1	4	1	1	L	sigma	1
0.009828	5	1	5	1	1	L	sigma	1
0.010031	5	1	6	1	1	L	sigma	1
0.009762	5	1	7	1	1	L	sigma	1
0.010139	5	1	8	1	1	L	sigma	1
0.009633	5	1	9	1	1	L	sigma	1
NaN	5	1	10	1	1	L	sigma	1
0.010827	5	2	1	1	1	L	sigma	1
0.010777	5	2	2	1	1	L	sigma	1
0.010836	5	2	3	1	1	L	sigma	1
0.010816	5	2	4	1	1	L	sigma	1
0.010744	5	2	5	1	1	L	sigma	1
0.010655	5	2	6	1	1	L	sigma	1
0.010546	5	2	7	1	1	L	sigma	1
0.010498	5	2	8	1	1	L	sigma	1
0.010665	5	2	9	1	1	L	sigma	1
0.010555	5	2	10	1	1	L	sigma	1
0.011054	5	3	1	1	1	L	sigma	1
0.010699	5	3	2	1	1	L	sigma	1
0.010787	5	3	3	1	1	L	sigma	1
0.010756	5	3	4	1	1	L	sigma	1
0.010869	5	3	5	1	1	L	sigma	1
0.010943	5	3	6	1	1	L	sigma	1
0.010918	5	3	7	1	1	L	sigma	1
0.010836	5	3	8	1	1	L	sigma	1
0.010792	5	3	9	1	1	L	sigma	1
0.010794	5	3	10	1	1	L	sigma	1
0.010571	5	4	1	1	1	L	sigma	1
0.010854	5	4	2	1	1	L	sigma	1
0.010762	5	4	3	1	1	L	sigma	1
0.010749	5	4	4	1	1	L	sigma	1
0.010850	5	4	5	1	1	L	sigma	1
0.010862	5	4	6	1	1	L	sigma	1
0.010860	5	4	7	1	1	L	sigma	1
0.010924	5	4	8	1	1	L	sigma	1
0.010912	5	4	9	1	1	L	sigma	1
0.010848	5	4	10	1	1	L	sigma	1
0.010668	5	5	1	1	1	L	sigma	1
0.010628	5	5	2	1	1	L	sigma	1
0.010790	5	5	3	1	1	L	sigma	1
0.010901	5	5	4	1	1	L	sigma	1
0.010871	5	5	5	1	1	L	sigma	1
0.010894	5	5	6	1	1	L	sigma	1
0.010932	5	5	7	1	1	L	sigma	1
0.010936	5	5	8	1	1	L	sigma	1
0.010895	5	5	9	1	1	L	sigma	1
0.010906	5	5	10	1	1	L	sigma	1
0.010833	5	6	1	1	1	L	sigma	1
0.010889	5	6	2	1	1	L	sigma	1
0.010829	5	6	3	1	1	L	sigma	1
0.010884	5	6	4	1	1	L	sigma	1
0.010912	5	6	5	1	1	L	sigma	1
0.010911	5	6	6	1	1	L	sigma	1
0.010893	5	6	7	1	1	L	sigma	1
0.010913	5	6	8	1	1	L	sigma	1
0.010928	5	6	9	1	1	L	sigma	1
0.010921	5	6	10	1	1	L	sigma	1
0.010894	5	7	1	1	1	L	sigma	1
0.010879	5	7	2	1	1	L	sigma	1
0.010890	5	7	3	1	1	L	sigma	1
0.010875	5	7	4	1	1	L	sigma	1
0.010916	5	7	5	1	1	L	sigma	1
0.010904	5	7	6	1	1	L	sigma	1
0.010902	5	7	7	1	1	L	sigma	1
0.010912	5	7	8	1	1	L	sigma	1
0.010918	5	7	9	1	1	L	sigma	1
0.010924	5	7	10	1	1	L	sigma	1
0.010879	5	8	1	1	1	L	sigma	1
0.010885	5	8	2	1	1	L	sigma	1
0.010892	5	8	3	1	1	L	sigma	1
0.010920	5	8	4	1	1	L	sigma	1
0.010907	5	8	5	1	1	L	sigma	1
0.010903	5	8	6	1	1	L	sigma	1
0.010911	5	8	7	1	1	L	sigma	1
0.010919	5	8	8	1	1	L	sigma	1
0.010922	5	8	9	1	1	L	sigma	1
0.010905	5	8	10	1	1	L	sigma	1
0.010872	5	9	1	1	1	L	sigma	1
0.010905	5	9	2	1	1	L	sigma	1
0.010875	5	9	3	1	1	L	sigma	1
0.010891	5	9	4	1	1	L	sigma	1
0.010891	5	9	5	1	1	L	sigma	1
0.010873	5	9	6	1	1	L	sigma	1
0.010893	5	9	7	1	1	L	sigma	1
0.010902	5	9	8	1	1	L	sigma	1
0.010879	5	9	9	1	1	L	sigma	1
0.010907	5	9	10	1	1	L	sigma	1
0.010909	5	10	1	1	1	L	sigma	1
0.010864	5	10	2	1	1	L	sigma	1
0.010879	5	10	3	1	1	L	sigma	1
0.010890	5	10	4	1	1	L	sigma	1
0.010875	5	10	5	1	1	L	sigma	1
0.010875	5	10	6	1	1	L	sigma	1
0.010872	5	10	7	1	1	L	sigma	1
0.010889	5	10	8	1	1	L	sigma	1
0.010888	5	10	9	1	1	L	sigma	1
0.010869	5	10	10	1	1	L	sigma	1
0.013712	6	1	1	1	1	L	sigma	1
0.014584	6	1	2	1	1	L	sigma	1
0.014865	6	1	3	1	1	L	sigma	1
0.015090	6	1	4	1	1	L	sigma	1
0.015224	6	1	5	1	1	L	sigma	1
0.015214	6	1	6	1	1	L	sigma	1
0.015033	6	1	7	1	1	L	sigma	1
0.015121	6	1	8	1	1	L	sigma	1
0.015210	6	1	9	1	1	L	sigma	1
0.014517	6	1	10	1	1	L	sigma	1
0.015736	6	2	1	1	1	L	sigma	1
0.015299	6	2	2	1	1	L	sigma	1
0.015711	6	2	3	1	1	L	sigma	1
0.015498	6	2	4	1	1	L	sigma	1
0.015538	6	2	5	1	1	L	sigma	1
0.015297	6	2	6	1	1	L	sigma	1
0.015317	6	2	7	1	1	L	sigma	1
0.015254	6	2	8	1	1	L	sigma	1
0.015294	6	2	9	1	1	L	sigma	1
0.015027	6	2	10	1	1	L	sigma	1
0.014697	6	3	1	1	1	L	sigma	1
0.014795	6	3	2	1	1	L	sigma	1
0.014858	6	3	3	1	1	L	sigma	1
0.014930	6	3	4	1	1	L	sigma	1
0.015099	6	3	5	1	1	L	sigma	1
0.015285	6	3	6	1	1	L	sigma	1
0.015110	6	3	7	1	1	L	sigma	1
0.015117	6	3	8	1	1	L	sigma	1
0.015290	6	3	9	1	1	L	sigma	1
0.015244	6	3	10	1	1	L	sigma	1
0.014896	6	4	1	1	1	L	sigma	1
0.015216	6	4	2	1	1	L	sigma	1
0.015033	6	4	3	1	1	L	sigma	1
0.015088	6	4	4	1	1	L	sigma	1
0.015009	6	4	5	1	1	L	sigma	1
0.015254	6	4	6	1	1	L	sigma	1
0.015209	6	4	7	1	1	L	sigma	1
0.015280	6	4	8	1	1	L	sigma	1
0.015296	6	4	9	1	1	L	sigma	1
0.015243	6	4	10	1	1	L	sigma	1
0.015441	6	5	1	1	1	L	sigma	1
0.015400	6	5	2	1	1	L	sigma	1
0.015406	6	5	3	1	1	L	sigma	1
0.015422	6	5	4	1	1	L	sigma	1
0.015356	6	5	5	1	1	L	sigma	1
0.015324	6	5	6	1	1	L	sigma	1
0.015337	6	5	7	1	1	L	sigma	1
0.015355	6	5	8	1	1	L	sigma	1
0.015348	6	5	9	1	1	L	sigma	1
0.015278	6	5	10	1	1	L	sigma	1
0.015533	6	6	1	1	1	L	sigma	1
0.015452	6	6	2	1	1	L	sigma	1
0.015398	6	6	3	1	1	L	sigma	1
0.015313	6	6	4	1	1	L	sigma	1
0.015304	6	6	5	1	1	L	sigma	1
0.015268	6	6	6	1	1	L	sigma	1
0.015293	6	6	7	1	1	L	sigma	1
0.015297	6	6	8	1	1	L	sigma	1
0.015244	6	6	9	1	1	L	sigma	1
0.015224	6	6	10	1	1	L	sigma	1
0.015271	6	7	1	1	1	L	sigma	1
0.015300	6	7	2	1	1	L	sigma	1
0.015298	6	7	3	1	1	L	sigma	1
0.015248	6	7	4	1	1	L	sigma	1
0.015248	6	7	5	1	1	L	sigma	1
0.015276	6	7	6	1	1	L	sigma	1
0.015279	6	7	7	1	1	L	sigma	1
0.015278	6	7	8	1	1	L	sigma	1
0.015277	6	7	9	1	1	L	sigma	1
0.015311	6	7	10	1	1	L	sigma	1
0.015266	6	8	1	1	1	L	sigma	1
0.015280	6	8	2	1	1	L	sigma	1
0.015252	6	8	3	1	1	L	sigma	1
0.015256	6	8	4	1	1	L	sigma	1
0.015245	6	8	5	1	1	L	sigma	1
0.015258	6	8	6	1	1	L	sigma	1
0.015262	6	8	7	1	1	L	sigma	1
0.015229	6	8	8	1	1	L	sigma	1
0.015257	6	8	9	1	1	L	sigma	1
0.015233	6	8	10	1	1	L	sigma	1
0.015382	6	9	1	1	1	L	sigma	1
0.015266	6	9	2	1	1	L	sigma	1
0.015196	6	9	3	1	1	L	sigma	1
0.015232	6	9	4	1	1	L	sigma	1
0.015229	6	9	5	1	1	L	sigma	1
0.015253	6	9	6	1	1	L	sigma	1
0.015234	6	9	7	1	1	L	sigma	1
0.015226	6	9	8	1	1	L	sigma	1
0.015235	6	9	9	1	1	L	sigma	1
0.015233	6	9	10	1	1	L	sigma	1
0.015259	6	10	1	1	1	L	sigma	1
0.015187	6	10	2	1	1	L	sigma	1
0.015121	6	10	3	1	1	L	sigma	1
0.015189	6	10	4	1	1	L	sigma	1
0.015212	6	10	5	1	1	L	sigma	1
0.015188	6	10	6	1	1	L	sigma	1
0.015194	6	10	7	1	1	L	sigma	1
0.015223	6	10	8	1	1	L	sigma	1
0.015217	6	10	9	1	1	L	sigma	1
0.015205	6	10	10	1	1	L	sigma	1
0.019797	7	1	1	1	1	L	sigma	1
0.020572	7	1	2	1	1	L	sigma	1
0.020699	7	1	3	1	1	L	sigma	1
0.020658	7	1	4	1	1	L	sigma	1
0.021148	7	1	5	1	1	L	sigma	1
0.021321	7	1	6	1	1	L	sigma	1
0.021336	7	1	7	1	1	L	sigma	1
